timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,Other
1543289948000,,,97.65,,
1543362296000,,,,,
1543434172000,,,27.65,,
1543504581000,,,,,
1543575859000,,,,,
1543646812000,,,,,
1543718667000,,,,,
1543789997000,,,,,
1543862329000,,,872.01,,
1543932926000,,,132.84,,
1544005220000,,,163.05,,
1544076879000,,,41.66,,
1544148198000,,,,,
1544220287000,,,5.63,,
1544291964000,,,1714.79,,
1544363331000,,,,,
1544433268000,,,,,
1544503865000,,,0.25,,
1544576147000,,,240.70,,
1544647316000,,,802.76,,
1544718309000,,,643.99,,
1544789693000,,,,,
1544860802000,,,,,
1544931651000,,,142.62,,
1545003100000,,,,,
1545076575000,,,595.83,,
1545151038000,,,,,
1545224266000,,,72.44,,
1545298309000,,,446.17,,
1545371765000,,,89.38,,
1545444975000,,,288.77,,
1545518580000,,,287.40,,
1545592165000,,,,,
1545664945000,,,625.03,,
1545737520000,,,120.69,,
1545810031000,,,520.62,,
1545883479000,,,,,
1545956158000,,,419.18,,
1546029906000,,,,,
1546103201000,,,196.60,,
1546175667000,,,,,
1546247915000,,,706.27,,
1546320878000,,,146.57,,
1546394518000,,,114.00,,
1546466952000,,,1040.25,,
1546544000000,,,,,
1546622719000,,,553.30,,
1546699391000,,,,,
1546776424000,,,559.73,,
1546854270000,,,394.32,,
1546931422000,,,,,
1547008514000,,,2970.89,,
1547086233000,,,158.23,,
1547163262000,,,265.76,,
1547240860000,,,1335.79,,
1547318473000,,,391.24,,
1547396030000,,,458.43,,
1547472692000,,,1247.54,,
1547549533000,,,3597.30,,
1547626847000,,,1133.14,,
1547704633000,,,264.51,,
1547781728000,,,,,
1547859045000,,,894.98,,
1547934719000,,,216.84,,
1548012002000,,,,,
1548095978000,,,1944.74,,
1548180548000,,,434.69,,
1548266597000,,,3128.63,,
1548351788000,,,7548.40,,
1548436981000,,,8789.12,,
1548521909000,,,969.12,,
1548607305000,,,4067.20,,
1548695090000,,,2894.52,617.74,
1548784331000,,216.62,,3996.57,
1548872168000,,2202.69,,,
1548959406000,,1367.01,,,
1549048111000,,388.38,,,
1549136870000,,0.90,,,
1549225465000,,12.93,,,
1549312025000,,598.63,,,
1549400397000,,9428.52,,,
1549488758000,,5561.18,,,
1549576572000,,,,,
1549664587000,,1780.36,,,
1549752194000,,,,,
1549853106000,,15139.44,,,
1549954624000,,569.33,,,
1550057114000,,609.94,,,
1550160727000,,240.30,,,
1550264379000,,,,,
1550367666000,,203.58,,,
1550471025000,,,,,
1550573262000,,,,,
1550675116000,,955.53,,,
1550776436000,,4056.33,,,
1550878296000,,3101.02,,,
1550978228000,,858.18,,,
1551078586000,,85.86,,,
1551181750000,,684.61,,,
1551281880000,,,,,
1551383524000,,1959.94,,,
1551459490000,,784.47,,,
1551527005000,,1024.42,,,
1551595407000,,158.19,,,
1551662535000,,22.80,,,
1551730739000,,999.87,,,
1551798808000,,1419.69,,,
1551865512000,,,,,
1551932302000,,2163.74,,,
1551999434000,,120.68,,,
1552066766000,,418.30,,,
1552134613000,,1797.30,,,
1552201544000,,874.79,,,
1552268725000,,,,,
1552336045000,,1544.90,,,
1552403003000,,1263.58,,,
1552470545000,,660.34,,,
1552537130000,,423.12,,,
1552605435000,,1683.03,,,
1552671597000,,2331.28,,,
1552738081000,,,,,
1552805598000,,,,,
1552872817000,,540.25,,,
1552940619000,,1147.02,,,
1553008742000,,649.85,,,
1553075047000,,,,,
1553142018000,,233.30,,,
1553209653000,,618.12,,,
1553277395000,,669.18,,,
1553344849000,,,,,
1553411888000,,318.40,,,
1553478679000,,394.50,,,
1553546051000,,689.23,,,
1553614241000,,,,,
1553681868000,,,,,
1553749152000,,,,,
1553816450000,,332.22,,,
1553884334000,,659.61,,,
1553953102000,,,,,
1554019932000,,540.72,,,
1554086578000,,658.30,,,
1554153946000,,1235.16,,,
1554222678000,,2361.82,,,
1554290288000,,1060.22,,,
1554358137000,,1245.78,,,
1554425436000,,240.84,,,
1554493384000,,259.87,,,
1554559454000,,,,,
1554626505000,,,,,
1554693632000,,52.22,,,
1554760411000,,1415.52,,,
1554827345000,,658.82,,,
1554894627000,,,,,
1554961787000,,,,,
1555029655000,,4.25,,,
1555096914000,,14.96,,,
1555163830000,,,,,
1555230712000,,,,,
1555297496000,,,,,
1555364629000,,396.75,,,
1555431616000,,280.16,,,
1555500111000,,287.56,,,
1555566912000,,226.53,,,
1555634415000,,,,,
1555701653000,,133.16,,,
1555769476000,,1401.50,,,
1555837014000,,158.04,,,
1555904097000,,,,,
1555970540000,,162.86,,,
1556038531000,,1003.57,,,
1556107407000,,890.81,,,
1556173928000,,776.62,,,
1556241200000,,781.82,,,
1556308450000,,,,,
1556374991000,,1522.65,,,
1556442410000,,1257.77,,,
1556509346000,,,,,
1556576806000,,509.59,,,
1556643967000,,903.71,,,
1556711534000,,,,,
1556778136000,,,,,
1556845234000,,628.62,,,
1556913235000,,264.39,,,
1556979262000,,96.35,,,
1557047080000,,,,,
1557114439000,,220.45,,,
1557182260000,,242.21,,,
1557249608000,,1402.13,,,
1557318081000,,1782.78,,,
1557385675000,,,,,
1557453624000,,489.99,,,
1557521031000,,,,,
1557588222000,,588.33,,,
1557655069000,,453.47,,,
1557722567000,,459.36,,,
1557790675000,,163.84,,,
1557857642000,,239.49,,,
1557924398000,,1550.94,,,
1557992058000,,694.05,,,
1558059268000,,8.05,,,
1558126732000,,0.34,,,
1558194179000,,1991.09,,,
1558262228000,,5765.35,,,
1558329711000,,536.69,,,
1558397321000,,,,,
1558466162000,,,,,
1558533192000,,927.36,,,
1558601405000,,1052.54,,,
1558669169000,,348.96,,,
1558736680000,,1008.44,,,
1558803191000,,562.25,,,
1558871016000,,539.51,,,
1558937464000,,,,,
1559004601000,,,,,
1559072957000,,,,,
1559139434000,,775.23,,,
1559206701000,,2494.87,,,
1559274975000,,,,,
1559341699000,,62112.57,,,
1559409902000,,2056.61,,,
1559477256000,,603.54,,,
1559545066000,,736.92,,,
1559613008000,,794.20,,,
1559680478000,,1971.93,,,
1559748180000,,1087.97,,,
1559815480000,,297.08,,,
1559882780000,,405.78,,,
1559950737000,,,,,
1560018665000,,,,,
1560086804000,,,,,
1560153643000,,,,,
1560221421000,,13641.36,,,
1560289199000,,1971.85,,,
1560356878000,,,,,
1560423930000,,,,,
1560491307000,,1222.59,,,
1560558991000,,721.91,,,
1560626789000,,1448.72,,,
1560694377000,,542.24,,,
1560761916000,,343.53,,,
1560829590000,,1092.84,,,
1560897457000,,,,,
1560964413000,,1430.30,,,
1561032579000,,1120.01,,,
1561100149000,,930.59,,,
1561168282000,,69.21,,,
1561234762000,,294.01,,,
1561302398000,,,,,
1561369418000,,11.48,,,
1561436953000,,,,,
1561504004000,,,,,
1561570799000,,1208.14,,,
1561638755000,,213.73,,,
1561706755000,,,,,
1561774045000,,1314.87,,,
1561840989000,,,,,
1561907952000,,329.37,,,
1561975491000,,461.16,,,
1562042620000,,27.20,,,
1562110262000,,,,,
1562178137000,,845.29,,,
1562245083000,,1519.29,,,
1562312263000,,816.47,,,
1562380043000,,,,,
1562446275000,,,,,
1562513829000,,131.25,,,
1562580710000,,187.99,,,
1562647935000,,,,,
1562714668000,,3.43,,,
1562782053000,,34.44,,,
1562848961000,,,,,
1562916876000,,1771.65,,,
1562984792000,,2273.18,,,
1563051887000,,67.38,,,
1563118325000,,,,,
1563185341000,,,,,
1563253666000,,579.31,,,
1563322130000,,241.67,,,
1563390506000,,,,,
1563456683000,,661.95,,,
1563524083000,,175.95,,,
1563591824000,,,,,
1563657984000,,,,,
1563725454000,,,,,
1563792449000,,,,,
1563858874000,,2152.48,,,
1563925785000,840.08,,,,
1563992752000,1860.42,,,,
1564060720000,,,,,
1564128623000,,,,,
1564194770000,1812.23,,,,
1564261351000,,,,,
1564329190000,,,,,
1564395991000,221.81,,,,
1564463477000,446.81,,,,
1564530020000,401.70,,,,
1564597821000,2039.60,,,,
1564665039000,440.87,,,,
1564732022000,478.73,,,,
1564799107000,,,,,
1564865751000,,,,,
1564932781000,,,,,
1564999286000,467.78,,,,
1565066439000,819.63,,,,
1565133760000,502.93,,,,
1565200774000,1439.18,,,,
1565267861000,,,,,
1565334762000,2238.01,,,,
1565401917000,541.43,,,,
1565468754000,901.16,,,,
1565536629000,716.91,,,,
1565603145000,9.13,,,,
1565669720000,,,,,
1565737101000,,,,,
1565803734000,45.69,,,,
1565871010000,1415.71,,,,
1565938594000,841.46,,,,
1566005643000,2763.99,,,,
1566071734000,,,,,
1566139968000,,,,,
1566206924000,2296.01,,,,
1566273958000,2021.79,,,,
1566340899000,312.43,,,,
1566408719000,1779.18,,,,
1566474986000,,,,,
1566542876000,525.70,,,,
1566609532000,,,,,
1566677699000,107.64,,,,
1566744845000,1017.95,,,,
1566811311000,,,,,
1566879172000,433.11,,,,
1566946162000,1956.32,,,,
1567013670000,1014.35,,,,
1567080503000,1207.80,,,,
1567147214000,5511.63,,,,
1567214663000,493.35,,,,
1567281961000,296.69,,,,
1567349460000,783.42,,,,
1567416716000,,,,,
1567484031000,,,,,
1567551463000,,,,,
1567619231000,,,,,
1567685589000,,,,,
1567753902000,,,,,
1567820847000,13.66,,,,
1567887785000,,,,,
1567955110000,,,,,
1568023141000,970.05,,,,
1568089878000,4918.95,,,,
1568157833000,932.50,,,,
1568225074000,2334.39,,,,
1568292523000,1367.87,,,,
1568360055000,,,,,
1568427970000,7542.17,,,,
1568495114000,2470.94,,,,
1568562808000,1518.16,,,,
1568630407000,1164.56,,,,
1568696458000,1091.55,,,,
1568764187000,30117.35,,,,
1568830698000,3203.73,,,,
1568898597000,1284.04,,,,
1568967137000,2108.72,,,,
1569034094000,2202.89,,,,
