timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1565468754000,,,,,,
1565536629000,,,,,,
1565603145000,,,,1899.40,,
1565669720000,,,,8992.88,,
1565737101000,,,,945.60,,
1565803734000,,,,4108.69,,
1565871010000,,,,961.59,,
1565938594000,,,,857.36,,
1566005643000,,,,,,
1566071734000,,,,,,
1566139968000,,,,,,
1566206924000,,,,,,
1566273958000,,,,756.39,,
1566340899000,,,,,,
1566408719000,,,,2168.60,,
1566474986000,,,,1761.20,,
1566542876000,,,,3914.79,,
1566609532000,,,,1149.12,,
1566677699000,,,,1950.89,,
1566744845000,,,,1097.62,,
1566811311000,,,,1361.33,,
1566879172000,,,,1751.49,,
1566946162000,,,,1185.42,,
1567013670000,,,,1481.96,,
1567080503000,,,,1309.31,,
1567147214000,,,,1209.98,,
1567214663000,,,,426.84,,
1567281961000,,,,,,
1567349460000,,,,18910.46,,
1567416716000,,,,6564.16,,
1567484031000,,,,1246.10,,
1567551463000,,,,43.36,,
1567619231000,,,,1263.48,,
1567685589000,,,,1724.40,,
1567753902000,,,,,,
1567820847000,,,,1241.66,,
1567887785000,,,,772.11,,
1567955110000,,,,439.58,,
1568023141000,,,,1742.29,,
1568089878000,,,,1452.96,,
1568157833000,,,,1292.73,,
1568225074000,,,,,,
1568292523000,,,,445.31,,
1568360055000,,,,,,
1568427970000,,,,418.77,,
1568495114000,,,,1041.22,,
1568562808000,,,,205.38,,
1568630407000,,,,1867.67,,
1568696458000,,,,2155.93,,
1568764187000,,,,1612.14,,
1568830698000,,,,732.45,,
1568898597000,,,,2477.78,,
1568967137000,,,,,,
1569034094000,,,,202.37,,
1569100750000,,,,1528.53,,
1569168482000,,,,,,
1569236030000,,,,26.26,,
1569303544000,,,,972.06,,
1569371996000,,,,5655.36,,
1569439704000,,,,3185.57,,
1569507924000,,,,175.91,,
1569575662000,,,,,4079.27,
1569642495000,,,,,9988.41,
1569709939000,,,,,1300.41,
1569777994000,,,,,485.45,
1569845721000,,,,,2709.09,
1569912741000,,,,,928.81,
1569979950000,,,,,149.31,
1570047984000,,,,,1313.88,
1570116154000,,,,,153.51,
