timestamp,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,Other
1536711510000,,,,,7761.62,
1536783125000,,,,,15942.46,
1536854753000,,,,,8391.97,
1536925887000,,,,,11294.06,
1536997175000,,,,,8601.87,
1537069009000,,,,,8223.21,
1537139381000,,,,,12434.24,
1537210708000,,,,,4193.09,
1537282705000,,,,,2767.92,
1537353835000,,,,,2036.11,
1537424834000,,,,,6122.16,
1537497361000,,,,,16348.75,
1537568218000,,,,,8935.54,
1537639728000,,,,,3530.18,
1537710354000,,,,,3531.91,
1537781366000,,,,,3414.11,
1537852317000,,,,,5836.43,
1537922897000,,,,,4594.28,
1537993834000,,,,,6425.51,
1538065170000,,,,,3739.72,
1538135659000,,,,,2207.20,
1538207020000,,,,,3800.94,
1538277094000,,,,,5471.32,
1538348235000,,,,,823.64,
1538418856000,,,,,3642.86,
1538489640000,,,,,16843.16,
1538560179000,,,,,2452.83,
1538631256000,,,,,9413.53,
1538700722000,,,,,14090.33,
1538771727000,,,,,541.30,
1538841320000,,,,,800.50,
1538911026000,,,,,9162.43,
1538980216000,,,,,3192.00,
1539049430000,,,,,11541.30,
1539120813000,,,,,2390.61,
1539190730000,,,,,1418.95,
1539260859000,,,,,6032.75,
1539330275000,,,,,6700.37,
1539400992000,,,,,1607.75,
1539470509000,,,,,14.27,
1539541019000,,,,,7054.00,
1539611779000,,,,,4714.64,
1539682267000,,,,,1162.39,
1539752649000,,,,,3786.69,
1539822973000,,,,,7643.95,
1539893301000,,,,,1412.86,
1539964665000,,,,,11552.30,
1540035461000,,,,,4238.07,
1540105380000,,,,,1399.93,
1540175783000,,,,,346.86,
1540247628000,,,,,1845.30,
1540317582000,,,,,2397.39,
1540388140000,,,,,876.54,
1540458691000,,,,,,
1540528530000,,,,,3649.65,
1540599331000,,,,,8722.06,
1540669979000,,,,,5428.28,
1540740577000,,,,,3570.43,
1540812281000,,,,,4389.35,
1540882459000,,,,,1154.92,
1540953530000,,,,,15763.62,
1541023512000,,,,,11283.33,
1541094934000,,,,,6623.87,
1541166376000,,,,,13043.47,
1541237446000,,,,,6164.47,
1541307140000,,,,,734.80,
1541378245000,,,,,1231.16,
1541449770000,,,,,13470.49,
1541521033000,,,,,13277.30,
1541592294000,,,,,11488.87,
1541662439000,,,,,21704.85,
1541733218000,,,,,1909.73,
1541804044000,,,,,1414.29,
1541874538000,,,,,2403.69,
1541945087000,,,,,244.25,
1542016384000,,,,,529.94,
1542085646000,,,,,488.99,
1542156560000,,,,,599.02,
1542228035000,,,,,3917.30,
1542298725000,,,,,11126.57,
1542368660000,,,,,9596.11,
1542440006000,,,,,2287.36,
1542510859000,,,,,6427.33,
1542580287000,,,,,14481.45,
1542652239000,,,,,49141.03,
1542723747000,,,,,43204.24,
1542795271000,,,,,22834.06,
1542866477000,,,,,9733.62,
1542936877000,,,,,3686.68,
1543007269000,,,,,4647.40,
1543077801000,,,,,677.84,
1543148698000,,,,,8628.51,
1543218413000,,,,,1661.56,
1543289948000,,,,,3652.52,
1543362296000,,,,,185.29,
1543434172000,,,,,6110.63,
1543504581000,,,,,7887.58,
1543575859000,,,,,7688.54,
1543646812000,,,,,2303.54,
1543718667000,,,,,7388.93,
1543789997000,,,,,18703.69,
1543862329000,,,,,753.70,
1543932926000,,,,,1840.20,
1544005220000,,,,,6507.98,
1544076879000,,,,,2060.34,
1544148198000,,,,,21573.10,
1544220287000,,,,,21584.11,
1544291964000,,,,,8724.60,
1544363331000,,,,,1074.96,
1544433268000,,,,,7546.43,
1544503865000,,,,,7456.58,
1544576147000,,,,,7920.58,
1544647316000,,,,,18835.28,
1544718309000,,,,,5039.99,
1544789693000,,,,,3785.90,
1544860802000,,,,,6415.03,
1544931651000,,,,,1236.91,
1545003100000,,,,,69.17,
1545076575000,,,,,4146.76,
1545151038000,,,,,3419.29,
1545224266000,,,,,9254.44,
1545298309000,,,,,10313.22,
1545371765000,,,,,7879.29,
1545444975000,,,,,2493.85,
1545518580000,,,,,573.85,
1545592165000,,,,,809.52,
1545664945000,,,,,7009.95,
1545737520000,,,,,7454.13,
1545810031000,,,,,3789.97,
1545883479000,,,,,5539.20,
1545956158000,,,,,2961.17,
1546029906000,,,,,9073.13,
1546103201000,,,,,3425.93,
1546175667000,,,,,6706.79,
1546247915000,,,,,7695.21,
1546320878000,,,,,9990.83,
1546394518000,,,,,2089.59,
1546466952000,,,,,3758.31,
1546544000000,,,,,4394.58,
1546622719000,,,,,1600.24,
1546699391000,,,,,156.14,
1546776424000,,,,,8858.97,
1546854270000,,,,,2326.47,
1546931422000,,,,,3935.38,
1547008514000,,,,,78185.46,
1547086233000,,,,,40558.16,
1547163262000,,,,,32925.11,
1547240860000,,,,,4144.94,
1547318473000,,,,,2949.67,
1547396030000,,,,,10338.78,
1547472692000,,,,,2449.98,
1547549533000,,,,,9099.25,
1547626847000,,,,,9732.79,
1547704633000,,,,,16226.97,
1547781728000,,,,,12833.46,
1547859045000,,,,,6603.11,
1547934719000,,,,,,
1548012002000,,,,,4634.12,
1548095978000,,,,,7771.93,
1548180548000,,,,,6475.45,
1548266597000,,,,,18.05,
1548351788000,,,,,548.28,
1548436981000,,,,,565.27,
1548521909000,,,,,2353.90,
1548607305000,,,,,3089.65,
1548695090000,,13242.75,,,,
1548784331000,,8250.75,,,,
1548872168000,,,,5323.05,,
1548959406000,,,,5477.41,,
1549048111000,,,,7894.68,,
1549136870000,,,,5446.08,,
1549225465000,,,,,,
1549312025000,,,,164.72,,
1549400397000,,,,13790.48,,
1549488758000,,,,4567.06,,
1549576572000,,,,1104.00,,
1549664587000,,,,4086.19,,
1549752194000,,,,1523.92,,
1549853106000,,,,8732.15,,
1549954624000,,,,1891.52,,
1550057114000,,,,9745.82,,
1550160727000,,,,914.65,,
1550264379000,,,,2620.84,,
1550367666000,,,,5005.83,,
1550471025000,,,,2030.97,,
1550573262000,,,,10066.61,,
1550675116000,,,,3494.83,,
1550776436000,,,,5274.77,,
1550878296000,,,,151.60,,
1550978228000,,,,1204.08,,
1551078586000,,,,5240.53,,
1551181750000,,,,3048.41,,
1551281880000,,,,1454.84,,
1551383524000,,,,6429.80,,
1551459490000,,,,6421.31,,
1551527005000,,,,633.43,,
1551595407000,,,,5952.82,,
1551662535000,,,,1692.46,,
1551730739000,,,,796.25,,
1551798808000,,,,4319.13,,
1551865512000,,,,2648.01,,
1551932302000,,,,4388.19,,
1551999434000,,,,187.82,,
1552066766000,,,,7521.34,,
1552134613000,,,,4359.05,,
1552201544000,,,,3110.29,,
1552268725000,,,,2083.30,,
1552336045000,,,,1918.12,,
1552403003000,,,,3052.26,,
1552470545000,,,,785.11,,
1552537130000,,,,1508.53,,
1552605435000,,,,1886.08,,
1552671597000,,,,3599.04,,
1552738081000,,,,480.40,,
1552805598000,,,,491.33,,
1552872817000,,,,902.27,,
1552940619000,,,,2102.58,,
1553008742000,,,,1086.56,,
1553075047000,,,,1555.45,,
1553142018000,,,,1587.21,,
1553209653000,,,,2533.14,,
1553277395000,,,,458.30,,
1553344849000,,,,,,
1553411888000,,,,3267.11,,
1553478679000,,,,969.17,,
1553546051000,,,,981.15,,
1553614241000,,,,3424.50,,
1553681868000,,,,1815.00,,
1553749152000,,,,3237.24,,
1553816450000,,,,2446.08,,
1553884334000,,,,3687.03,,
1553953102000,,,,788.81,,
1554019932000,,,,840.28,,
1554086578000,,,,2205.37,,
1554153946000,,,,1897.09,,
1554222678000,,,,1692.91,,
1554290288000,,,,2844.52,,
1554358137000,,,,2225.33,,
1554425436000,,,,499.32,,
1554493384000,,,,1846.43,,
1554559454000,,,,297.18,,
1554626505000,,,,1175.36,,
1554693632000,,,,4964.16,,
1554760411000,,,,761.62,,
1554827345000,,,,4879.87,,
1554894627000,,,,796.24,,
1554961787000,,,,4041.09,,
1555029655000,,,,2844.73,,
1555096914000,,,,411.69,,
1555163830000,,,,314.74,,
1555230712000,,,,602.43,,
1555297496000,,,,109.31,,
1555364629000,,,,4750.70,,
1555431616000,,,,497.77,,
1555500111000,,,,731.95,,
1555566912000,,,,125.09,,
1555634415000,,,,2384.22,,
1555701653000,,,,2269.67,,
1555769476000,,,,644.02,,
1555837014000,,,,1101.95,,
1555904097000,,,,1902.92,,
1555970540000,,,,399.61,,
1556038531000,,,,2385.55,,
1556107407000,,,,1064.59,,
1556173928000,,,,1311.59,,
1556241200000,,,,988.01,,
1556308450000,,,,2383.49,,
1556374991000,,,,322.07,,
1556442410000,,,,1015.75,,
1556509346000,,,,14.38,,
1556576806000,,,,1731.00,,
1556643967000,,,,803.03,,
1556711534000,,,,750.28,,
1556778136000,,,,8.18,,
1556845234000,,,,879.27,,
1556913235000,,,,1998.92,,
1556979262000,,,,2905.30,,
1557047080000,,,,215.44,,
1557114439000,,,,94.02,,
1557182260000,,,,2178.26,,
1557249608000,,,,1886.47,,
1557318081000,,,,1637.88,,
1557385675000,,,,4043.53,,
1557453624000,,,,1133.98,,
1557521031000,,,,5601.57,,
1557588222000,,,,3008.00,,
1557655069000,,,,6727.91,,
1557722567000,,,,2692.42,,
1557790675000,,,,2544.64,,
1557857642000,,,,12928.37,,
1557924398000,,,,5804.47,,
1557992058000,,,,5068.62,,
1558059268000,,,,5030.74,,
1558126732000,,,,12171.52,,
1558194179000,,,,6516.46,,
1558262228000,,,,3957.52,,
1558329711000,,,,2035.44,,
1558397321000,,,,2890.70,,
1558466162000,,,,4107.63,,
1558533192000,,,,2225.87,,
1558601405000,,,,15050.86,,
1558669169000,,,,335.13,,
1558736680000,,,,2532.43,,
1558803191000,,,,8254.23,,
1558871016000,,,,4960.16,,
1558937464000,,,,19749.93,,
1559004601000,,,,6004.21,,
1559072957000,,,,5732.47,,
1559139434000,,,,2661.89,,
1559206701000,,,,7608.99,,
1559274975000,,,,4836.15,,
1559341699000,,,,1129.96,,
1559409902000,,,,4230.50,,
1559477256000,,,,2704.03,,
1559545066000,,,,2176.59,,
1559613008000,,,,3214.23,,
1559680478000,,,,1205.23,,
1559748180000,,,,669.72,,
1559815480000,,,,,,
1559882780000,,,,551.89,,
1559950737000,,,,894.65,,
1560018665000,,,,3593.79,,
1560086804000,,,,365.97,,
1560153643000,,,,980.59,,
1560221421000,,,,574.24,,
1560289199000,,,,1761.63,,
1560356878000,,,,2312.20,,
1560423930000,,,,1184.16,,
1560491307000,,,,,,
1560558991000,,,,1925.22,,
1560626789000,,,,1576.18,,
1560694377000,,,,5782.14,,
1560761916000,,,,4214.61,,
1560829590000,,,,6718.40,,
1560897457000,,,,2573.73,,
1560964413000,,,,899.60,,
1561032579000,,,,2774.70,,
1561100149000,,,,2314.69,,
1561168282000,,,,4895.69,,
1561234762000,,,,18575.07,,
1561302398000,,,,6527.43,,
1561369418000,,,,1544.08,,
1561436953000,,,,8970.31,,
1561504004000,,,,3851.27,,
1561570799000,,,,7209.76,,
1561638755000,,,,9729.13,,
1561706755000,,,,9697.55,,
1561774045000,,,,3786.28,,
1561840989000,,,,5035.12,,
1561907952000,,,,3331.14,,
1561975491000,,,,4978.10,,
1562042620000,,,,24440.04,,
1562110262000,,,,6342.92,,
1562178137000,,,,8071.70,,
1562245083000,,,,4834.73,,
1562312263000,,,,2680.17,,
1562380043000,,,,2445.84,,
1562446275000,,,,918.41,,
1562513829000,,,,3691.89,,
1562580710000,,,,11874.01,,
1562647935000,,,,8566.22,,
1562714668000,,,,7984.56,,
1562782053000,,,,7320.75,,
1562848961000,,,,4631.11,,
1562916876000,,,,3888.48,,
1562984792000,,,,76.44,,
1563051887000,,,,3360.41,,
1563118325000,,,,1560.23,,
1563185341000,,,,2239.15,,
1563253666000,,,,5141.59,,
1563322130000,,,,7689.36,,
1563390506000,,,,286.34,,
1563456683000,,,,571.53,,
1563524083000,,,,1001.62,,
1563591824000,,,,1168.30,,
1563657984000,,,,4412.57,,
1563725454000,,,,1374.20,,
1563792449000,,,,887.57,,
1563858874000,,,,7.35,,
1563925785000,569.36,,,,,
1563992752000,539.21,,,,,
1564060720000,2877.73,,,,,
1564128623000,9061.19,,,,,
1564194770000,538.47,,,,,
1564261351000,436.25,,,,,
1564329190000,1124.25,,,,,
1564395991000,3039.71,,,,,
1564463477000,7732.40,,,,,
1564530020000,2663.34,,,,,
1564597821000,709.91,,,,,
1564665039000,10001.63,,,,,
1564732022000,21459.79,,,,,
1564799107000,6751.12,,,,,
1564865751000,2228.44,,,,,
1564932781000,2303.65,,,,,
1564999286000,8251.87,,,,,
1565066439000,2656.99,,,,,
1565133760000,6951.52,,,,,
1565200774000,7378.45,,,,,
1565267861000,2248.15,,,,,
1565334762000,679.49,,,,,
1565401917000,3080.25,,,,,
1565468754000,1042.15,,,,,
1565536629000,3773.50,,,,,
1565603145000,1278.44,,,,,
1565669720000,3082.97,,,,,
1565737101000,1736.47,,,,,
1565803734000,5024.68,,,,,
1565871010000,3328.35,,,,,
1565938594000,1233.22,,,,,
1566005643000,9746.63,,,,,
1566071734000,2409.12,,,,,
1566139968000,192.62,,,,,
1566206924000,2069.29,,,,,
1566273958000,1515.92,,,,,
1566340899000,2935.25,,,,,
1566408719000,1596.16,,,,,
1566474986000,2726.73,,,,,
1566542876000,1712.54,,,,,
1566609532000,2738.88,,,,,
1566677699000,7408.31,,,,,
1566744845000,2263.49,,,,,
1566811311000,757.75,,,,,
1566879172000,1449.41,,,,,
1566946162000,2120.37,,,,,
1567013670000,2311.22,,,,,
1567080503000,4916.33,,,,,
1567147214000,4363.46,,,,,
1567214663000,3997.16,,,,,
1567281961000,372.50,,,,,
1567349460000,662.08,,,,,
1567416716000,2381.70,,,,,
1567484031000,1189.39,,,,,
1567551463000,1041.65,,,,,
1567619231000,255.65,,,,,
1567685589000,908.43,,,,,
1567753902000,8068.01,,,,,
1567820847000,4407.21,,,,,
1567887785000,1054.62,,,,,
1567955110000,2312.88,,,,,
1568023141000,3367.34,,,,,
1568089878000,2743.81,,,,,
1568157833000,1810.97,,,,,
1568225074000,447.38,,,,,
1568292523000,2949.49,,,,,
1568360055000,1305.52,,,,,
1568427970000,2414.92,,,,,
1568495114000,994.48,,,,,
1568562808000,203.26,,,,,
1568630407000,1106.28,,,,,
1568696458000,259.13,,,,,
1568764187000,2544.19,,,,,
1568830698000,957.00,,,,,
1568898597000,3906.78,,,,,
1568967137000,315.87,,,,,
1569034094000,2632.45,,,,,
1569100750000,139.61,,,,,
1569168482000,2495.03,,,,,
1569236030000,567.72,,,,,
1569303544000,735.01,,,,,
1569371996000,2548.35,,,,,
1569439704000,2979.23,,,,,
1569507924000,656.30,,,,,
1569575662000,,,639.75,,,
1569642495000,,,993.84,,,
1569709939000,,,159.00,,,
1569777994000,,,,,,
1569845721000,,,816.33,,,
1569912741000,,,107.58,,,
1569979950000,,,1114.25,,,
1570047984000,,,967.46,,,
