timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1555163830000,,1556.58,,,,
1555230712000,,695.54,,,,
1555297496000,,502.62,,,,
1555364629000,,7343.98,,,,
1555431616000,,7299.37,,,,
1555500111000,,126.32,,,,
1555566912000,,1177.37,,,,
1555634415000,,4149.27,,,,
1555701653000,,1085.26,,,,
1555769476000,,712.53,,,,
1555837014000,,613.80,,,,
1555904097000,,1271.83,,,,
1555970540000,,3779.67,,,,
1556038531000,,4710.04,,,,
1556107407000,,396.96,,,,
1556173928000,,7.74,,,,
1556241200000,,202.73,,,,
1556308450000,,556.45,,,,
1556374991000,,471.70,,,,
1556442410000,,2339.89,,,,
1556509346000,,2368.38,,,,
1556576806000,,375.48,,,,
1556643967000,,3558.03,,,,
1556711534000,,6098.48,,,,
1556778136000,,8747.90,,,,
1556845234000,,2560.92,,,,
1556913235000,,779.06,,,,
1556979262000,,1852.66,,,,
1557047080000,,3511.25,,,,
1557114439000,,5961.61,,,,
1557182260000,,817.98,,,,
1557249608000,,11998.25,,,,
1557318081000,,1301.17,,,,
1557385675000,,11584.06,,,,
1557453624000,,713.38,,,,
1557521031000,,7376.14,,,,
1557588222000,,5268.63,,,,
1557655069000,,1124.62,,,,
1557722567000,,10662.82,,,,
1557790675000,,1580.05,,,,
1557857642000,,281.98,,,,
1557924398000,,1785.56,,,,
1557992058000,,2595.57,,,,
1558059268000,,412.78,,,,
1558126732000,,28230.71,,,,
1558194179000,,27914.63,,,,
1558262228000,,2837.37,,,,
1558329711000,,2360.65,,,,
1558397321000,,2787.83,,,,
1558466162000,,7682.83,,,,
1558533192000,,1985.32,,,,
1558601405000,,1966.15,,,,
1558669169000,,703.01,,,,
1558736680000,,772.27,,,,
1558803191000,,673.35,,,,
1558871016000,,1436.05,,,,
1558937464000,,890.28,,,,
1559004601000,,215.35,,,,
1559072957000,,,,,,
1559139434000,,63.27,,,,
1559206701000,,883.72,,,,
1559274975000,,687.64,,,,
1559341699000,,340.50,,,,
1559409902000,,793.29,,,,
1559477256000,,71.56,,,,
1559545066000,,5684.00,,,,
1559613008000,,1702.71,,,,
1559680478000,,3032.68,,,,
1559748180000,,1069.61,,,,
1559815480000,,3943.51,,,,
1559882780000,,3823.88,,,,
1559950737000,,1869.50,,,,
1560018665000,,565.85,,,,
1560086804000,,276.28,,,,
1560153643000,,2792.70,,,,
1560221421000,,236.75,,,,
1560289199000,,444.40,,,,
1560356878000,,365.73,,,,
1560423930000,,301.29,,,,
1560491307000,,327.11,,,,
1560558991000,,1472.49,,,,
1560626789000,,3.59,,,,
1560694377000,,57.10,,,,
1560761916000,,254.83,,,,
1560829590000,,7997.32,,,,
1560897457000,,9788.85,,,,
1560964413000,,295.90,,,,
1561032579000,,822.08,,,,
1561100149000,,1625.38,,,,
1561168282000,,4497.32,,,,
1561234762000,,370.08,,,,
1561302398000,,,,,,
1561369418000,,403.97,,,,
1561436953000,,4200.18,,,,
1561504004000,,2548.68,,,,
1561570799000,,1298.42,,,,
1561638755000,,,,,,
1561706755000,,920.61,,,,
1561774045000,,,,,,
1561840989000,,306.38,,,,
1561907952000,,598.06,,,,
1561975491000,,,,,,
1562042620000,,,,,,
1562110262000,,,,,,
1562178137000,,360.57,,,,
1562245083000,,4785.57,,,,
1562312263000,,9283.90,,,,
1562380043000,,153.32,,,,
1562446275000,,1026.92,,,,
1562513829000,,990.41,,,,
1562580710000,,96.23,,,,
1562647935000,,68.08,,,,
1562714668000,,1449.57,,,,
1562782053000,,1010.61,,,,
1562848961000,,3266.89,,,,
1562916876000,,,,,,
1562984792000,,,,,,
1563051887000,,1971.00,,,,
1563118325000,,,,,,
1563185341000,,13588.78,,,,
1563253666000,,260.16,,,,
1563322130000,,,,,,
1563390506000,,503.47,,,,
1563456683000,,2259.43,,,,
1563524083000,,455.92,,,,
1563591824000,,,,,,
1563657984000,,,,,,
1563725454000,,165.27,,,,
1563792449000,,1891.23,,,,
1563858874000,,3665.53,,,,
1563925785000,,,,,,
1563992752000,,,,,,
1564060720000,,,,672.16,,
1564128623000,,,,,,
1564194770000,,,,2.00,,
1564261351000,,,,6411.10,,
1564329190000,,,,,,
1564395991000,,,,,,
1564463477000,,,,,,
1564530020000,,,,,,
1564597821000,,,,,,
1564665039000,,,,,,
1564732022000,,,,,,
1564799107000,,,,601.88,,
1564865751000,,,,240.71,,
1564932781000,,,,11192.06,,
1564999286000,,,,989.98,,
1565066439000,,,,1269.36,,
1565133760000,,,,7340.85,,
1565200774000,,,,11.64,,
1565267861000,,,,51.95,,
1565334762000,,,,289.27,,
1565401917000,,,,,,
1565468754000,,,,,,
1565536629000,,,,,,
1565603145000,,,,,,
1565669720000,,,,6940.00,,
1565737101000,,,,,,
1565803734000,,,,25.41,,
1565871010000,,,,,,
1565938594000,,,,,,
1566005643000,,,,103.83,,
1566071734000,,,,17.99,,
1566139968000,,,,110.77,,
1566206924000,,,,1969.41,,
1566273958000,,,,80.47,,
1566340899000,,,,,,
1566408719000,,,,261.22,,
1566474986000,,,,1685.94,,
1566542876000,,,,,,
1566609532000,,,,,,
1566677699000,,,,,,
1566744845000,,,,112.71,,
1566811311000,,,,,,
1566879172000,,,,1089.87,,
1566946162000,,,,,,
1567013670000,,,,,,
1567080503000,,,,,,
1567147214000,,,,243.60,,
1567214663000,,,,,,
1567281961000,,,,750.94,,
1567349460000,,,,,,
1567416716000,,,,,,
1567484031000,,,,1026.14,,
1567551463000,,,,276.29,,
1567619231000,,,,25.14,,
1567685589000,,,,,,
1567753902000,,,,370.20,,
1567820847000,,,,107.68,,
1567887785000,,,,1262.35,,
1567955110000,,,,,,
1568023141000,,,,,,
1568089878000,,,,,,
1568157833000,,,,,,
1568225074000,,,,552.95,,
1568292523000,,,,,,
1568360055000,,,,337.59,,
1568427970000,,,,,,
1568495114000,,,,251.14,,
1568562808000,,,,,,
1568630407000,,,,9.64,,
1568696458000,,,,3695.58,,
1568764187000,,,,72.33,,
1568830698000,,,,245.11,,
1568898597000,,,,2020.09,,
1568967137000,,,,,,
1569034094000,,,,,,
1569100750000,,,,,,
1569168482000,,,,,,
1569236030000,,,,,,
1569303544000,,,,131.67,,
1569371996000,,,,,,
1569439704000,,,,193.85,,
1569507924000,,,,,,
1569575662000,,,,,,
1569642495000,,,,,591.66,
1569709939000,,,,,,
1569777994000,,,,,,
1569845721000,,,,,931.85,
1569912741000,,,,,1178.10,
1569979950000,,,,,,
1570047984000,,,,,,
1570116154000,,,,,,
