timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1547240860000,,,5676.57,,,
1547318473000,,,5820.80,,,
1547396030000,,,5601.11,,,
1547472692000,,,2636.48,,,
1547549533000,,,4979.21,,,
1547626847000,,,3493.97,,,
1547704633000,,,5898.24,,,
1547781728000,,,3308.73,,,
1547859045000,,,8215.08,,,
1547934719000,,,774.30,,,
1548012002000,,,5402.20,,,
1548095978000,,,6648.92,,,
1548180548000,,,6033.48,,,
1548266597000,,,3274.27,,,
1548351788000,,,5663.16,,,
1548436981000,,,4455.39,,,
1548521909000,,,4370.23,,,
1548607305000,,,7053.73,,,
1548695090000,8456.55,,,,,
1548784331000,5838.03,881.69,,,,
1548872168000,,7340.24,,,,
1548959406000,,9993.68,,,,
1549048111000,,8670.18,,,,
1549136870000,,2794.95,,,,
1549225465000,,12481.05,,,,
1549312025000,,7580.02,,,,
1549400397000,,6851.20,,,,
1549488758000,,8245.14,,,,
1549576572000,,7992.68,,,,
1549664587000,,,,,,
1549752194000,,4698.45,,,,
1549853106000,,12304.99,,,,
1549954624000,,8453.37,,,,
1550057114000,,6889.57,,,,
1550160727000,,2513.65,,,,
1550264379000,,12207.98,,,,
1550367666000,,4008.33,,,,
1550471025000,,5579.93,,,,
1550573262000,,1875.22,,,,
1550675116000,,2910.18,,,,
1550776436000,,4088.47,,,,
1550878296000,,3181.18,,,,
1550978228000,,3234.48,,,,
1551078586000,,7280.64,,,,
1551181750000,,3556.91,,,,
1551281880000,,2745.98,,,,
1551383524000,,2900.46,,,,
1551459490000,,1.40,,,,
1551527005000,,,,,,
1551595407000,,4195.91,,,,
1551662535000,,,,,,
1551730739000,,2410.28,,,,
1551798808000,,3190.97,,,,
1551865512000,,4139.63,,,,
1551932302000,,,,,,
1551999434000,,2.63,,,,
1552066766000,,2595.53,,,,
1552134613000,,2184.18,,,,
1552201544000,,3226.56,,,,
1552268725000,,236.29,,,,
1552336045000,,2018.13,,,,
1552403003000,,,,,,
1552470545000,,3313.28,,,,
1552537130000,,2517.09,,,,
1552605435000,,,,,,
1552671597000,,3352.62,,,,
1552738081000,,1791.88,,,,
1552805598000,,,,,,
1552872817000,,2145.98,,,,
1552940619000,,1850.01,,,,
1553008742000,,,,,,
1553075047000,,2435.34,,,,
1553142018000,,1959.41,,,,
1553209653000,,2279.70,,,,
1553277395000,,,,,,
1553344849000,,,,,,
1553411888000,,,,,,
1553478679000,,2641.31,,,,
1553546051000,,,,,,
1553614241000,,2514.47,,,,
1553681868000,,2.26,,,,
1553749152000,,2176.74,,,,
1553816450000,,,,,,
1553884334000,,2393.19,,,,
1553953102000,,,,,,
1554019932000,,1708.65,,,,
1554086578000,,1643.58,,,,
1554153946000,,38.42,,,,
1554222678000,,2006.06,,,,
1554290288000,,1525.59,,,,
1554358137000,,596.34,,,,
1554425436000,,1454.93,,,,
1554493384000,,,,,,
1554559454000,,8.10,,,,
1554626505000,,1436.98,,,,
1554693632000,,,,,,
1554760411000,,,,,,
1554827345000,,1465.73,,,,
1554894627000,,,,,,
1554961787000,,1507.11,,,,
1555029655000,,1502.09,,,,
1555096914000,,1487.59,,,,
1555163830000,,,,,,
1555230712000,,1676.64,,,,
1555297496000,,,,,,
1555364629000,,1857.88,,,,
1555431616000,,1872.80,,,,
1555500111000,,,,,,
1555566912000,,1587.12,,,,
1555634415000,,1865.62,,,,
1555701653000,,4.08,,,,
1555769476000,,4303.69,,,,
1555837014000,,15.94,,,,
1555904097000,,1884.11,,,,
1555970540000,,115.05,,,,
1556038531000,,893.90,,,,
1556107407000,,1984.82,,,,
1556173928000,,6.63,,,,
1556241200000,,1760.86,,,,
1556308450000,,1828.82,,,,
1556374991000,,,,,,
1556442410000,,2129.01,,,,
1556509346000,,3600.27,,,,
1556576806000,,,,,,
1556643967000,,,,,,
1556711534000,,2179.50,,,,
1556778136000,,1700.09,,,,
1556845234000,,,,,,
1556913235000,,1548.81,,,,
1556979262000,,,,,,
1557047080000,,1591.89,,,,
1557114439000,,,,,,
1557182260000,,1585.51,,,,
1557249608000,,,,,,
1557318081000,,1608.74,,,,
1557385675000,,1857.35,,,,
1557453624000,,1605.80,,,,
1557521031000,,,,,,
1557588222000,,,,,,
1557655069000,,1795.96,,,,
1557722567000,,1042.89,,,,
1557790675000,,,,,,
1557857642000,,833.54,,,,
1557924398000,,43.06,,,,
1557992058000,,2137.93,,,,
1558059268000,,1500.21,,,,
1558126732000,,1824.30,,,,
1558194179000,,5.54,,,,
1558262228000,,1825.56,,,,
1558329711000,,,,,,
1558397321000,,1825.99,,,,
1558466162000,,1826.62,,,,
1558533192000,,20.62,,,,
1558601405000,,2152.27,,,,
1558669169000,,2584.43,,,,
1558736680000,,60.57,,,,
1558803191000,,2010.86,,,,
1558871016000,,2015.99,,,,
1558937464000,,,,,,
1559004601000,,3261.32,,,,
1559072957000,,1669.57,,,,
1559139434000,,,,,,
1559206701000,,3372.84,,,,
1559274975000,,357.29,,,,
1559341699000,,1397.84,,,,
1559409902000,,2114.57,,,,
1559477256000,,534.82,,,,
1559545066000,,1161.30,,,,
1559613008000,,1161.58,,,,
1559680478000,,1459.87,,,,
1559748180000,,,,,,
1559815480000,,1367.20,,,,
1559882780000,,3141.27,,,,
1559950737000,,,,,,
1560018665000,,1667.46,,,,
1560086804000,,,,,,
1560153643000,,1788.17,,,,
1560221421000,,1764.14,,,,
1560289199000,,,,,,
1560356878000,,1881.40,,,,
1560423930000,,,,,,
1560491307000,,1997.86,,,,
1560558991000,,2698.42,,,,
1560626789000,,,,,,
1560694377000,,286.41,,,,
1560761916000,,1891.50,,,,
1560829590000,,1240.65,,,,
1560897457000,,,,,,
1560964413000,,2190.62,,,,
1561032579000,,2440.29,,,,
1561100149000,,,,,,
1561168282000,,2450.45,,,,
1561234762000,,2175.08,,,,
1561302398000,,1.67,,,,
1561369418000,,2175.21,,,,
1561436953000,,405.69,,,,
1561504004000,,970.59,,,,
1561570799000,,2321.40,,,,
1561638755000,,175.58,,,,
1561706755000,,2256.61,,,,
1561774045000,,170.22,,,,
1561840989000,,862.85,,,,
1561907952000,,25.91,,,,
1561975491000,,2696.95,,,,
1562042620000,,2666.49,,,,
1562110262000,,171.72,,,,
1562178137000,,2711.50,,,,
1562245083000,,,,,,
1562312263000,,2499.32,,,,
1562380043000,,2.84,,,,
1562446275000,,2700.25,,,,
1562513829000,,,,,,
1562580710000,,2723.94,,,,
1562647935000,,2348.82,,,,
1562714668000,,,,,,
1562782053000,,1394.85,,,,
1562848961000,,,,,,
1562916876000,,3100.50,,,,
1562984792000,,2678.25,,,,
1563051887000,,2707.64,,,,
1563118325000,,,,,,
1563185341000,,1643.27,,,,
1563253666000,,1624.18,,,,
1563322130000,,5140.92,,,,
1563390506000,,,,,,
1563456683000,,17.77,,,,
1563524083000,,2488.67,,,,
1563591824000,,2528.03,,,,
1563657984000,,2289.18,,,,
1563725454000,,212.32,,,,
1563792449000,,260.13,,,,
1563858874000,,2086.48,,,,
1563925785000,,,,1753.37,,
1563992752000,,,,,,
1564060720000,,,,2234.56,,
1564128623000,,,,2411.38,,
1564194770000,,,,1846.98,,
1564261351000,,,,,,
1564329190000,,,,2085.33,,
1564395991000,,,,218.01,,
1564463477000,,,,2150.79,,
1564530020000,,,,2145.41,,
1564597821000,,,,750.64,,
1564665039000,,,,1110.43,,
1564732022000,,,,224.90,,
1564799107000,,,,3036.27,,
1564865751000,,,,2808.37,,
1564932781000,,,,,,
1564999286000,,,,3121.80,,
1565066439000,,,,2844.71,,
1565133760000,,,,,,
1565200774000,,,,2736.37,,
1565267861000,,,,,,
1565334762000,,,,2737.04,,
1565401917000,,,,2509.63,,
1565468754000,,,,,,
1565536629000,,,,,,
1565603145000,,,,2734.22,,
1565669720000,,,,,,
1565737101000,,,,,,
1565803734000,,,,1369.04,,
1565871010000,,,,34.02,,
1565938594000,,,,215.78,,
1566005643000,,,,,,
1566071734000,,,,3163.65,,
1566139968000,,,,,,
1566206924000,,,,3164.82,,
1566273958000,,,,3032.14,,
1566340899000,,,,,,
1566408719000,,,,3029.71,,
1566474986000,,,,2.89,,
1566542876000,,,,3025.51,,
1566609532000,,,,3026.58,,
1566677699000,,,,,,
1566744845000,,,,1725.17,,
1566811311000,,,,1459.02,,
1566879172000,,,,933.10,,
1566946162000,,,,3177.69,,
1567013670000,,,,,,
1567080503000,,,,2996.69,,
1567147214000,,,,1432.37,,
1567214663000,,,,154.03,,
1567281961000,,,,3501.28,,
1567349460000,,,,,,
1567416716000,,,,3343.01,,
1567484031000,,,,3344.22,,
1567551463000,,,,3345.43,,
1567619231000,,,,,,
1567685589000,,,,3346.26,,
1567753902000,,,,3347.70,,
1567820847000,,,,,,
1567887785000,,,,403.98,,
1567955110000,,,,,,
1568023141000,,,,536.61,,
1568089878000,,,,301.51,,
1568157833000,,,,267.31,,
1568225074000,,,,,,
1568292523000,,,,4.97,,
1568360055000,,,,334.63,,
1568427970000,,,,117.04,,
1568495114000,,,,397.03,,
1568562808000,,,,,,
1568630407000,,,,397.05,,
1568696458000,,,,321.59,,
1568764187000,,,,655.37,,
1568830698000,,,,,,
1568898597000,,,,370.85,,
1568967137000,,,,,,
1569034094000,,,,370.86,,
1569100750000,,,,,,
1569168482000,,,,383.38,,
1569236030000,,,,,,
1569303544000,,,,408.43,,
1569371996000,,,,15.26,,
1569439704000,,,,,,
1569507924000,,,,407.72,,
1569575662000,,,,,395.24,
1569642495000,,,,,407.75,
1569709939000,,,,,,
1569777994000,,,,,395.27,
1569845721000,,,,,,
1569912741000,,,,,395.29,
1569979950000,,,,,407.81,
1570047984000,,,,,22.85,
1570116154000,,,,,,
