timestamp,​0x2c5E6F3A75b4d0fCdeeaD0fE3C3b32ae8E9B263f,​0x6690819Cb98c1211A8e38790d6cD48316Ed518Db,​0xF20b9e713A33F61fA38792d2aFaF1cD30339126A,​0xEee90e509a639E95E3BB502B17A0eEd6E014BFc0,​0x0e936B11c2e7b601055e58c7E32417187aF4de4a,Other
1565468754000,,,,1847.15,,
1565536629000,,,,995.70,,
1565603145000,,,,715.97,,
1565669720000,,,,411.69,,
1565737101000,,,,380.24,,
1565803734000,,,,9051.55,,
1565871010000,,,,1336.86,,
1565938594000,,,,2021.42,,
1566005643000,,,,1225.23,,
1566071734000,,,,1350.75,,
1566139968000,,,,3850.01,,
1566206924000,,,,690.63,,
1566273958000,,,,1.52,,
1566340899000,,,,,,
1566408719000,,,,176.18,,
1566474986000,,,,1019.46,,
1566542876000,,,,2563.45,,
1566609532000,,,,50.47,,
1566677699000,,,,305.30,,
1566744845000,,,,4030.16,,
1566811311000,,,,211.03,,
1566879172000,,,,,,
1566946162000,,,,2324.84,,
1567013670000,,,,1245.23,,
1567080503000,,,,19.63,,
1567147214000,,,,1136.73,,
1567214663000,,,,1222.70,,
1567281961000,,,,,,
1567349460000,,,,4747.93,,
1567416716000,,,,3998.26,,
1567484031000,,,,4318.59,,
1567551463000,,,,10057.91,,
1567619231000,,,,4098.48,,
1567685589000,,,,4992.68,,
1567753902000,,,,3825.54,,
1567820847000,,,,4404.39,,
1567887785000,,,,1062.41,,
1567955110000,,,,392.70,,
1568023141000,,,,879.12,,
1568089878000,,,,4236.40,,
1568157833000,,,,1273.79,,
1568225074000,,,,3875.38,,
1568292523000,,,,5333.81,,
1568360055000,,,,4332.98,,
1568427970000,,,,389.02,,
1568495114000,,,,,,
1568562808000,,,,411.05,,
1568630407000,,,,523.25,,
1568696458000,,,,566.07,,
1568764187000,,,,2816.50,,
1568830698000,,,,6736.95,,
1568898597000,,,,2474.49,,
1568967137000,,,,1950.21,,
1569034094000,,,,,,
1569100750000,,,,4906.65,,
1569168482000,,,,2055.27,,
1569236030000,,,,14760.22,,
1569303544000,,,,6357.95,,
1569371996000,,,,6599.72,,
1569439704000,,,,6079.12,,
1569507924000,,,,340.05,,
1569575662000,,,,,702.57,
1569642495000,,,,,1112.17,
1569709939000,,,,,7201.45,
1569777994000,,,,,,
1569845721000,,,,,1805.70,
1569912741000,,,,,307.67,
1569979950000,,,,,127.30,
1570047984000,,,,,190.13,
1570116154000,,,,,2759.04,
