timestamp,ETHBNT,NPXSBNT,BATBNT,DAIBNT,ENJBNT,LOCBNT,KNCBNT,RCNBNT,BNBBNT,EURSBNT,MKRBNT,ANTBNT,POWRBNT,TKNBNT,GNOBNT,POABNT,OMGBNT,ELFBNT,VIBBNT,DGDBNT,REMBNT,NMRBNT,USDB / BNT,GTOBNT,XDCEBNT,RLCBNT,REQBNT,MFTBNT,AGRIBNT,MDTBNT,MTLBNT,RDNBNT,WBTC,SANBNT,MADBNT,SNTBNT,pBTCBNT,TIXBNT,J8TBNT,PLRBNT,FXCBNT,ELETBNT,DATABNT,REALBNT,MRPHBNT,DRGNBNT,MFGBNT,FLIXXBNT,UPBNT,MYBBNT,SRNBNT,BNT-USD,RVTBNT,HEDGBNT,MNTPBNT,CEEKBNT,ABXBNT,FTXBNT,UPTBNT,XBPBNT,USDQBNT,AMPLBNT,DTRCBNT,MRGBNT,Other
1556845234000,0.00,0.00,0.00,0.00,12989.35,0.00,0.00,0.00,0.00,638.40,0.00,4866.75,0.00,23380.01,2032.40,0.00,0.00,0.00,3163.40,2776.79,1370.70,0.00,0.00,0.00,5681.58,0.00,0.00,0.00,0.00,0.00,2005.76,6255.61,155.32,819.36,0.00,159.40,0.00,0.00,0.00,0.00,0.00,0.00,1468.37,2433.52,4334.51,0.00,0.00,5758.85,0.00,2560.92,0.00,0.00,5.97,0.00,1994.53,0.00,0.00,2296.47,0.00,7900.59,0.00,0.00,0.00,0.00,45595.90
1556913235000,0.00,0.00,0.00,0.00,22001.24,0.00,0.00,0.00,0.00,2590.73,0.00,1190.01,0.00,21000.15,4777.81,0.00,0.00,0.00,2939.63,12302.20,3243.21,0.00,0.00,0.00,3837.71,0.00,0.00,0.00,0.00,0.00,2752.71,1098.38,1202.37,6879.14,0.00,295.03,0.00,0.00,0.00,0.00,0.00,0.00,127.65,874.63,599.75,0.00,0.00,20259.24,0.00,779.06,0.00,0.00,0.00,0.00,66.34,0.00,265.61,885.79,0.00,1553.28,0.00,0.00,105.26,825.68,26421.08
1556979262000,0.00,0.00,0.00,0.00,17869.06,0.00,0.00,0.00,0.00,4495.59,0.00,674.39,0.00,12965.87,5566.39,0.00,0.00,0.00,4676.60,13428.45,1750.39,0.00,0.00,0.00,2929.01,0.00,0.00,0.00,0.00,0.00,3410.87,2098.82,1153.61,3408.59,0.00,3075.91,0.00,0.00,0.00,0.00,0.00,0.00,28.31,194.69,2780.54,0.00,0.00,12196.70,0.00,1852.66,0.00,0.00,321.46,8901.61,1969.28,0.00,0.00,181.54,0.00,2611.56,0.00,0.00,198.00,2.65,33535.54
1557047080000,0.00,0.00,0.00,0.00,12164.29,0.00,0.00,0.00,0.00,592.23,0.00,315.63,0.00,16403.90,10677.62,0.00,0.00,0.00,2164.04,3361.30,1147.19,0.00,0.00,0.00,444.61,0.00,0.00,0.00,0.00,0.00,442.02,560.25,215.85,3613.18,0.00,417.63,0.00,0.00,0.00,0.00,0.00,0.00,449.49,0.00,93.45,0.00,0.00,3324.57,0.00,3511.25,0.00,0.00,1278.46,3254.35,347.85,0.00,0.00,632.22,0.00,356.07,0.00,0.00,148.74,549.92,48721.35
1557114439000,0.00,0.00,0.00,0.00,20266.12,0.00,0.00,0.00,0.00,943.23,0.00,84.78,0.00,5303.26,3154.94,0.00,0.00,0.00,5536.91,6999.05,1432.46,0.00,0.00,0.00,10489.41,0.00,0.00,0.00,0.00,0.00,756.63,0.00,0.00,49.28,0.00,884.05,0.00,0.00,0.00,0.00,0.00,0.00,2019.14,0.00,292.76,0.00,0.00,307.49,0.00,5961.61,0.00,0.00,0.00,876.55,275.43,0.00,0.00,1428.76,0.00,0.00,0.00,0.00,14.60,0.00,25669.10
1557182260000,0.00,0.00,0.00,0.00,13859.48,0.00,0.00,0.00,0.00,3330.46,0.00,2093.13,0.00,37699.63,4733.16,0.00,0.00,0.00,10222.93,4185.92,34818.54,0.00,0.00,0.00,13324.21,0.00,0.00,0.00,0.00,0.00,1581.91,899.94,598.41,0.00,0.00,2146.14,0.00,0.00,0.00,0.00,0.00,0.00,4335.17,24.55,156.11,0.00,0.00,329.63,0.00,817.98,0.00,0.00,2177.05,1175.84,336.14,0.00,2.93,6093.36,0.00,0.00,0.00,0.00,3.02,1449.02,42038.49
1557249608000,0.00,0.00,0.00,0.00,8370.34,0.00,0.00,0.00,0.00,1624.98,0.00,295.73,0.00,13279.54,2285.20,0.00,0.00,0.00,5216.28,176.93,8598.33,0.00,0.00,0.00,8153.41,0.00,0.00,0.00,268.26,0.00,592.00,2432.77,840.46,1269.65,0.00,616.53,0.00,0.00,0.00,0.00,0.00,0.00,914.86,292.44,984.00,0.00,0.00,307.23,0.00,11998.25,0.00,0.00,0.00,347.38,249.15,0.00,0.00,3914.52,0.00,0.00,0.00,0.00,8.57,0.00,51042.58
1557318081000,0.00,0.00,0.00,0.00,13814.50,0.00,0.00,0.00,0.00,1395.55,0.00,2574.10,0.00,54361.71,2305.70,0.00,0.00,0.00,3760.59,7682.68,2954.97,0.00,0.00,0.00,125613.78,0.00,0.00,0.00,436.11,0.00,943.28,421.39,293.90,1853.87,0.00,786.54,0.00,0.00,0.00,0.00,0.00,0.00,298.11,275.44,530.73,0.00,0.00,247.73,0.00,1301.17,0.00,0.00,857.79,1472.44,562.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1697.75,0.00,38566.53
1557385675000,0.00,0.00,0.00,0.00,24641.49,0.00,0.00,0.00,0.00,251.82,0.00,3948.88,0.00,18576.25,1116.72,0.00,0.00,0.00,1465.68,5350.95,1239.23,0.00,0.00,0.00,43088.40,0.00,0.00,0.00,0.00,0.00,522.47,1841.04,643.31,7381.04,0.00,949.10,0.00,0.00,0.00,0.00,0.00,0.00,4697.06,0.00,1922.27,0.00,0.00,0.00,0.00,11584.06,0.00,0.00,3312.70,1468.66,888.72,0.00,0.00,10395.17,0.00,7277.88,0.00,0.00,147.95,0.00,3156936.36
1557453624000,0.00,0.00,0.00,0.00,131273.16,0.00,0.00,0.00,0.00,1411.50,0.00,6848.81,0.00,8734.00,4600.58,0.00,0.00,0.00,2043.12,27540.43,2812.43,0.00,0.00,0.00,383820.50,0.00,0.00,0.00,0.00,0.00,11117.58,3184.26,2886.04,2335.90,0.00,896.58,0.00,0.00,0.00,0.00,0.00,0.00,1628.28,113.70,1349.43,0.00,0.00,41.75,0.00,713.38,0.00,0.00,0.00,800.94,45.01,0.00,0.00,3452.90,0.00,1102.60,0.00,0.00,38.84,0.00,58995.37
1557521031000,0.00,0.00,0.00,0.00,89762.83,0.00,0.00,0.00,0.00,1256.92,0.00,45.32,0.00,5358.32,1787.65,0.00,0.00,0.00,3617.53,6532.11,5870.81,0.00,0.00,0.00,6614.07,0.00,0.00,0.00,114.40,0.00,3604.94,6934.90,281.46,7043.97,0.00,1113.53,0.00,0.00,0.00,0.00,0.00,0.00,1990.80,0.00,2347.18,0.00,0.00,0.00,0.00,7376.14,0.00,0.00,264.01,442.50,1767.11,0.00,60.73,4095.48,0.00,2202.63,0.00,0.00,301.71,0.00,49718.23
1557588222000,0.00,0.00,0.00,0.00,66615.19,0.00,0.00,0.00,0.00,3058.78,0.00,1028.48,0.00,14374.89,6111.68,0.00,0.00,0.00,1215.00,3270.94,3882.91,0.00,0.00,0.00,11506.49,0.00,0.00,0.00,0.00,0.00,1204.81,3518.67,2087.19,2480.40,0.00,1820.38,0.00,0.00,0.00,0.00,0.00,0.00,1650.65,0.00,986.05,0.00,0.00,307.38,0.00,5268.63,0.00,0.00,509.64,776.01,429.22,0.00,1136.43,1944.61,0.00,1330.70,0.00,0.00,1892.66,0.00,57999.57
1557655069000,0.00,0.00,0.00,0.00,62387.49,0.00,0.00,0.00,0.00,4060.58,0.00,1209.96,0.00,46546.49,4777.90,0.00,0.00,0.00,314.07,4367.59,8711.18,0.00,0.00,0.00,7241.32,0.00,0.00,0.00,155.33,0.00,958.68,4490.96,1042.57,13859.06,0.00,1200.91,0.00,0.00,0.00,0.00,0.00,0.00,2715.99,257.86,1681.03,0.00,0.00,0.00,0.00,1124.62,0.00,0.00,2674.34,1234.46,995.57,0.00,1437.42,1957.86,0.00,928.33,0.00,0.00,915.54,0.00,56335.20
1557722567000,0.00,0.00,0.00,0.00,21801.96,0.00,0.00,0.00,0.00,1434.01,0.00,2452.10,0.00,18614.77,3303.51,0.00,0.00,0.00,631.57,1458.98,4327.86,0.00,0.00,0.00,1921.52,0.00,0.00,0.00,1312.48,0.00,45.98,43958.01,0.00,2187.28,0.00,775.36,0.00,0.00,0.00,0.00,0.00,0.00,3641.94,6.14,409.67,0.00,0.00,0.00,0.00,10662.82,0.00,0.00,0.00,233.45,1688.38,0.00,749.99,0.00,0.00,383.34,0.00,0.00,33.36,0.00,35637.59
1557790675000,0.00,0.00,0.00,0.00,85214.08,0.00,0.00,0.00,0.00,2451.43,0.00,10957.33,0.00,1893.15,7257.84,0.00,0.00,0.00,4516.15,3781.31,6478.93,0.00,0.00,0.00,4732.71,0.00,0.00,0.00,0.00,0.00,1923.50,11049.45,1360.70,168.58,0.00,3996.72,0.00,0.00,0.00,0.00,0.00,0.00,7699.89,1981.26,873.13,0.00,0.00,3777.11,0.00,1580.05,0.00,0.00,1940.71,1448.64,941.78,0.00,0.00,4265.32,0.00,3271.89,0.00,0.00,122.93,1338.74,41387.72
1557857642000,0.00,0.00,0.00,0.00,34854.91,0.00,0.00,0.00,0.00,4829.14,0.00,3762.47,0.00,19696.94,7965.24,0.00,0.00,0.00,3228.05,4213.66,6147.15,0.00,0.00,0.00,5073.87,0.00,0.00,0.00,541.03,0.00,3484.90,11837.23,964.57,13398.24,0.00,3555.57,0.00,0.00,0.00,0.00,0.00,0.00,5319.35,445.47,1230.73,0.00,0.00,669.00,0.00,281.98,0.00,0.00,0.00,2082.77,1506.22,0.00,0.00,4107.55,0.00,2896.26,0.00,0.00,355.19,343.33,85716.61
1557924398000,0.00,0.00,0.00,0.00,59264.58,0.00,0.00,0.00,0.00,2985.16,0.00,642.43,0.00,12137.66,6835.98,0.00,0.00,0.00,8732.39,3244.04,7243.00,0.00,0.00,0.00,6829.47,0.00,0.00,0.00,0.00,0.00,6217.58,3245.68,1786.07,6401.01,0.00,6497.13,0.00,0.00,0.00,0.00,0.00,0.00,4761.24,3915.48,729.19,0.00,0.00,416.92,0.00,1785.56,0.00,0.00,12263.58,1444.91,22.52,0.00,800.31,4729.42,0.00,314.90,0.00,0.00,1452.90,962.88,97521.53
1557992058000,0.00,0.00,0.00,0.00,65609.68,0.00,0.00,0.00,0.00,8663.32,0.00,16714.31,0.00,35429.49,2886.02,0.00,0.00,0.00,13703.40,5215.84,6589.39,0.00,0.00,0.00,2649.66,0.00,0.00,0.00,911.57,0.00,7984.76,10385.77,1598.36,13365.23,0.00,10423.32,0.00,0.00,0.00,0.00,0.00,0.00,4228.50,0.00,2482.31,0.00,0.00,171.65,0.00,2595.57,0.00,0.00,24288.31,3528.45,1680.92,0.00,1880.97,4406.73,0.00,3535.87,0.00,0.00,1211.41,0.00,85941.79
1558059268000,0.00,0.00,0.00,0.00,44965.78,0.00,0.00,0.00,0.00,9531.82,0.00,2459.42,0.00,16557.48,5902.02,0.00,0.00,0.00,18040.03,1956.94,10264.26,0.00,0.00,0.00,12886.28,0.00,0.00,0.00,0.00,0.00,3012.50,8575.24,1675.63,11645.09,0.00,5105.51,0.00,0.00,0.00,0.00,0.00,0.00,3987.02,122.01,998.55,0.00,0.00,454.65,0.00,412.78,0.00,0.00,12321.11,4843.37,217.43,0.00,0.00,7120.09,0.00,1397.31,0.00,0.00,2313.37,0.00,52508.52
1558126732000,0.00,0.00,0.00,0.00,82676.39,0.00,0.00,0.00,0.00,6269.89,0.00,2767.49,0.00,107603.64,2546.13,0.00,0.00,0.00,12557.93,1247.44,5539.24,0.00,0.00,0.00,5244.07,0.00,0.00,0.00,211.70,0.00,2733.32,2223.69,256.66,4306.22,0.00,2226.10,0.00,0.00,0.00,0.00,0.00,0.00,1627.85,172.32,1921.93,0.00,0.00,23.49,0.00,28230.71,0.00,0.00,8.07,2734.03,229.06,0.00,16.05,1882.13,0.00,172.75,0.00,0.00,415.69,0.00,55224.33
1558194179000,0.00,0.00,0.00,0.00,45309.40,0.00,0.00,0.00,0.00,1514.79,0.00,6774.45,0.00,17677.92,3228.31,0.00,0.00,0.00,4979.40,2819.27,1719.18,0.00,0.00,0.00,438.39,0.00,0.00,0.00,2572.06,0.00,2199.14,1366.50,167.25,1322.67,0.00,1052.68,0.00,0.00,0.00,0.00,0.00,0.00,381.55,1065.65,11520.34,0.00,0.00,0.00,0.00,27914.63,0.00,0.00,790.62,1986.81,0.00,0.00,191.37,41.04,0.00,756.03,0.00,0.00,307.20,0.00,46748.00
1558262228000,0.00,0.00,0.00,0.00,18286.69,0.00,0.00,0.00,0.00,6571.38,0.00,2195.76,0.00,61707.27,2166.90,0.00,0.00,0.00,5555.38,2777.93,2154.74,0.00,0.00,0.00,11856.64,0.00,0.00,0.00,3510.19,0.00,1459.15,2226.48,516.59,727.09,0.00,1486.82,0.00,0.00,0.00,0.00,0.00,0.00,551.63,465.60,7706.33,0.00,0.00,0.00,0.00,2837.37,0.00,0.00,1935.81,1093.53,0.00,0.00,0.00,458.07,0.00,501.38,0.00,0.00,0.00,1344.54,56783.94
1558329711000,0.00,0.00,0.00,0.00,16097.68,0.00,0.00,0.00,0.00,3357.65,0.00,2448.53,0.00,32954.10,3737.27,0.00,0.00,0.00,3807.57,0.00,4008.74,0.00,0.00,0.00,3178.62,0.00,0.00,0.00,3.63,0.00,1778.22,2053.09,385.93,1951.92,0.00,3541.82,0.00,0.00,0.00,0.00,0.00,0.00,201.70,32.17,829.11,0.00,0.00,413.53,0.00,2360.65,0.00,0.00,363.86,3276.60,0.00,0.00,25.89,34.93,0.00,178.72,0.00,0.00,93.85,0.00,39696.63
1558397321000,0.00,0.00,0.00,0.00,34472.95,0.00,0.00,0.00,0.00,1698.38,0.00,1956.39,0.00,3611.66,3337.32,0.00,0.00,0.00,7914.20,0.00,1418.63,0.00,0.00,0.00,2915.74,0.00,0.00,0.00,65.71,0.00,1035.25,1202.97,142.15,1608.47,0.00,1730.72,0.00,0.00,0.00,0.00,0.00,0.00,1918.63,4644.72,4034.75,0.00,0.00,125.08,0.00,2787.83,0.00,0.00,3375.86,271.73,0.00,0.00,0.00,2168.22,0.00,711.59,0.00,0.00,0.00,0.00,24278.70
1558466162000,0.00,0.00,0.00,0.00,26895.22,0.00,0.00,0.00,0.00,50.57,0.00,44337.23,0.00,6358.31,4288.69,0.00,0.00,0.00,10020.47,1837.80,10094.64,0.00,0.00,0.00,11273.50,0.00,0.00,0.00,1142.13,0.00,7959.39,5040.55,0.00,349.72,0.00,1524.31,0.00,0.00,0.00,0.00,0.00,0.00,21627.80,1965.48,2235.05,0.00,0.00,89.51,0.00,7682.83,0.00,0.00,5615.42,2565.45,0.00,0.00,4660.16,1068.58,0.00,4665.17,0.00,0.00,8.80,0.00,36204.77
1558533192000,0.00,0.00,0.00,0.00,147829.71,0.00,0.00,0.00,0.00,1586.71,0.00,4339.46,0.00,6309.41,12880.54,0.00,0.00,0.00,11704.47,2364.80,7981.59,0.00,0.00,0.00,2261.35,0.00,0.00,0.00,5255.11,0.00,17772.57,3280.98,187.26,735.41,0.00,3180.30,0.00,0.00,0.00,0.00,0.00,0.00,885.99,254.05,3077.45,0.00,0.00,147.96,0.00,1985.32,0.00,0.00,23038.40,1395.55,0.00,0.00,4193.09,35.05,0.00,0.00,0.00,0.00,272.46,0.00,19499.68
1558601405000,0.00,0.00,0.00,0.00,74278.28,0.00,0.00,0.00,0.00,1376.23,0.00,2749.94,0.00,1887.62,1152.98,0.00,0.00,0.00,15539.08,2353.16,4613.04,0.00,0.00,0.00,4451.26,0.00,0.00,0.00,156.14,0.00,6898.95,7723.79,456.48,720.92,0.00,1632.60,0.00,0.00,0.00,0.00,0.00,0.00,23266.37,188.36,2920.02,0.00,0.00,1120.20,0.00,1966.15,0.00,0.00,13967.42,4945.24,1240.40,0.00,363.66,1908.88,0.00,772.78,0.00,0.00,0.00,0.00,18736.28
1558669169000,0.00,0.00,0.00,0.00,50807.25,0.00,0.00,0.00,0.00,1061.32,0.00,4550.92,0.00,168.27,2947.04,0.00,0.00,0.00,8718.56,4077.13,5246.52,0.00,0.00,0.00,16419.82,0.00,0.00,0.00,3.51,0.00,2872.34,3308.73,174.48,3842.19,0.00,537.09,0.00,0.00,0.00,0.00,0.00,0.00,3721.39,77.68,1694.14,0.00,0.00,0.00,0.00,703.01,0.00,0.00,2954.75,2738.73,941.87,0.00,0.00,9778.10,0.00,811.17,0.00,0.00,963.43,0.00,26933.27
1558736680000,0.00,0.00,0.00,0.00,31065.40,0.00,0.00,0.00,0.00,1529.08,0.00,3928.15,0.00,3050.82,5806.62,0.00,0.00,0.00,7863.84,3531.84,36252.57,0.00,0.00,0.00,9918.84,0.00,0.00,0.00,1014.24,0.00,2830.52,2489.24,0.00,1963.64,0.00,536.38,0.00,0.00,0.00,0.00,0.00,0.00,1537.41,3.48,4146.95,0.00,0.00,0.00,0.00,772.27,0.00,0.00,43.56,700.70,308.86,0.00,0.00,4565.81,0.00,0.00,0.00,0.00,0.00,0.00,24545.99
1558803191000,0.00,0.00,0.00,0.00,21215.59,0.00,0.00,0.00,0.00,422.45,0.00,14668.84,0.00,2815.52,4818.89,0.00,0.00,0.00,6173.67,63.12,106812.71,0.00,0.00,0.00,15070.37,0.00,0.00,0.00,4.60,0.00,3785.80,962.89,0.00,1653.33,0.00,900.55,0.00,0.00,0.00,0.00,0.00,0.00,2435.26,2.64,177.72,0.00,0.00,145.18,0.00,673.35,0.00,0.00,650.41,0.00,0.00,0.00,694.30,2179.28,0.00,377.52,0.00,0.00,0.00,0.00,47897.51
1558871016000,0.00,0.00,0.00,0.00,60381.44,0.00,0.00,0.00,0.00,657.82,0.00,1951.75,0.00,5749.40,2248.09,0.00,0.00,0.00,3956.15,3471.98,35844.23,0.00,0.00,0.00,4857.42,0.00,0.00,0.00,0.00,0.00,7605.37,1102.88,0.00,651.20,0.00,3800.27,0.00,0.00,0.00,0.00,0.00,0.00,10821.98,326.56,1447.78,0.00,0.00,1501.89,0.00,1436.05,0.00,0.00,256.84,0.00,0.00,0.00,0.00,4778.19,0.00,1516.47,0.00,0.00,424.78,0.00,168450.59
1558937464000,0.00,0.00,0.00,0.00,53619.59,0.00,0.00,0.00,0.00,1743.03,0.00,8618.59,0.00,4446.22,5594.69,0.00,0.00,0.00,11164.96,3654.44,8018.32,0.00,0.00,0.00,12273.53,0.00,0.00,0.00,0.00,0.00,3445.48,4408.13,549.13,2814.07,0.00,5083.32,0.00,0.00,0.00,0.00,0.00,0.00,5825.81,152.74,210.99,0.00,0.00,2101.61,0.00,890.28,0.00,0.00,121.63,705.17,94.44,0.00,0.00,8330.13,0.00,0.00,0.00,0.00,433.46,0.00,88478.75
1559004601000,0.00,0.00,0.00,0.00,20332.42,0.00,0.00,0.00,0.00,931.94,0.00,4728.57,0.00,4494.07,9021.46,0.00,0.00,0.00,6997.17,492.61,4660.93,0.00,0.00,0.00,669.17,0.00,0.00,0.00,1581.33,0.00,1721.39,879.70,220.29,681.52,0.00,5074.86,0.00,0.00,0.00,0.00,4294.72,0.00,368.23,312.60,354.65,0.00,0.00,0.00,0.00,215.35,0.00,0.00,411.42,1443.04,117.59,0.00,0.00,4421.87,0.00,75.39,0.00,0.00,9.42,0.00,45732.63
1559072957000,0.00,0.00,0.00,0.00,28161.67,0.00,0.00,0.00,0.00,1082.74,0.00,578.50,0.00,2269.71,5168.31,0.00,0.00,0.00,2147.81,0.00,6262.48,0.00,0.00,0.00,2199.40,0.00,0.00,0.00,0.00,0.00,1070.09,90.96,0.00,0.00,0.00,4629.31,0.00,0.00,0.00,0.00,17975.59,0.00,1426.07,0.00,1169.60,0.00,0.00,1242.65,0.00,0.00,0.00,0.00,3976.01,0.00,12.21,0.00,155.89,1356.86,0.00,500.31,0.00,0.00,0.00,0.00,24413.19
1559139434000,0.00,0.00,0.00,0.00,25409.81,0.00,0.00,0.00,0.00,1507.98,0.00,17176.62,0.00,5013.27,1773.33,0.00,0.00,0.00,2623.82,0.00,4209.20,0.00,0.00,0.00,33631.49,0.00,0.00,0.00,3376.91,0.00,2628.71,531.50,115.13,0.00,0.00,1675.67,0.00,0.00,0.00,0.00,8213.86,0.00,1419.82,55.30,1322.50,0.00,0.00,2140.50,0.00,63.27,0.00,0.00,2743.42,71.89,1890.03,0.00,0.00,1271.69,0.00,355.84,0.00,0.00,475.06,0.00,38179.54
1559206701000,0.00,0.00,0.00,0.00,17985.31,0.00,0.00,0.00,0.00,646.37,0.00,4101.09,0.00,1130.43,4839.79,0.00,0.00,0.00,9079.54,6005.75,42549.79,0.00,0.00,0.00,31354.43,0.00,0.00,0.00,354.21,0.00,535.86,8207.61,639.79,0.00,0.00,1737.42,0.00,0.00,0.00,0.00,9659.09,0.00,3411.69,264.85,3055.97,0.00,0.00,608.97,0.00,883.72,0.00,0.00,1929.51,0.00,0.00,0.00,0.00,2463.84,0.00,439.84,0.00,0.00,1972.53,0.00,39173.87
1559274975000,0.00,0.00,0.00,0.00,21089.13,0.00,0.00,0.00,0.00,5036.27,0.00,2047.07,0.00,16888.86,3117.11,0.00,0.00,0.00,4000.77,9716.80,6961.71,0.00,0.00,0.00,12445.52,0.00,0.00,0.00,705.14,0.00,3192.78,13208.56,1178.87,135.72,0.00,1093.42,0.00,0.00,0.00,0.00,9328.26,0.00,8563.09,0.00,571.96,0.00,0.00,539.49,0.00,687.64,0.00,0.00,398.93,2749.81,749.12,0.00,0.00,7931.49,0.00,594.48,0.00,0.00,1257.03,0.00,50563.39
1559341699000,0.00,0.00,0.00,0.00,8740.99,0.00,0.00,0.00,0.00,535.30,0.00,1906.49,0.00,10369.68,13348.01,0.00,0.00,0.00,1436.81,1777.60,1650.72,0.00,0.00,0.00,1853.44,0.00,0.00,0.00,172.77,0.00,0.00,25933.60,169.45,354.98,0.00,1726.81,0.00,0.00,0.00,0.00,3745.14,0.00,2305.12,8828.93,4487.95,0.00,0.00,413.45,0.00,340.50,0.00,0.00,156.23,4304.76,0.00,0.00,276.12,0.00,0.00,715.19,0.00,0.00,1594.08,0.00,28621.99
1559409902000,0.00,0.00,0.00,0.00,20963.91,0.00,0.00,0.00,0.00,2249.42,0.00,7530.17,0.00,8624.05,12049.84,0.00,0.00,0.00,3371.12,962.86,5578.03,0.00,0.00,0.00,28360.24,0.00,0.00,0.00,0.00,0.00,405.03,4765.11,283.02,0.00,0.00,390.04,0.00,0.00,0.00,0.00,19998.49,0.00,2391.14,142.80,1428.48,0.00,0.00,202.62,0.00,793.29,0.00,0.00,4395.46,960.36,0.00,0.00,0.00,8580.93,0.00,2565.00,0.00,0.00,1071.52,0.00,25705.87
1559477256000,0.00,0.00,0.00,0.00,6876.15,0.00,0.00,0.00,0.00,362.41,0.00,3834.18,0.00,1402.15,70162.93,0.00,0.00,0.00,356.19,656.48,3433.72,0.00,0.00,0.00,5238.97,0.00,0.00,0.00,9.14,0.00,1432.68,2052.27,97.34,1184.16,0.00,173.27,0.00,0.00,0.00,0.00,4118.62,0.00,1114.26,0.00,2059.02,0.00,0.00,41.58,0.00,71.56,0.00,0.00,1706.84,904.59,0.00,0.00,0.00,70.31,0.00,259.94,0.00,0.00,612.22,0.00,49175.74
1559545066000,0.00,0.00,0.00,0.00,47729.57,0.00,0.00,0.00,0.00,356.99,0.00,8834.43,0.00,3978.92,85824.37,0.00,0.00,0.00,1087.50,0.00,721.51,0.00,0.00,0.00,1651.66,0.00,0.00,0.00,0.00,0.00,5029.48,181.48,0.00,0.00,0.00,633.46,0.00,0.00,0.00,0.00,3476.76,0.00,5211.62,159.53,444.31,0.00,0.00,366.19,0.00,5684.00,0.00,0.00,0.00,1040.83,271.03,0.00,0.00,189.73,0.00,2344.45,0.00,0.00,1954.82,0.00,68833.15
1559613008000,0.00,0.00,0.00,0.00,20545.64,0.00,0.00,0.00,0.00,3496.91,0.00,16268.68,0.00,4172.61,70487.61,0.00,0.00,0.00,2346.40,0.00,6172.69,0.00,0.00,0.00,5956.22,0.00,0.00,0.00,0.00,0.00,2351.23,895.44,119.26,0.00,0.00,1027.72,0.00,0.00,0.00,0.00,310.11,0.00,1135.49,178.43,4507.27,0.00,0.00,352.54,0.00,1702.71,0.00,0.00,3562.96,156.68,0.00,0.00,0.00,1823.30,0.00,4283.72,0.00,0.00,2260.52,0.00,86018.96
1559680478000,0.00,0.00,0.00,0.00,9976.44,0.00,0.00,0.00,0.00,2953.31,0.00,2873.21,0.00,4345.18,11436.56,0.00,0.00,0.00,2572.72,0.00,49397.75,0.00,0.00,0.00,5718.05,0.00,0.00,0.00,165.44,0.00,1063.96,1759.06,0.00,3081.67,0.00,1928.34,0.00,0.00,0.00,0.00,890.98,0.00,988.97,6499.42,7405.60,0.00,0.00,1084.42,0.00,3032.68,0.00,0.00,0.00,10101.67,1060.69,0.00,0.00,3919.07,0.00,718.03,0.00,0.00,161.78,0.00,98645.04
1559748180000,0.00,0.00,0.00,0.00,13020.14,0.00,0.00,0.00,0.00,1047.82,0.00,93.66,0.00,7365.86,1339.55,0.00,0.00,0.00,722.07,718.36,7006.67,0.00,0.00,0.00,124842.10,0.00,0.00,0.00,647.99,0.00,3070.31,227.81,0.00,391.37,0.00,5085.39,0.00,0.00,0.00,0.00,61.55,0.00,43.06,1797.63,361.07,0.00,0.00,0.00,0.00,1069.61,0.00,0.00,0.00,2648.89,629.82,0.00,0.00,3950.90,0.00,2849.91,0.00,0.00,169.91,0.00,100703.94
1559815480000,0.00,0.00,0.00,0.00,7255.23,0.00,0.00,0.00,0.00,595.85,0.00,2821.86,0.00,8612.17,14962.71,0.00,0.00,0.00,1521.04,406.28,658.90,0.00,0.00,0.00,1231.36,0.00,0.00,0.00,0.00,0.00,1302.19,547.04,0.00,113.79,0.00,1196.71,0.00,0.00,0.00,0.00,3421.38,0.00,543.38,389.66,723.75,0.00,0.00,86.62,0.00,3943.51,0.00,0.00,26.16,713.66,0.00,0.00,166.34,8582.18,0.00,4343.78,0.00,0.00,3921.23,0.00,30707.59
1559882780000,0.00,0.00,0.00,0.00,17462.34,0.00,0.00,0.00,0.00,2669.99,0.00,19024.30,0.00,2403.50,4677.74,0.00,0.00,0.00,2617.49,0.00,7200.86,0.00,0.00,0.00,924.97,0.00,0.00,0.00,0.00,0.00,1619.59,588.93,272.23,1529.33,0.00,909.28,0.00,0.00,0.00,0.00,7045.29,0.00,902.66,1057.88,2529.30,0.00,0.00,2402.23,0.00,3823.88,0.00,0.00,0.00,104.61,0.00,0.00,0.00,3679.21,0.00,4924.04,0.00,0.00,1711.12,0.00,32115.47
1559950737000,0.00,0.00,0.00,0.00,11977.99,0.00,0.00,0.00,0.00,843.39,0.00,1816.47,0.00,7342.87,14057.49,0.00,0.00,0.00,717.42,0.00,5598.78,0.00,0.00,0.00,4198.17,0.00,0.00,0.00,0.00,0.00,1538.56,1940.44,0.00,519.81,0.00,12581.38,0.00,0.00,0.00,0.00,1046.88,0.00,0.00,137.90,240.88,0.00,0.00,0.00,0.00,1869.50,0.00,0.00,0.00,1414.43,4228.26,0.00,0.00,1098.41,0.00,770.42,0.00,0.00,7968.13,0.00,30802.74
