timestamp,ETHBNT,NPXSBNT,ENJBNT,BATBNT,DAIBNT,LOCBNT,KNCBNT,BNBBNT,RCNBNT,JRTBNT,ANTBNT,RPLBNT,XDCEBNT,GNOBNT,OMGBNT,NMRBNT,MKRBNT,EURSBNT,TKNBNT,POWRBNT,ELFBNT,MADBNT,VIBBNT,REQBNT,TIXBNT,MDTBNT,GTOBNT,RDNBNT,AGRIBNT,MFTBNT,REALBNT,DATABNT,REMBNT,MFGBNT,MTLBNT,SNTBNT,RVTBNT,MNTPBNT,MRPHBNT,POABNT,FLIXXBNT,XZARBNT,ELETBNT,SANBNT,J8TBNT,MYBBNT,pBTCBNT,BNT-USD,ABXBNT,X8XBNT,Other
1563456683000,0.00,408107.24,243130.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82098.39,0.00,36194.83,93126.15,0.00,0.00,0.00,114468.97,140001.43,0.00,0.00,0.00,105418.70,0.00,0.00,0.00,0.00,58157.27,37578.55,0.00,33264.48,26480.78,101264.76,0.00,49798.90,41277.22,43806.11,31068.86,37742.44,0.00,37308.91,0.00,0.00,102093.42,0.00,22591.84,0.00,0.00,24465.61,21711.36,684947.93
1563524083000,0.00,408107.24,242600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82156.28,0.00,36626.57,93630.74,0.00,0.00,0.00,111785.03,142677.72,0.00,0.00,0.00,104574.18,0.00,0.00,0.00,0.00,58843.08,37578.55,0.00,33264.48,26243.62,101235.91,0.00,50588.92,41690.36,43806.11,31107.29,39328.06,0.00,36972.50,0.00,0.00,102319.13,0.00,22608.70,0.00,0.00,24465.61,22380.23,687610.79
1563591824000,0.00,408107.24,243710.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82310.47,0.00,36796.06,93401.20,0.00,0.00,0.00,111418.66,142154.52,0.00,0.00,0.00,104982.00,0.00,0.00,0.00,0.00,60874.32,37578.55,0.00,33264.48,26482.22,100950.58,0.00,52371.20,42303.63,43806.11,31131.21,41632.35,0.00,36972.50,0.00,0.00,101410.40,0.00,22608.70,0.00,0.00,24465.61,22380.23,683573.68
1563657984000,0.00,408107.24,245422.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80167.48,0.00,36503.53,93764.71,0.00,0.00,0.00,109784.58,140549.76,0.00,0.00,0.00,104488.51,0.00,0.00,0.00,0.00,63053.16,37578.55,0.00,33264.48,26140.30,101568.80,0.00,52118.27,42182.48,43806.11,31131.21,40663.57,0.00,36489.71,0.00,0.00,101552.84,0.00,22608.70,0.00,0.00,24465.61,21534.49,681034.33
1563725454000,0.00,408107.24,242441.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77830.03,0.00,37413.26,94458.02,0.00,0.00,0.00,111400.37,140549.76,0.00,0.00,0.00,106180.02,0.00,0.00,0.00,0.00,62489.38,37578.55,0.00,33264.48,26634.08,101778.63,0.00,53367.61,42361.45,43806.11,31131.21,42100.16,0.00,36489.71,0.00,0.00,101552.84,0.00,22443.75,0.00,0.00,24465.61,21019.19,669255.18
1563792449000,0.00,408107.24,245947.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82655.01,0.00,37634.06,94673.76,0.00,0.00,0.00,111171.85,141027.06,0.00,0.00,0.00,106171.05,0.00,0.00,0.00,0.00,62489.38,37578.55,0.00,33264.48,26500.91,102897.16,0.00,53997.75,42671.32,43806.11,31248.77,41866.88,0.00,38871.87,0.00,0.00,100816.73,0.00,23414.59,0.00,0.00,24465.61,21019.19,670287.63
1563858874000,0.00,408107.24,251785.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84115.71,0.00,37940.84,95609.81,0.00,0.00,0.00,112216.36,141000.59,0.00,0.00,0.00,107275.89,0.00,0.00,0.00,0.00,63666.11,43525.54,0.00,33264.48,26831.00,102754.46,0.00,55124.81,43587.56,43729.20,31309.17,42720.25,0.00,37642.72,0.00,10599.00,100816.73,0.00,23646.94,0.00,0.00,23791.59,21019.19,668055.54
1563925785000,0.00,408107.24,247300.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84689.96,0.00,37887.72,95161.69,0.00,0.00,0.00,113015.35,140290.44,0.00,0.00,0.00,105629.16,0.00,0.00,0.00,0.00,62093.88,43525.54,0.00,33264.48,26988.29,102946.16,0.00,53685.92,42872.84,43729.20,31309.17,41731.42,0.00,36870.20,0.00,11017.27,96489.15,0.00,23646.94,0.00,0.00,23791.59,21471.08,669098.60
1563992752000,0.00,408107.24,246833.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87463.02,0.00,38084.05,95310.71,0.00,0.00,0.00,113631.49,140246.03,0.00,0.00,0.00,104818.58,0.00,0.00,0.00,0.00,62093.88,43525.54,0.00,33264.48,26625.54,100876.75,0.00,53273.86,43013.29,43729.20,31775.98,42088.28,0.00,37361.18,0.00,10345.62,96957.40,0.00,23646.94,0.00,0.00,23791.59,21751.85,666658.02
1564060720000,0.00,408107.24,245954.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85098.83,0.00,37432.89,93950.69,0.00,0.00,0.00,111563.20,140129.80,0.00,0.00,0.00,104568.93,0.00,0.00,0.00,0.00,63339.89,43525.54,0.00,33264.48,26669.97,99074.36,0.00,53275.28,43213.71,43729.20,31895.51,41707.49,0.00,37212.05,0.00,10145.03,93756.79,0.00,24319.09,0.00,0.00,23791.59,21751.85,661152.93
1564128623000,0.00,408107.24,247063.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85098.83,0.00,37623.38,93726.70,0.00,0.00,0.00,112455.94,145461.37,0.00,0.00,0.00,104166.96,0.00,0.00,0.00,0.00,63562.71,43525.54,0.00,33140.15,26669.97,98440.22,0.00,54436.32,42934.74,43729.20,32623.99,41707.49,0.00,38011.33,0.00,10941.96,91485.29,0.00,24319.09,0.00,0.00,23791.59,21751.85,656419.06
1564194770000,0.00,408107.24,247731.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85960.01,0.00,37454.63,92381.74,0.00,0.00,0.00,111571.32,145655.51,0.00,0.00,0.00,104023.75,0.00,0.00,0.00,0.00,62714.70,43730.02,0.00,33357.00,26646.09,98663.40,0.00,53587.56,42781.60,43729.20,32667.54,41469.62,0.00,36732.19,0.00,10342.78,90590.80,0.00,24321.09,0.00,0.00,23791.59,21751.85,649994.13
1564261351000,0.00,408107.24,246401.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84544.64,0.00,37057.88,93681.12,0.00,0.00,0.00,113812.21,145449.04,0.00,0.00,0.00,104023.75,0.00,0.00,0.00,0.00,61409.10,43358.76,0.00,33357.00,26824.73,99768.21,0.00,52932.84,42541.18,43822.05,32667.54,40887.35,0.00,37395.48,0.00,10433.41,89391.22,0.00,24713.99,0.00,0.00,23791.59,22194.46,651031.06
1564329190000,0.00,408107.24,243562.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84162.98,0.00,37323.09,92888.21,0.00,0.00,0.00,113548.81,145255.79,0.00,0.00,0.00,104023.75,0.00,0.00,0.00,0.00,60455.70,43363.62,0.00,33357.00,26532.15,99307.77,0.00,52552.74,42537.78,43913.86,32667.54,40756.74,0.00,37731.59,0.00,10433.41,86970.66,0.00,24713.99,0.00,0.00,23791.59,22194.46,650375.82
1564395991000,0.00,408107.24,242699.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85258.53,0.00,37587.64,92812.67,0.00,0.00,0.00,112629.20,145161.05,0.00,0.00,0.00,104586.06,0.00,0.00,0.00,0.00,59969.70,43363.62,0.00,33357.00,26707.24,97651.65,0.00,52554.48,42004.76,43088.20,32650.64,40472.56,0.00,37731.59,0.00,10159.87,86745.08,0.00,24713.99,0.00,0.00,23791.59,21732.89,649386.19
1564463477000,0.00,408107.24,244392.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83806.96,0.00,37797.79,92895.79,0.00,0.00,0.00,113110.72,145387.54,0.00,0.00,0.00,104586.06,0.00,0.00,0.00,0.00,59563.19,43363.62,0.00,33357.00,26794.78,97163.44,0.00,53599.68,42136.39,43115.46,32711.60,40418.57,0.00,37224.68,0.00,8398.24,86745.08,0.00,24713.99,0.00,0.00,24735.02,21732.89,641372.39
1564530020000,0.00,408107.24,252014.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85380.41,0.00,38077.16,92588.16,0.00,0.00,0.00,113110.72,146424.59,0.00,0.00,0.00,102829.74,0.00,0.00,0.00,0.00,59176.58,43363.62,0.00,35828.04,26834.98,97259.03,0.00,53282.11,43102.85,43115.46,32515.25,40106.17,0.00,38194.69,0.00,8090.24,85390.21,0.00,24713.99,0.00,0.00,25101.29,21732.89,643232.50
1564597821000,0.00,408107.24,245804.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85861.27,0.00,37946.75,91869.80,0.00,0.00,0.00,112533.13,147143.29,0.00,0.00,0.00,101238.02,0.00,0.00,0.00,0.00,59176.58,43363.62,0.00,34517.61,26970.25,99500.31,0.00,53720.83,43695.93,43115.46,32515.25,40643.97,0.00,37408.27,0.00,7465.40,85390.21,0.00,24713.99,0.00,0.00,24687.21,22390.66,642330.90
1564665039000,0.00,408107.24,243144.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85405.36,0.00,38017.86,93177.19,0.00,0.00,0.00,112130.90,147195.63,0.00,0.00,0.00,100119.43,0.00,0.00,0.00,0.00,58844.13,45242.96,0.00,34514.39,26568.59,102574.44,0.00,53446.66,43562.45,43115.46,32556.58,43413.31,0.00,38408.83,0.00,7425.55,84887.57,0.00,24713.99,0.00,0.00,24841.96,22390.66,642466.50
1564732022000,0.00,408107.24,240963.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90537.82,0.00,38136.70,93177.19,0.00,0.00,0.00,112130.90,148061.14,0.00,0.00,0.00,97106.65,0.00,0.00,0.00,0.00,58304.48,45805.67,0.00,34514.39,26448.23,102078.57,0.00,51782.91,43003.11,43115.46,32979.08,45155.56,0.00,38941.78,0.00,7655.84,84887.57,0.00,24713.99,0.00,0.00,26914.73,22489.29,644602.76
1564799107000,0.00,408107.24,241098.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90073.92,0.00,38536.72,93688.35,0.00,0.00,0.00,112626.35,149709.52,0.00,0.00,0.00,97106.65,0.00,0.00,0.00,0.00,58363.37,45469.22,0.00,34205.51,26806.02,103182.22,0.00,52098.40,42903.57,43115.46,33000.83,47774.10,0.00,34930.06,0.00,7586.16,84887.57,0.00,24787.43,0.00,0.00,26914.55,22440.64,648166.99
1564865751000,0.00,408107.24,241209.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90710.02,0.00,38360.56,95026.34,0.00,0.00,0.00,112626.35,149791.33,0.00,0.00,0.00,97106.65,0.00,0.00,0.00,0.00,58671.65,45245.22,0.00,34205.51,26479.49,102940.58,0.00,51678.61,42441.97,43115.46,33000.83,48416.50,0.00,36802.38,0.00,7299.77,81728.65,0.00,25028.14,0.00,0.00,27067.41,22440.64,641524.54
1564932781000,0.00,408107.24,237402.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89669.75,0.00,38781.23,95297.53,0.00,0.00,0.00,112626.35,149791.33,0.00,0.00,0.00,97555.38,0.00,0.00,0.00,0.00,58613.09,45231.21,0.00,34205.51,26479.49,103163.87,0.00,51528.76,42872.94,43115.46,33037.00,47186.13,0.00,35252.03,0.00,7420.36,81792.37,0.00,29334.12,0.00,0.00,27142.84,22440.64,637698.96
1564999286000,0.00,408107.24,230739.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88755.19,0.00,39289.44,95605.40,0.00,0.00,0.00,111699.11,150394.02,0.00,0.00,0.00,90792.80,0.00,0.00,0.00,0.00,58061.54,46483.09,0.00,34205.51,24669.08,103071.51,0.00,49862.31,42126.86,43115.46,33037.80,46920.13,0.00,34855.65,0.00,7338.69,81529.83,0.00,29498.86,0.00,0.00,27600.78,22219.20,635953.85
1565066439000,0.00,408107.24,230370.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86811.75,0.00,37689.42,96040.76,0.00,0.00,0.00,112583.32,151686.69,0.00,0.00,0.00,90664.70,0.00,0.00,0.00,0.00,58323.25,46413.47,0.00,34205.51,24669.08,102557.11,0.00,49199.14,42294.43,43114.88,33085.43,47304.07,0.00,34459.97,0.00,7213.90,82065.36,0.00,30768.22,0.00,0.00,27725.84,21385.49,631346.59
1565133760000,0.00,408107.24,227636.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85868.04,0.00,38176.74,97068.70,0.00,0.00,0.00,113235.48,152683.21,0.00,0.00,0.00,89535.24,0.00,0.00,0.00,0.00,58057.71,46413.47,0.00,34205.51,24284.15,102557.11,0.00,49298.81,42451.96,43114.88,33085.43,47839.95,0.00,36340.29,0.00,7088.28,81726.23,0.00,29524.57,0.00,0.00,27589.21,21583.92,628489.54
1565200774000,0.00,408107.24,228861.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84868.15,0.00,38433.37,97186.59,0.00,0.00,0.00,113536.12,152400.27,0.00,0.00,0.00,88385.70,0.00,0.00,0.00,0.00,58226.45,46413.47,0.00,34328.18,24817.29,102935.00,0.00,48897.12,42419.51,43114.88,33393.67,48550.04,0.00,37275.88,0.00,7081.04,81726.23,0.00,29536.20,0.00,0.00,27589.21,22314.15,626291.22
1565267861000,0.00,408107.24,222144.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84432.71,0.00,38580.24,96553.67,0.00,0.00,0.00,113536.12,153111.03,0.00,0.00,0.00,87128.16,0.00,0.00,0.00,0.00,58438.73,46413.47,0.00,34328.18,24087.24,102935.00,0.00,48674.21,42562.34,43114.88,33417.89,47961.35,0.00,37303.52,0.00,6863.45,81726.23,0.00,29588.15,0.00,0.00,27324.16,22314.15,620756.41
1565334762000,0.00,408107.24,224358.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88674.24,0.00,41711.66,97238.02,0.00,0.00,0.00,114747.18,152372.13,0.00,0.00,0.00,87129.11,0.00,0.00,0.00,0.00,57992.04,46413.47,0.00,34328.18,24364.31,104766.89,0.00,49147.11,43003.92,43100.00,33442.71,47008.42,0.00,37317.35,0.00,6613.39,81726.23,0.00,29299.46,0.00,0.00,27324.16,22314.15,614193.32
1565401917000,0.00,408107.24,217627.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89483.62,0.00,42161.12,97585.91,0.00,0.00,0.00,116767.10,152026.10,0.00,0.00,0.00,85861.83,0.00,0.00,0.00,0.00,56950.12,46413.47,0.00,34328.18,23782.03,103092.84,0.00,47589.26,43462.14,42857.39,34771.88,47297.19,0.00,37790.16,0.00,6633.77,81726.23,0.00,29299.46,0.00,0.00,27324.16,22771.15,612912.27
1565468754000,0.00,408107.24,226475.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89354.07,0.00,42954.37,97704.01,0.00,0.00,0.00,118036.49,151668.50,0.00,0.00,0.00,87848.04,0.00,0.00,0.00,0.00,56911.14,46413.47,0.00,34332.63,24139.06,107727.78,0.00,47700.82,44049.80,42857.39,34771.88,48386.62,0.00,37790.16,0.00,7053.94,81925.09,0.00,29299.46,0.00,0.00,27324.16,22771.15,612663.61
1565536629000,0.00,408107.24,232801.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88608.89,0.00,42282.39,97151.88,0.00,0.00,0.00,117706.34,151498.53,0.00,0.00,0.00,86838.97,0.00,0.00,0.00,0.00,57539.06,46413.47,0.00,34332.63,24319.07,106478.70,0.00,47937.99,43738.71,42857.39,34904.71,48621.65,0.00,37790.16,0.00,7117.69,81925.09,0.00,29299.46,0.00,0.00,27324.16,23245.43,613280.88
1565603145000,0.00,408107.24,231900.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88608.89,0.00,42138.25,96829.51,0.00,0.00,0.00,117086.77,152973.22,0.00,0.00,0.00,87833.17,0.00,0.00,0.00,0.00,57048.38,46565.40,0.00,34332.63,24227.47,105663.17,0.00,48162.61,43675.88,42857.39,34933.08,47907.11,0.00,37790.16,0.00,6788.31,81925.09,0.00,29299.46,0.00,0.00,27324.16,23015.94,616019.76
1565669720000,0.00,408107.24,229258.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88373.56,0.00,42175.81,96449.55,0.00,0.00,0.00,117086.77,152870.94,0.00,0.00,0.00,91415.44,0.00,0.00,0.00,0.00,57521.85,46565.40,0.00,35753.57,24432.27,111641.32,0.00,47868.52,43946.65,42857.39,34933.08,48318.80,0.00,39698.65,0.00,6858.41,81925.09,0.00,27988.61,0.00,0.00,27345.28,23015.94,614733.93
1565737101000,0.00,408107.24,232095.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88592.39,0.00,42151.99,97157.54,0.00,0.00,0.00,118418.52,154345.84,0.00,0.00,0.00,92015.92,0.00,0.00,0.00,0.00,58041.82,46565.40,0.00,35753.57,24716.16,109978.65,0.00,50186.79,43999.45,42857.39,34956.74,47939.31,0.00,39698.65,0.00,6976.84,80464.85,0.00,27988.61,0.00,0.00,27084.90,23497.98,618872.91
1565803734000,0.00,408107.24,229655.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87533.56,0.00,40524.19,98507.69,0.00,0.00,0.00,124439.17,160892.96,0.00,0.00,0.00,88331.60,0.00,0.00,0.00,0.00,59624.45,46565.40,0.00,35753.57,24615.62,108967.74,0.00,50977.47,45054.56,42857.39,35926.27,45732.75,0.00,43308.61,0.00,12217.74,82866.92,0.00,27963.25,0.00,0.00,27084.90,23978.88,722666.55
1565871010000,0.00,408107.24,227451.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86899.21,0.00,39903.45,98124.25,0.00,0.00,0.00,124841.27,160251.63,0.00,0.00,0.00,86882.97,0.00,0.00,0.00,0.00,59853.82,46565.40,0.00,38673.66,25709.30,109852.93,0.00,50070.92,44524.68,41985.04,36091.45,45844.46,0.00,45720.48,0.00,12042.21,84353.88,0.00,27963.25,0.00,0.00,27552.66,24945.96,718713.41
1565938594000,0.00,408107.24,230623.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86702.65,0.00,39632.89,97639.26,0.00,0.00,0.00,126285.91,160772.20,0.00,0.00,0.00,87459.24,0.00,0.00,0.00,0.00,60414.78,46565.40,0.00,40873.88,28885.11,108398.98,0.00,50934.34,44874.44,41985.04,36121.70,44269.17,0.00,46600.68,0.00,12339.59,83375.94,0.00,27963.25,0.00,0.00,27552.66,24947.64,707743.81
1566005643000,0.00,408107.24,233466.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86901.85,0.00,40202.99,97637.50,0.00,0.00,0.00,125709.17,161188.21,0.00,0.00,0.00,86921.63,0.00,0.00,0.00,0.00,61041.97,46661.48,0.00,40873.88,27388.21,109390.09,0.00,49884.11,44360.46,41985.04,36234.01,43741.31,0.00,47562.60,0.00,12673.71,83375.94,0.00,27859.63,0.00,0.00,27552.66,24701.00,708641.39
1566071734000,0.00,408107.24,240449.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87650.53,0.00,40030.73,97637.50,0.00,0.00,0.00,125709.17,160976.40,0.00,0.00,0.00,87827.92,0.00,0.00,0.00,0.00,60052.19,46661.48,0.00,39916.10,26954.55,109462.84,0.00,51989.17,44792.84,41985.04,36258.05,44319.54,0.00,50584.03,0.00,12508.35,83375.94,0.00,27841.68,0.00,0.00,26582.84,24701.00,710635.94
1566139968000,0.00,408107.24,234707.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87650.53,0.00,39723.05,97252.24,0.00,0.00,0.00,124059.70,166986.59,0.00,0.00,0.00,87425.31,0.00,0.00,0.00,0.00,59325.41,46661.48,0.00,38926.09,26280.82,109243.15,0.00,53833.24,44310.75,41985.04,36258.05,43880.41,0.00,55040.68,0.00,12508.35,82479.73,0.00,27952.44,0.00,0.00,26582.84,24545.56,709671.57
1566206924000,0.00,408107.24,234353.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87650.53,0.00,39832.95,96293.47,0.00,0.00,0.00,123027.39,169894.52,0.00,0.00,0.00,88126.68,0.00,0.00,0.00,0.00,59029.85,45494.83,0.00,38926.09,25599.80,109729.13,0.00,51402.50,43680.58,41985.04,36395.72,43676.44,0.00,54983.33,0.00,12436.36,81117.85,0.00,26472.43,0.00,0.00,26582.84,24545.56,706687.80
1566273958000,0.00,408107.24,231544.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87372.94,0.00,39002.18,97425.08,0.00,0.00,0.00,122836.75,172997.54,0.00,0.00,0.00,87406.58,0.00,0.00,0.00,0.00,58729.79,45494.83,0.00,38926.09,25705.29,108946.28,0.00,54398.54,43612.47,41985.04,36442.15,43674.92,0.00,55249.00,0.00,12436.36,81117.85,0.00,26552.91,0.00,0.00,26582.84,24545.56,689005.53
1566340899000,0.00,408107.24,235672.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87588.81,0.00,39236.33,97587.04,0.00,0.00,0.00,123325.58,173955.63,0.00,0.00,0.00,87830.42,0.00,0.00,0.00,0.00,58139.58,45494.83,0.00,38926.09,26503.78,108072.97,0.00,57223.59,43443.54,41985.04,34961.17,43674.92,0.00,55815.34,0.00,12549.19,81117.85,0.00,26552.91,0.00,0.00,26336.75,24545.56,592002.26
1566408719000,0.00,408107.24,240937.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87996.88,0.00,39528.62,100666.55,0.00,0.00,0.00,127451.23,176794.11,0.00,0.00,0.00,90355.40,0.00,0.00,0.00,0.00,59303.82,51270.37,0.00,38926.09,27196.28,109371.22,0.00,61955.31,44836.33,41985.04,35048.02,43499.09,0.00,57204.83,0.00,12713.14,80127.54,0.00,26814.13,0.00,0.00,26385.48,24545.56,579809.26
1566474986000,0.00,408107.24,245619.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86307.36,0.00,39851.32,99360.97,0.00,0.00,0.00,126560.01,177728.19,0.00,0.00,0.00,97302.46,0.00,0.00,0.00,0.00,59054.44,51270.37,0.00,37478.45,26287.80,109460.48,0.00,65838.22,45264.00,41606.33,35324.90,42481.67,0.00,57863.60,0.00,37540.69,79122.60,0.00,26970.22,0.00,0.00,26385.48,24545.56,579592.85
1566542876000,0.00,408107.24,255288.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86517.26,0.00,39440.05,98949.32,0.00,0.00,0.00,125463.79,178489.15,0.00,0.00,0.00,93643.08,0.00,0.00,0.00,0.00,59765.84,51270.37,0.00,38465.52,26436.32,107699.92,0.00,61508.30,45783.73,41660.11,35324.90,43674.70,0.00,58021.29,0.00,37189.95,77610.33,0.00,26970.22,0.00,0.00,26385.48,24545.56,578342.93
1566609532000,0.00,408107.24,256005.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86537.04,0.00,39975.17,98811.14,0.00,0.00,0.00,125463.79,179732.31,0.00,0.00,0.00,92891.75,0.00,0.00,0.00,0.00,61724.11,51270.37,0.00,38465.52,26933.55,107549.49,0.00,61066.01,45467.05,41660.11,35395.92,43624.32,0.00,58323.64,0.00,37096.44,78339.84,0.00,26970.22,0.00,0.00,26451.29,24545.56,578034.76
1566677699000,0.00,408107.24,253789.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86227.47,0.00,39669.63,98156.22,0.00,0.00,0.00,125909.33,178441.86,0.00,0.00,0.00,94497.20,0.00,0.00,0.00,0.00,61724.11,51270.37,0.00,38465.52,27699.49,107349.59,0.00,60577.47,45675.62,41660.11,35297.29,43319.63,0.00,57732.24,0.00,37184.45,78833.83,0.00,26970.22,0.00,0.00,26451.29,24545.56,578722.44
1566744845000,0.00,408107.24,246428.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85614.49,0.00,39589.27,97870.83,0.00,0.00,0.00,125421.27,177907.33,0.00,0.00,0.00,95520.52,0.00,0.00,0.00,0.00,61811.29,51270.37,0.00,38465.52,27754.35,108257.52,0.00,58270.70,45245.06,41012.02,35392.82,42699.11,0.00,57534.13,0.00,38724.78,78833.83,0.00,26857.74,0.00,0.00,26207.69,24792.73,602419.11
1566811311000,0.00,408107.24,244539.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86131.19,0.00,40284.39,98474.87,0.00,0.00,0.00,125413.49,177915.82,0.00,0.00,0.00,100196.30,0.00,0.00,0.00,0.00,61318.25,51270.37,0.00,38345.06,28453.58,107496.09,0.00,60832.30,44899.64,39551.71,35553.07,42710.40,0.00,55220.47,0.00,45154.68,78833.83,0.00,26857.74,0.00,0.00,26207.69,24792.73,603103.24
1566879172000,0.00,408107.24,245462.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86173.65,0.00,40676.63,98474.87,0.00,0.00,0.00,125852.32,177339.65,0.00,0.00,0.00,98969.08,0.00,0.00,0.00,0.00,60350.21,51270.37,0.00,38369.54,28940.75,107097.73,0.00,63516.19,44798.49,39551.71,35553.07,42710.40,0.00,57201.95,0.00,53459.49,78833.83,0.00,25770.04,0.00,0.00,26231.98,25280.59,597421.21
1566946162000,0.00,408107.24,249345.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84784.93,0.00,41682.62,98909.73,0.00,0.00,0.00,125482.36,174650.78,0.00,0.00,0.00,94897.70,0.00,0.00,0.00,0.00,60143.50,51270.37,0.00,37549.26,28424.18,106865.23,0.00,62709.47,44847.62,39425.53,35572.40,43103.62,0.00,56943.81,0.00,52621.74,78833.83,0.00,25770.04,0.00,0.00,25992.34,25280.59,591798.35
1567013670000,0.00,408107.24,246293.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85175.34,0.00,41956.59,98375.78,0.00,0.00,0.00,125482.36,173419.94,0.00,0.00,0.00,91622.18,0.00,0.00,0.00,0.00,58967.50,51270.37,0.00,36283.30,27998.85,103425.54,0.00,60573.87,44238.77,39425.53,35572.40,42825.59,0.00,58377.37,0.00,59557.13,78833.83,0.00,25770.04,0.00,0.00,25992.34,25763.35,589935.35
1567080503000,0.00,408107.24,245917.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86077.08,0.00,43730.68,102127.42,0.00,0.00,0.00,130887.04,168026.76,0.00,0.00,0.00,95600.81,0.00,0.00,0.00,0.00,59011.72,51270.37,0.00,37002.48,27931.91,102962.96,0.00,60937.41,43470.46,39425.53,35594.23,42806.00,0.00,59129.82,0.00,60236.47,78833.83,0.00,25770.04,0.00,0.00,25992.34,25891.38,590669.68
1567147214000,0.00,408107.24,252025.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86077.08,0.00,43332.96,101199.10,0.00,0.00,0.00,131574.55,168026.76,0.00,0.00,0.00,95537.90,0.00,0.00,0.00,0.00,60436.73,51270.37,0.00,37002.48,28842.52,102588.48,0.00,63063.16,43430.06,39598.83,36136.70,43714.64,0.00,58915.56,0.00,60331.76,78833.83,0.00,25526.93,0.00,0.00,25992.34,25382.05,592986.08
1567214663000,0.00,408107.24,249531.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86077.08,0.00,42439.18,100836.39,0.00,0.00,0.00,131574.55,167149.32,0.00,0.00,0.00,94326.98,0.00,0.00,0.00,0.00,61350.62,51270.37,0.00,37388.29,28996.12,103479.50,0.00,64257.27,43430.06,39598.83,36112.26,44040.49,0.00,58915.56,0.00,60351.06,78833.83,0.00,25526.93,0.00,0.00,26142.34,25864.25,594174.82
1567281961000,0.00,408107.24,255250.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85182.83,0.00,42414.22,100594.88,0.00,0.00,0.00,131574.55,167280.28,0.00,0.00,0.00,94358.93,0.00,0.00,0.00,0.00,61155.71,51270.37,0.00,37388.29,28923.86,101749.28,0.00,64913.00,43430.05,39529.63,36112.26,44040.49,0.00,59456.31,0.00,55879.37,78833.83,0.00,24777.49,0.00,0.00,26142.34,25864.25,594401.64
