timestamp,METUSDB,PEGUSDB,JRTUSDB,GRIGUSDB,NEXOUSDB,ZRXUSDB,ETHUSDB,pBTCUSDB,MLNUSDB,LOOMUSDB,DAIUSDB,ENJUSDB,TBCUSDB,USDTUSDB,OMGUSDB,EMIT1USDB,FCOUSDB,BUSDUSDB,KNCUSDB,BATUSDB,sUSDUSDB,NMRUSDB,XIOUSDB,REPUSDB,MKRUSDB,TUSDUSDB,DZARUSDB,RLCUSDB,POWRUSDB,USDCUSDB,CEEKUSDB,Other
1589805022000,10483.36,0.00,12182.10,347.01,153.92,320.82,0.00,0.00,25.38,112.83,181.66,85.39,51.18,146.52,9.28,21.01,7.51,3.98,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.57,0.07,0.00
1589872818000,9920.12,0.00,21936.09,347.01,153.92,305.97,0.00,0.00,25.38,108.74,181.96,85.67,51.18,149.10,9.28,21.01,7.51,3.98,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.44,0.07,0.00
1589939554000,11222.28,0.00,19541.84,347.01,174.97,319.24,0.00,0.00,25.38,128.72,211.02,85.67,60.53,149.10,14.16,21.01,7.51,3.98,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.44,0.07,0.00
1590006861000,10731.34,0.00,22006.11,347.01,174.97,319.24,0.00,0.00,25.38,128.72,185.29,85.67,60.53,149.36,14.16,21.01,7.51,5.73,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.44,0.07,0.00
1590074422000,11340.20,0.00,21353.18,339.21,174.97,319.24,0.00,0.00,25.38,112.66,222.37,85.67,60.53,149.36,14.16,21.01,7.51,5.02,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,115.02,0.07,0.00
1590141059000,10976.77,0.00,18331.58,373.55,174.97,306.40,0.00,0.00,25.38,112.66,192.60,85.67,60.53,149.18,14.16,21.01,7.51,5.37,1.17,1.25,9.23,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,120.01,0.07,0.00
1590208967000,10628.99,0.00,18983.07,383.65,174.97,306.40,0.00,0.00,25.38,128.28,183.15,85.67,60.53,149.18,14.16,21.01,7.51,5.37,1.17,1.25,14.48,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.63,0.07,0.00
1590274976000,10605.28,0.00,19406.80,383.65,174.97,306.40,0.00,0.00,25.38,128.28,188.87,85.67,60.53,149.18,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.63,0.07,0.00
1590342750000,10820.75,0.00,20008.00,383.65,174.97,306.40,0.00,0.00,25.38,128.28,189.47,85.67,60.53,149.18,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.62,0.07,0.00
1590410682000,10823.55,0.00,19945.57,383.65,174.97,306.40,0.00,0.00,25.38,128.28,150.97,85.67,60.53,147.32,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.00,0.07,0.00
1590478377000,10544.77,0.00,19568.49,383.65,174.97,306.40,0.00,0.00,25.38,128.28,150.97,85.67,60.53,148.43,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.00,0.07,0.00
1590544575000,5578.49,0.00,19740.07,383.65,174.97,306.40,0.00,0.00,25.38,128.28,150.97,85.67,60.53,148.43,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.00,0.07,0.00
1590611579000,5578.49,0.00,19007.68,383.65,174.97,309.02,0.00,0.00,25.38,128.28,150.97,85.67,60.53,148.43,14.16,21.01,7.51,5.37,1.17,1.25,9.28,1.21,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.05,0.07,0.00
1590679160000,5579.45,0.00,18704.23,383.65,174.97,309.02,0.00,0.00,25.38,128.28,154.86,85.67,60.53,148.43,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,123.05,0.07,0.00
1590746214000,5703.04,0.00,19093.44,383.65,174.97,285.87,0.00,0.00,25.38,122.16,151.96,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.02,0.07,0.00
1590813192000,5631.71,0.00,20470.88,383.65,174.97,285.87,0.00,0.00,25.38,122.16,151.76,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.02,0.07,0.00
1590879948000,5792.07,0.00,21842.62,375.16,174.97,285.87,0.00,0.00,25.38,122.16,151.02,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.02,0.07,0.00
1590947369000,5944.53,0.00,21698.16,375.16,174.97,285.87,0.00,0.00,25.38,122.16,152.03,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.02,0.07,0.00
1591014647000,5800.04,0.00,21271.79,375.16,174.97,285.87,0.00,0.00,25.38,122.16,152.03,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.09,0.07,0.00
1591082752000,6190.55,0.00,22955.04,375.16,174.97,285.87,0.00,0.00,25.38,122.16,152.03,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,122.09,0.07,0.00
1591148690000,5956.03,0.00,22443.61,375.16,174.97,285.87,0.00,0.00,25.38,122.16,152.03,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,124.17,0.07,0.00
1591215943000,5767.30,0.00,22355.24,375.16,174.97,285.90,0.00,0.00,25.38,122.16,152.30,85.67,60.53,148.49,14.16,21.01,7.51,5.37,1.17,1.25,9.28,0.89,0.00,0.48,1.57,10.17,0.33,0.33,0.29,125.61,0.07,0.00
1591282421000,6047.72,0.00,22498.19,375.16,174.97,285.90,0.00,0.00,25.38,122.16,145.41,85.67,60.53,148.65,14.16,21.01,7.51,5.37,1194.10,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,125.46,0.07,0.00
1591350178000,5931.73,0.00,22406.86,375.16,174.97,285.90,0.00,0.00,25.38,122.16,145.41,85.67,60.53,148.45,14.16,21.01,7.51,5.37,1194.10,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,125.46,0.07,0.00
1591417205000,6046.17,0.00,23609.35,375.16,174.97,323.28,0.00,0.00,25.38,144.05,152.66,104.40,60.53,148.45,14.16,21.01,7.51,5.37,1289.95,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.15,0.07,0.00
1591484259000,6046.17,0.00,23479.91,375.16,174.97,323.28,0.00,0.00,25.38,144.05,152.66,104.40,60.53,148.45,14.16,21.01,7.51,5.37,1289.95,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.15,0.07,0.00
1591550906000,5799.78,0.00,28184.51,375.16,174.97,281.65,0.00,0.00,25.38,144.05,152.66,104.40,60.53,148.45,14.16,21.01,7.51,5.37,1220.87,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.15,0.07,0.00
1591618133000,5866.71,0.00,30244.49,375.16,174.97,285.44,0.00,0.00,25.38,144.05,152.66,104.40,60.53,148.45,14.16,21.01,7.51,5.37,1174.29,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.25,0.07,0.00
1591685059000,6621.67,0.00,36067.08,375.16,174.97,320.62,0.00,0.00,25.38,141.68,182.85,104.40,60.53,157.29,14.16,21.01,7.51,5.37,1441.44,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.25,0.07,0.00
1591752128000,6201.40,0.00,37078.11,367.80,174.97,320.62,0.00,154.17,25.38,141.68,153.51,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1450.94,1.25,9.28,1.21,0.00,0.48,1.57,10.27,0.33,0.33,0.29,123.25,0.07,0.00
1591819406000,5728.26,0.00,39351.48,367.80,174.97,320.62,0.00,123.65,25.38,141.68,153.51,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1534.51,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.25,0.07,0.00
1591886639000,6100.34,0.00,41995.97,367.80,174.97,320.62,0.00,123.65,25.38,141.68,148.98,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1488.07,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.25,0.07,0.00
1591953795000,5942.92,0.00,47024.51,367.80,174.97,301.04,0.00,123.65,25.38,141.68,148.98,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1575.75,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,140.46,0.07,0.00
1592019751000,5879.67,0.00,49608.52,367.80,174.97,301.04,0.00,123.65,35.84,141.68,148.98,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1657.39,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,117.87,0.07,0.00
1592086308000,5879.67,0.00,49918.31,367.80,174.97,301.04,0.00,123.65,35.84,141.68,151.08,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1585.39,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,117.87,0.07,0.00
1592152586000,5978.68,0.00,50844.54,367.80,174.97,313.06,0.00,123.65,35.84,141.68,151.08,104.40,60.53,149.36,14.16,21.01,7.51,5.37,1585.39,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.71,0.07,0.00
1592220051000,6009.30,0.00,45803.72,367.80,174.97,313.06,0.00,123.65,35.84,124.89,153.53,88.13,60.53,155.57,14.16,21.01,7.51,5.37,1548.20,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.71,0.07,0.00
1592286377000,5857.13,0.00,50200.47,367.80,174.97,313.06,0.00,123.65,35.84,124.89,151.53,88.13,60.53,155.57,14.16,21.01,7.51,5.37,1599.16,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.71,0.07,0.00
1592353299000,5976.97,0.00,52603.06,367.80,174.97,313.06,0.00,123.65,35.84,124.89,559.67,88.13,60.53,155.57,14.16,21.01,7.51,5.37,1709.60,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.71,0.07,0.00
1592420499000,6444.00,0.00,84283.59,367.80,215.81,313.06,0.00,123.65,35.84,124.89,628.82,88.13,60.53,155.57,14.16,21.01,7.51,5.37,1706.16,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,132.22,0.07,0.00
1592487381000,6210.25,0.00,83220.92,367.80,215.81,313.06,7444.12,120.24,35.84,124.89,598.00,88.13,60.53,155.57,14.16,21.01,7.51,5.37,1634.45,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,132.22,0.07,0.00
1592554190000,6052.82,0.00,82053.62,395.22,215.81,313.06,7138.60,120.24,53.92,124.89,577.35,88.13,60.53,148.85,14.16,21.01,7.51,5.37,1603.35,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,132.22,0.07,0.00
1592620823000,6053.43,0.00,79350.49,395.22,215.81,313.06,7257.87,120.24,53.92,124.89,577.35,88.13,60.53,150.14,14.16,21.01,7.51,5.37,1603.35,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,132.22,0.07,0.00
1592687778000,6079.31,0.00,77959.76,395.22,215.81,313.06,7226.52,120.24,53.92,145.37,561.00,88.13,60.53,157.01,14.16,21.01,7.51,5.37,1695.03,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1592754650000,5810.92,0.00,83652.50,395.22,215.81,313.06,7009.37,120.24,53.92,145.37,560.00,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1628.28,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1592821490000,5830.27,0.00,84644.83,395.22,215.81,313.06,6963.29,120.24,53.92,145.37,560.00,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1628.28,1.25,9.28,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1592887950000,5858.18,0.00,37530.22,395.22,215.81,313.06,7280.96,120.24,53.92,145.37,560.00,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1628.28,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1592955125000,5950.55,0.00,35802.47,395.22,215.81,313.06,7338.84,120.24,53.92,145.37,560.49,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1590.74,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1593021557000,5950.55,0.00,36215.35,395.22,215.81,313.06,7243.73,120.24,53.92,145.37,560.49,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1590.74,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1593089244000,5950.55,0.00,35104.86,395.22,215.81,313.06,7173.43,120.24,53.92,145.37,560.49,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1590.74,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,125.35,0.07,0.00
1593155584000,5948.02,0.00,36361.81,395.22,224.20,313.06,7206.30,120.24,53.92,145.37,560.49,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1590.74,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.43,0.07,0.00
1593222525000,5948.02,0.00,30375.82,395.22,224.20,313.06,7099.64,120.24,53.92,145.37,565.51,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1590.74,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.43,0.07,0.00
1593290502000,5833.30,0.00,30681.73,395.22,224.20,1725.16,7140.28,120.24,53.92,145.37,574.78,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.43,0.07,0.00
1593357018000,5833.30,0.00,30360.53,395.22,224.20,1692.64,6973.04,120.24,53.92,145.37,573.73,88.13,60.53,155.90,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,128.12,0.07,0.00
1593423930000,5833.30,0.00,30765.74,395.22,224.20,1692.64,7217.18,120.24,53.92,145.37,573.73,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593491533000,5833.30,0.00,30863.56,386.12,224.20,1692.64,7039.77,120.24,53.92,145.37,574.61,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593558059000,5833.30,0.00,30863.56,386.12,224.20,1692.64,6963.10,120.24,53.92,145.37,574.61,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593626076000,5539.56,0.00,30445.94,386.12,224.20,1652.70,6918.41,120.24,53.92,145.37,564.68,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593693091000,5696.18,0.00,32721.10,386.12,224.20,1652.70,6844.59,120.24,53.92,145.37,564.68,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.53,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593759463000,5553.21,0.00,31985.00,386.12,236.33,1652.70,6771.44,120.24,53.92,121.20,564.68,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593826263000,5642.39,0.00,33874.85,386.12,206.73,1771.91,6909.39,120.24,53.92,121.20,542.71,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593893650000,5765.49,0.00,30747.45,386.12,206.73,1876.43,7038.19,120.24,53.92,121.20,551.41,88.13,60.53,139.17,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1593960035000,5749.64,0.00,31820.79,386.12,228.96,1856.05,7031.76,120.24,53.92,121.20,568.64,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1594026740000,5796.52,0.00,28889.60,395.60,228.96,1856.05,6942.10,120.24,53.92,121.20,568.64,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1594093901000,5782.27,0.00,29059.82,395.60,228.96,1856.05,6942.10,120.24,53.92,121.20,568.64,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1594160347000,6076.59,960.94,27936.34,395.60,228.96,1856.05,332.51,120.24,53.92,121.20,607.28,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.71,0.07,0.00
1594226396000,5699.02,5839.09,27020.61,395.60,228.96,1873.07,332.51,120.24,53.92,121.20,561.05,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.71,0.07,0.00
1594293864000,6128.06,6093.17,26184.15,395.60,228.96,1968.37,356.24,120.24,53.92,121.20,561.05,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,115.06,0.07,0.00
1594360496000,5823.90,5864.66,25401.56,395.60,265.75,1922.83,345.11,120.24,53.92,136.80,551.33,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,130.55,0.07,0.00
1594428258000,6070.03,5991.56,25353.21,395.60,265.75,1922.83,345.11,120.24,53.92,136.80,610.62,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.18,0.07,0.00
1594494048000,6070.03,5991.56,23580.05,395.60,265.75,1922.83,345.11,120.24,58.66,136.80,567.76,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.18,0.07,0.00
1594560410000,6067.51,5819.14,22907.18,395.60,265.75,1991.16,345.11,120.24,58.66,136.80,579.13,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.18,0.07,0.00
1594627420000,6103.33,6258.34,22710.71,395.60,270.74,1991.16,345.11,120.24,58.66,136.80,579.13,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.18,0.07,0.00
1594693763000,6140.85,6082.24,22317.84,395.60,270.74,1916.48,352.83,120.24,58.66,136.80,575.76,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.18,0.07,0.00
1594761446000,2305.30,5988.50,20110.08,395.60,244.37,1890.76,347.55,120.24,58.66,136.80,573.27,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,124.31,0.07,0.00
1594828454000,2305.30,5988.50,19205.89,395.60,244.37,1890.76,347.55,120.24,58.66,136.80,573.27,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,124.31,0.07,0.00
1594895340000,2269.86,5984.57,17310.84,395.60,244.37,1890.76,346.58,120.24,58.66,136.80,572.24,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,124.31,0.07,0.00
1594962832000,2237.07,5761.12,16448.43,395.60,244.37,1890.76,346.58,120.24,58.66,136.80,572.24,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.15,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,124.31,0.07,0.00
1595029497000,2237.07,6044.57,17470.67,395.60,244.37,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,124.31,0.07,0.00
1595096280000,2237.07,6044.57,17423.09,395.60,244.37,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,150.02,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,121.35,0.07,0.00
1595162441000,2237.07,6044.57,18220.69,395.60,244.37,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,144.77,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,121.35,0.07,0.00
1595229307000,2232.21,6044.57,19138.27,395.60,207.20,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,144.77,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595296768000,2232.21,6044.57,19145.56,395.60,207.20,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,172.69,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595364599000,2232.21,6044.57,19237.22,395.60,207.20,1890.76,345.62,120.24,58.66,136.80,571.21,88.13,60.53,172.69,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595431758000,2232.21,6044.57,18346.04,355.24,207.20,1890.76,353.44,120.24,58.66,136.80,570.16,88.13,60.53,172.69,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595497857000,2232.21,6044.57,18289.74,355.24,245.24,1885.32,358.88,120.24,58.66,136.80,570.16,88.13,60.53,172.69,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595564037000,2401.17,6044.57,18289.74,355.24,245.24,1885.32,366.53,120.24,58.66,136.80,570.84,88.13,60.53,149.44,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.34,0.07,0.00
1595630632000,2401.17,5714.99,17855.01,355.24,245.24,1885.32,380.32,120.24,58.66,136.80,579.50,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1595699030000,2401.17,5714.99,19104.31,355.24,245.24,1885.32,380.32,120.24,58.66,136.80,579.50,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1595765196000,2401.17,5454.69,19798.41,355.24,245.24,1885.32,387.56,120.24,58.66,136.80,579.50,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1595831829000,2547.43,5454.69,19299.21,355.24,245.24,1713.24,393.53,120.24,58.66,136.80,554.55,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,123.55,0.07,0.00
1595899333000,2547.43,5454.69,19823.56,355.24,245.24,1713.24,398.32,120.24,58.66,136.80,559.39,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,122.47,0.07,0.00
1595965859000,2547.43,5714.62,19491.12,355.24,245.24,1770.88,389.83,120.24,58.66,136.80,557.23,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,120.81,0.07,0.00
1596032209000,2547.43,5714.62,19860.46,355.24,245.24,1770.88,389.83,120.24,58.66,136.80,557.23,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.48,1.57,10.31,0.33,0.33,0.29,120.81,0.07,0.00
1596098759000,2709.97,5714.62,20373.35,355.24,245.24,1770.88,389.83,120.24,58.66,136.80,557.23,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.55,1.57,10.31,0.33,0.33,0.29,120.81,0.07,0.00
1596167425000,2880.61,5964.08,19876.62,355.24,245.24,1770.88,389.83,120.24,58.66,136.80,557.23,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.55,1.57,10.31,0.33,0.33,0.29,119.83,0.07,0.00
1596233291000,3120.15,6339.33,20064.99,355.24,245.24,1770.88,408.65,120.24,58.66,136.80,561.79,88.13,60.53,152.41,14.16,21.01,7.51,5.37,1.84,1.75,1.22,1.21,0.00,0.55,1.57,10.31,0.33,0.33,0.29,119.83,0.07,0.00
1596299712000,3223.08,6326.03,19441.84,355.24,245.24,356.57,426.89,120.24,58.66,136.80,561.79,88.13,60.53,152.41,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.00,0.55,1.57,10.31,0.33,0.33,0.29,121.91,0.07,0.00
1596366064000,3223.08,6326.03,19536.95,355.24,245.24,356.57,426.89,120.24,58.66,136.80,561.79,88.13,60.53,152.41,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,0.00,0.55,1.57,10.31,0.33,0.33,0.29,121.91,0.07,0.00
1596433547000,3223.08,6326.03,19161.18,293.67,245.24,356.57,463.41,120.24,58.66,136.80,561.79,88.13,60.53,146.74,14.16,21.01,7.51,3.70,1.84,1.75,1.22,1.21,125.30,0.55,1.57,10.31,0.33,0.33,0.29,120.45,0.07,0.00
