timestamp,sETH,HEX,DAI,USDC,MKR,WETH,SNX,WBTC,BAT,LINK,CBIX7,KNC,sUSD,PNK,SAI,ANT,DZAR,RPL,LRC,XCHF,TKN,imBTC,REP,ZRX,SPANK,DGD,FOAM,REN,GNO,MET,RLC,RCN,cDAI,NMR,TUSD,RKFL,Other
1569412741000,10697.42,0.00,0.00,2101.85,11887.84,5407.95,791.93,2542.23,2024.58,265.04,0.00,91.43,0.00,98.69,6952.25,533.62,0.00,126.95,141.26,672.08,1269.06,0.00,473.84,272.68,973.31,48.20,37.36,11.70,312.55,0.07,88.62,74.63,0.00,126.94,132.94,0.00,3520.90
1569480328000,10766.42,0.00,0.00,3041.05,11791.12,5417.00,808.87,2533.29,2048.50,277.16,0.00,92.85,0.00,99.42,8042.58,533.95,0.00,127.29,142.31,668.05,1276.19,0.00,484.17,286.13,971.99,48.52,37.36,11.72,308.21,0.07,90.02,79.37,0.00,131.00,133.09,0.00,3546.76
1569548219000,10765.73,0.00,0.00,2645.49,11594.24,5429.15,866.04,2506.37,1999.98,270.29,0.00,94.63,0.00,99.42,7465.21,533.88,0.00,128.03,145.88,677.78,1278.42,0.00,470.21,302.50,965.81,53.34,35.93,11.87,308.40,0.07,91.75,77.45,0.00,149.49,134.97,0.00,3575.37
1569615424000,11621.98,0.00,0.00,2626.94,11415.62,5433.52,835.41,2487.61,2063.31,268.07,0.00,95.02,0.00,99.42,7378.64,538.44,0.00,130.21,1153.24,675.74,1278.42,0.00,468.93,295.77,974.66,53.92,40.47,12.03,308.44,0.07,91.75,74.34,0.00,146.15,133.92,0.00,3567.30
1569683184000,11705.25,0.00,0.00,2611.72,11434.34,5420.54,849.82,2469.80,2021.29,268.40,0.00,96.52,0.00,99.42,7324.50,539.53,0.00,130.90,1134.91,660.60,1278.42,0.00,465.18,292.19,977.14,53.92,41.77,12.36,306.81,0.07,91.14,70.97,0.00,141.15,132.27,0.00,3514.55
1569751196000,11847.18,0.00,0.00,2603.69,11425.42,5426.16,891.43,2474.01,2027.05,275.25,0.00,201.98,0.00,99.97,7296.42,541.13,0.00,131.21,1139.71,660.60,1277.49,0.00,464.86,288.34,975.79,55.91,41.21,12.46,307.27,0.07,91.89,70.08,0.00,141.06,132.12,0.00,3529.44
1569817983000,11945.65,0.00,0.00,2636.34,11376.41,5529.90,893.63,2499.75,2016.65,274.87,0.00,202.33,1.00,99.01,7364.40,544.34,0.00,132.65,1106.15,668.57,1276.46,0.00,464.60,280.93,974.55,55.91,41.24,12.67,305.93,0.07,94.20,69.58,0.00,138.62,133.18,0.00,3552.44
1569885879000,11980.39,0.00,0.00,2553.35,11337.06,5532.08,862.63,2474.74,2045.35,271.02,0.00,201.30,0.98,99.01,7159.76,528.36,0.00,137.45,1108.26,650.44,1273.35,0.00,460.78,279.19,967.87,55.53,40.35,12.31,301.83,0.07,94.53,67.90,0.00,137.42,130.07,0.00,3593.78
1569953471000,11889.11,0.00,0.00,2571.20,11505.60,5543.78,857.78,2493.48,2025.82,278.98,0.00,197.99,1.66,98.97,7182.61,527.37,0.00,133.19,1117.87,649.35,1270.63,0.00,461.15,284.88,972.18,54.77,41.40,12.31,302.20,0.07,92.65,75.76,0.00,139.40,130.93,0.00,3612.66
1570021093000,12023.31,0.00,0.00,3136.70,11624.60,5540.68,838.38,2477.96,2029.55,285.13,0.00,201.55,1.54,97.62,7500.39,527.36,0.00,132.96,1103.89,649.35,1270.63,0.00,459.34,283.20,977.44,54.77,41.40,12.64,303.49,0.07,92.12,73.84,0.00,139.95,130.27,0.00,3651.88
1570088581000,12058.18,0.00,0.00,3123.84,11563.86,5529.52,872.01,2478.92,2048.55,288.05,0.00,203.01,1.45,97.83,7551.67,530.41,0.00,142.60,1114.12,646.55,1269.80,0.00,460.54,284.95,973.28,54.09,41.40,12.69,302.48,0.07,94.95,74.06,0.00,142.63,129.94,0.00,3647.46
1570156245000,12086.46,0.00,0.00,3168.25,11641.29,5547.16,924.05,2481.62,2161.01,289.85,0.00,205.93,1.51,97.83,7741.79,530.51,0.00,145.69,1121.02,654.55,1266.42,0.00,460.80,287.39,975.68,54.47,41.40,12.19,304.06,0.07,95.13,75.77,0.00,144.88,131.42,0.00,3683.05
1570223512000,12089.23,0.00,0.00,2556.13,11635.49,5542.50,953.57,2463.82,1616.73,290.67,0.00,207.31,993.93,97.83,7724.50,525.32,0.00,129.76,1116.28,654.55,1264.45,0.00,455.82,297.51,973.79,55.21,42.75,12.34,301.75,0.07,100.60,74.76,0.00,145.38,130.22,0.00,3697.87
1570290984000,12101.40,0.00,0.00,2289.85,11579.04,5536.76,949.63,2272.02,1614.38,289.59,0.00,209.96,1000.52,97.83,7272.70,519.01,0.00,133.52,1119.33,654.55,1265.27,0.00,457.71,296.00,979.21,54.47,41.97,12.83,303.41,0.05,100.65,76.47,0.00,147.08,131.45,0.00,3747.26
1570358020000,12206.04,0.00,0.00,2303.40,11666.23,5531.39,921.99,2267.24,1677.97,294.45,0.00,205.96,1002.97,97.94,7287.24,516.12,0.00,135.69,1124.86,654.55,1263.17,0.00,458.62,296.05,984.66,54.28,41.97,13.01,303.69,0.05,97.79,73.74,0.00,148.78,133.23,0.00,3854.46
1570424401000,12293.52,0.00,0.00,2322.80,11760.70,5527.74,888.02,2291.24,1767.11,308.35,0.00,143.69,1013.55,97.94,7393.11,514.95,0.00,137.67,1124.32,659.55,1264.20,0.00,459.18,294.42,982.51,54.28,41.95,12.65,307.60,0.06,98.38,72.91,0.00,149.02,133.72,0.00,3717.97
1570492273000,12552.63,0.00,0.00,2090.71,11817.18,5538.29,876.97,2281.19,1694.93,315.73,0.00,143.19,982.31,97.94,7278.79,512.77,0.00,124.36,1116.50,647.55,1259.59,0.00,458.02,309.44,982.26,55.41,45.09,14.73,304.67,0.06,99.78,74.98,0.00,150.90,130.46,0.00,3692.88
1570560314000,12729.09,0.00,0.00,2150.89,11885.91,5509.91,870.11,2284.23,1766.53,326.92,0.00,145.58,988.86,97.94,7248.58,502.90,0.00,131.01,1115.18,644.53,1261.87,0.00,461.69,328.69,980.43,54.28,47.98,15.45,302.61,0.06,105.02,74.48,0.00,150.90,137.43,0.00,3733.60
1570628456000,12695.53,0.00,0.00,1681.57,12073.46,5512.26,870.39,2261.54,1725.21,343.41,0.00,140.21,977.98,97.94,7065.46,507.90,0.00,133.30,1113.37,644.53,1243.56,0.00,461.51,320.65,974.07,54.57,47.21,9.87,302.71,0.06,104.09,77.17,0.00,152.74,136.45,0.00,3739.81
1570696365000,12757.43,0.00,0.00,1639.92,11846.53,5520.95,879.81,2241.22,1670.88,324.15,0.00,133.04,950.44,97.90,6953.53,499.54,0.00,134.62,1073.74,627.80,1241.96,0.00,450.42,323.01,974.60,56.03,47.52,9.73,299.78,0.06,106.27,71.66,0.00,152.81,132.89,0.00,3688.41
1570764407000,12685.35,0.00,0.00,1647.20,12231.88,5521.57,884.15,2241.72,1653.01,330.52,0.00,134.69,956.83,98.80,7042.58,499.55,0.00,124.79,1066.44,627.80,1241.06,0.00,448.35,323.68,973.34,56.43,45.77,9.77,300.67,0.06,103.94,236.65,0.00,152.27,133.45,0.00,3683.57
1570832121000,12930.88,0.00,0.00,1827.51,12181.48,5520.18,896.08,2272.69,1703.35,335.78,0.00,99.79,985.23,98.80,7399.68,571.33,0.00,126.87,1080.44,638.41,1240.78,0.00,450.38,326.69,972.99,55.94,44.24,10.27,301.93,0.06,102.04,233.77,0.00,153.01,140.83,0.00,3733.67
1570900657000,13286.80,0.00,0.00,1813.60,12142.27,5521.61,898.80,2267.39,1699.67,326.87,0.00,100.52,980.02,98.56,7350.04,563.02,0.00,124.02,1080.44,640.46,1240.27,0.00,449.07,321.64,974.19,54.69,43.99,9.99,302.90,0.06,101.35,235.27,0.00,145.76,139.86,0.00,3745.68
1570967603000,13266.45,0.00,0.00,1874.53,12138.19,5522.49,1981.63,2274.69,1741.42,326.40,0.00,101.30,981.87,97.93,7417.34,570.36,0.00,125.36,1087.67,640.46,1240.27,0.00,451.63,329.95,974.88,54.85,43.67,10.41,303.62,0.06,113.84,235.28,0.00,151.32,141.43,0.00,3749.03
1571036079000,13351.40,0.00,0.00,1955.68,12108.87,5521.13,1984.06,2261.17,1757.22,328.56,0.00,100.02,979.23,98.07,7559.99,571.31,0.00,125.68,1075.96,640.46,1248.55,0.00,452.22,343.60,973.94,52.54,42.29,10.31,303.93,0.06,111.71,230.34,0.00,153.12,141.15,0.00,3748.90
1571103316000,13068.17,0.00,0.00,1960.94,11958.65,5548.02,1926.94,2248.81,1778.19,322.29,0.00,100.15,974.48,100.05,7549.91,566.73,0.00,126.82,1063.20,636.43,1286.25,0.00,447.68,366.26,971.83,51.56,43.13,10.41,304.30,0.06,108.98,229.06,0.00,153.12,139.66,0.00,3700.90
1571171084000,13079.07,0.00,0.00,2000.25,12103.80,6556.01,1917.82,2264.28,1844.18,318.44,0.00,100.21,977.60,101.36,7739.71,555.77,0.00,127.41,1105.20,638.43,1289.67,0.00,454.43,368.49,975.18,50.99,43.59,10.45,302.94,0.06,112.95,241.25,0.00,150.10,142.43,0.00,3689.15
1571239896000,13338.65,0.00,0.00,2037.95,9502.01,6535.65,1987.24,2270.05,1795.18,314.99,0.00,97.67,1007.10,101.36,7861.98,557.25,0.00,126.99,1076.51,650.43,1286.57,0.00,456.76,366.72,975.18,49.52,44.28,9.93,307.28,0.06,114.55,228.23,0.00,153.68,142.81,0.00,3710.94
1571307873000,13509.91,0.00,0.00,2098.66,9404.43,6589.09,2165.58,2270.56,1846.71,336.55,0.00,97.82,999.07,102.16,7814.32,553.00,0.00,126.99,1070.35,651.59,1342.67,0.00,456.54,380.83,974.85,50.41,45.55,9.95,307.91,0.06,119.92,230.10,0.00,145.30,143.38,0.00,3736.93
1571376291000,13659.11,0.00,0.00,2104.03,9514.81,6573.83,2288.55,2268.83,1869.52,346.16,0.00,99.00,995.54,101.20,7913.70,547.58,0.00,129.04,1074.91,651.59,1370.15,0.00,461.16,365.30,975.49,50.30,44.54,10.01,304.72,0.06,120.68,234.69,0.00,145.44,141.97,0.00,3711.77
1571444011000,13780.89,0.00,0.00,2119.92,9576.34,6573.15,2254.22,2274.50,1856.33,351.00,0.00,99.10,1006.77,102.30,7979.02,546.63,0.00,129.04,1066.63,658.59,1299.29,0.00,468.94,359.02,983.85,49.80,42.11,9.95,304.13,0.06,116.64,234.79,0.00,137.46,144.63,0.00,3763.56
1571512073000,15067.47,0.00,0.00,2116.11,9669.60,6579.41,2262.83,2286.59,1841.20,353.86,0.00,99.41,1002.84,101.93,8006.35,561.59,0.00,129.16,1070.17,658.59,1309.66,0.00,462.29,364.38,983.86,49.41,41.78,9.85,305.35,0.05,115.77,234.34,0.00,140.11,144.63,0.00,3778.40
1571579975000,15071.16,0.00,0.00,2130.34,9642.65,6577.66,2288.49,2294.91,1842.12,348.36,0.00,99.50,1010.95,101.93,8114.82,565.73,0.00,129.21,1069.11,659.76,1306.91,0.00,464.44,378.36,987.87,49.64,41.80,9.85,306.94,0.05,113.02,233.50,0.00,136.98,144.63,0.00,3825.93
1571648150000,15092.98,0.00,0.00,2113.75,9604.70,6577.88,2297.06,2310.06,1884.91,371.20,0.00,97.57,1008.27,101.93,8052.12,543.71,0.00,129.46,1085.03,661.70,1305.32,0.00,462.56,372.24,988.93,49.17,42.12,9.91,308.54,0.05,112.95,235.08,0.00,137.87,146.15,0.00,3850.43
1571716619000,15208.50,0.00,0.00,2109.27,9556.75,6577.49,2427.57,2315.70,1867.75,365.12,0.00,87.73,1000.78,101.12,8059.04,540.62,0.00,129.71,1079.19,661.70,1288.20,0.00,463.79,370.42,980.51,49.22,43.02,10.25,306.92,0.05,116.45,253.23,0.00,139.53,146.23,0.00,3851.86
1571783991000,15491.95,0.00,0.00,2122.11,9624.99,6578.16,2372.17,2320.56,1992.43,364.05,0.00,86.77,1009.65,102.61,8126.24,534.79,0.00,129.97,1076.96,661.70,1287.26,0.00,461.85,369.28,980.51,49.32,42.50,10.28,309.56,0.05,119.92,271.06,0.00,134.03,146.58,0.00,3892.72
1571851268000,15586.92,0.00,0.00,2230.76,9291.31,6563.74,2406.40,2369.11,2056.97,370.56,0.00,87.43,1048.82,100.28,8346.04,525.72,0.00,136.99,1058.30,688.69,1268.62,0.00,460.83,373.17,980.56,49.58,39.80,9.88,317.06,0.05,120.76,252.90,0.00,131.40,152.38,0.00,3919.83
1571920923000,15585.33,0.00,0.00,2157.36,9255.10,6568.47,2460.53,2346.19,2006.52,379.41,0.00,88.09,1036.22,111.90,8312.28,522.20,0.00,152.53,1056.60,688.69,1270.58,0.00,463.88,372.13,979.93,49.15,39.86,10.09,316.73,0.05,129.41,252.94,0.00,132.68,152.39,0.00,3913.01
1571990353000,15779.19,0.00,0.00,2131.78,9245.37,6570.21,2552.72,2355.00,1988.62,378.88,0.00,88.48,1042.88,111.18,8269.75,505.09,0.00,162.03,1057.57,685.65,1272.00,0.00,464.69,368.61,985.14,49.15,38.95,11.06,319.11,0.05,133.93,247.77,0.00,130.27,152.39,0.00,3941.39
1572060724000,15797.00,0.00,0.00,1936.81,8666.88,6744.15,2428.05,2474.02,1957.51,364.28,0.00,85.64,961.02,112.76,7603.94,524.88,0.00,171.74,1034.63,625.04,1272.71,0.00,454.51,349.72,981.43,47.26,39.43,10.44,316.39,0.05,134.00,242.88,0.00,130.33,142.78,0.00,3827.55
1572129485000,15929.18,0.00,0.00,1985.63,9270.32,6741.52,2292.05,2458.75,1952.38,364.91,0.00,86.58,997.19,110.00,7731.15,528.14,0.00,173.05,1049.65,646.08,1270.92,0.00,462.98,352.85,1027.98,47.26,36.98,10.01,315.87,0.05,139.28,236.19,0.00,127.16,145.30,0.00,4716.31
1572198558000,15869.39,0.00,0.00,1943.94,9309.41,6741.38,2310.29,2468.42,1875.11,353.91,0.00,86.70,980.57,110.94,7569.20,533.11,0.00,174.53,1102.48,640.84,1273.73,0.00,562.17,341.10,1027.87,48.10,37.28,10.10,313.49,0.05,142.03,229.11,0.00,126.23,143.45,0.00,4658.95
1572267917000,15856.61,0.00,0.00,1958.97,9288.80,6750.73,2385.21,2450.12,1901.36,362.54,0.00,87.35,975.75,110.94,7611.55,524.99,0.00,179.24,1144.86,634.80,1254.79,0.00,589.80,345.19,1027.94,48.10,37.78,10.20,314.26,0.05,142.08,232.12,0.00,126.12,144.03,0.00,4694.39
1572337649000,15956.01,0.00,0.00,1942.62,9306.78,6745.12,2307.97,2426.03,1865.46,355.97,0.00,93.27,967.33,110.88,7571.25,512.13,0.00,183.41,1119.83,634.80,1228.66,0.00,590.63,340.36,1027.82,65.88,37.81,10.07,316.22,0.05,149.34,229.82,0.00,126.32,143.54,0.00,4665.83
1572406531000,16278.05,0.00,0.00,1919.49,9290.51,6756.62,3278.66,2385.60,1828.01,343.95,0.00,85.85,958.95,110.88,7523.83,502.97,0.00,182.51,1097.29,628.75,1226.43,0.00,502.65,330.47,1027.83,65.22,36.05,9.69,315.03,0.05,158.73,239.67,0.00,125.94,140.74,0.00,4576.61
1572476793000,17118.65,0.00,0.00,1957.57,9371.20,6760.63,3298.11,2415.61,1861.55,350.10,0.00,85.87,981.00,111.74,7697.92,260.03,0.00,182.54,1103.43,636.76,1226.43,0.00,509.57,335.21,1030.28,65.90,36.44,9.74,317.61,0.06,158.23,237.87,0.00,134.34,143.74,0.00,4616.70
1572546064000,17181.28,0.00,0.00,1956.82,9612.06,6764.26,3312.09,2422.90,1859.74,365.32,0.00,89.13,977.65,112.02,7700.83,263.48,0.00,169.60,1108.63,644.76,1226.43,0.00,516.17,337.13,1030.02,65.31,34.38,9.79,312.73,0.06,157.21,235.52,0.00,165.04,144.37,0.00,4604.52
1572615810000,17254.58,0.00,0.00,1829.41,9475.36,6746.96,3313.61,2425.92,1881.42,366.00,0.00,90.26,985.86,112.12,7555.53,261.74,0.00,168.96,1098.17,644.76,1226.43,0.00,514.37,349.79,1025.92,65.99,33.47,10.09,312.85,0.06,154.50,239.96,0.00,156.15,144.91,0.00,4626.30
1572684939000,17412.88,0.00,0.00,1873.25,9391.61,6745.28,3319.75,2426.23,1878.91,369.52,0.00,89.89,981.43,112.39,7516.88,262.82,0.00,170.62,1103.18,644.76,1226.42,0.00,536.08,349.15,1023.75,66.04,33.74,10.29,313.13,0.06,159.65,245.69,0.00,148.62,144.57,0.00,4597.45
1572754262000,17325.59,0.00,0.00,1867.80,9408.26,6744.55,3309.66,2438.00,1868.71,364.34,0.00,90.18,975.05,112.61,7573.14,369.08,0.00,160.94,1103.71,644.76,1228.28,0.00,535.94,349.60,1064.03,69.50,34.18,10.28,313.64,0.06,165.37,252.11,0.00,149.85,144.00,0.00,4581.61
1572822749000,17290.95,0.00,0.00,1879.52,9399.38,6745.10,3296.44,2420.92,1868.92,364.70,0.00,90.15,984.85,113.84,7675.60,383.96,0.00,162.51,1099.74,650.40,1228.05,0.00,550.54,351.34,1063.85,68.62,34.38,10.43,314.28,0.06,164.20,250.16,0.00,142.95,145.00,0.00,4637.38
1572893104000,17407.03,0.00,0.00,1855.14,9460.98,6747.97,3271.74,2408.75,1895.04,472.50,0.00,90.15,977.83,112.51,7586.72,373.58,0.00,157.03,1081.67,639.29,1226.99,0.00,594.16,347.99,1063.85,68.34,31.77,9.95,309.55,0.06,157.78,242.84,0.00,146.06,142.79,0.00,4842.99
1572962724000,17316.20,0.00,0.00,1854.07,9553.32,6769.49,3258.78,2408.75,1909.81,472.07,13.00,90.15,977.92,112.72,7638.01,370.65,0.00,155.91,1091.14,639.29,1220.81,0.00,595.28,345.84,1055.99,68.44,32.86,10.01,308.96,0.06,154.73,241.01,0.00,160.77,142.81,0.00,4859.04
1573031855000,17793.99,0.00,0.00,1826.42,9574.40,6772.03,3358.99,2478.17,1926.67,464.50,21.17,87.98,962.14,114.18,7582.06,428.84,0.00,157.34,1078.25,630.23,1206.97,0.00,578.32,347.40,1103.00,68.07,31.92,10.01,305.88,0.06,162.80,241.01,0.00,157.65,141.06,0.00,4825.33
1573101222000,18329.26,0.00,0.00,1851.03,9723.53,6807.17,3408.03,2435.60,1933.69,472.99,21.17,88.49,965.99,114.17,7712.96,420.46,0.00,153.13,1078.26,630.24,1205.94,0.00,571.17,352.78,1112.08,68.07,31.73,10.84,305.41,0.06,143.35,257.49,0.00,157.71,141.06,0.00,5006.61
1573171451000,19022.71,0.00,0.00,1927.68,10034.87,6804.93,3496.49,2446.02,1967.96,482.11,30.47,89.26,968.22,111.95,8868.12,417.96,0.00,149.71,1081.01,629.44,1195.92,0.00,577.06,360.10,1065.30,68.03,31.73,10.74,313.63,0.06,147.51,257.46,0.00,168.47,142.32,0.00,4270.82
1573240765000,19059.90,0.00,0.00,1998.36,10058.86,6801.81,3596.19,2417.94,1923.63,486.23,40.10,87.97,984.10,111.95,8941.59,416.88,0.00,152.90,1064.51,636.34,1191.25,0.00,600.66,359.52,1070.91,67.18,33.01,10.58,314.06,0.06,143.37,255.93,0.00,180.28,143.89,0.00,4317.78
1573311556000,19235.62,0.00,0.00,1997.33,10202.42,6787.77,3507.58,2413.04,1969.32,497.44,40.10,88.53,977.84,115.74,8802.08,419.06,0.00,154.02,1065.46,636.34,1264.32,0.00,609.41,371.79,1065.88,67.18,33.10,10.46,313.97,0.06,145.09,252.87,0.00,178.10,143.17,0.00,4384.49
1573382543000,19249.11,0.00,0.00,1978.61,9945.39,6786.34,3457.78,2397.02,1967.62,499.27,40.10,89.81,980.90,113.54,8743.43,416.75,0.00,154.02,1065.18,636.34,1264.32,0.00,603.30,364.40,1065.88,66.51,33.20,10.81,310.94,0.06,142.02,254.85,0.00,182.30,142.26,0.00,4375.11
1573455245000,19293.13,0.00,0.00,1982.39,10015.58,6612.89,3328.57,2390.25,1946.13,489.68,40.10,89.77,970.95,114.39,8801.95,416.75,0.00,155.83,1066.57,629.04,1264.45,0.00,602.59,359.59,1061.16,66.34,33.73,10.84,313.09,0.07,152.99,264.81,0.00,184.27,142.01,0.00,4387.77
1573527153000,19520.27,0.00,0.00,1987.13,9791.58,6613.23,3433.05,2388.48,1941.46,494.41,40.10,90.66,979.26,112.03,8794.92,412.24,0.00,159.26,1070.14,629.04,1264.70,0.00,605.67,355.57,1059.23,66.34,38.67,11.71,316.00,0.07,152.23,257.27,0.00,189.14,142.58,0.00,4421.33
1573598526000,20036.07,0.00,0.00,2093.09,9780.76,6622.79,3477.11,2389.62,1932.31,500.84,40.10,89.34,979.38,112.25,10847.61,413.14,0.00,169.90,1066.78,634.12,1267.59,0.00,596.11,353.31,1054.23,65.96,37.17,12.21,314.56,0.07,153.02,258.56,0.00,272.04,141.12,0.00,4401.21
1573670409000,20442.93,0.00,0.00,2121.44,9845.16,6612.59,3478.28,2493.59,1955.61,516.64,378.00,91.25,970.50,115.59,11128.30,409.95,0.00,166.81,1061.95,634.12,1266.13,0.00,588.18,351.31,1055.23,65.35,37.77,12.19,314.75,0.07,156.15,259.76,0.00,274.68,142.10,0.00,4408.04
1573742983000,20440.23,0.00,0.00,2137.46,9793.42,6613.17,3558.50,2492.90,2013.58,536.54,369.07,89.83,979.96,114.75,11485.81,408.12,0.00,167.07,1061.52,634.13,1265.04,0.00,582.54,347.32,1051.23,65.64,36.88,12.06,315.23,0.07,154.64,259.33,0.00,269.70,141.88,0.00,4480.71
1573814675000,20439.11,0.00,0.00,2247.65,9484.50,6582.46,3548.68,2501.95,1979.06,526.05,369.07,89.91,985.48,114.63,11564.79,405.17,0.00,167.00,1065.84,639.13,1267.07,0.00,582.82,346.09,1045.14,65.86,27.62,12.31,314.69,0.07,154.14,262.09,0.00,273.34,143.41,0.00,4525.97
1573886613000,20535.02,0.00,0.00,2274.02,9643.46,6582.20,3606.47,2509.27,2024.33,538.32,369.07,89.70,992.52,113.34,11685.07,403.01,0.00,167.50,1060.98,642.79,1258.29,0.00,586.94,359.23,1040.12,66.17,27.81,12.22,314.69,0.07,154.94,258.36,0.00,187.80,145.79,0.00,4524.38
1573958177000,20660.68,0.00,0.00,2261.72,9696.40,6578.81,3812.63,2381.84,2043.80,536.52,369.07,88.99,979.68,113.99,11499.09,403.38,0.00,163.02,1059.17,642.79,1250.27,0.00,592.62,360.38,1040.18,66.17,26.91,11.93,313.56,0.07,159.65,261.71,0.00,188.48,145.18,0.00,4527.45
1574030120000,20879.52,0.00,0.00,2243.87,9910.75,6584.17,4021.52,2342.36,2075.51,541.17,369.07,89.31,980.35,113.99,11119.63,402.06,0.00,164.35,1059.23,642.79,1246.52,0.00,595.29,353.99,1034.92,66.17,24.44,12.11,312.41,0.07,167.25,259.26,0.00,186.51,144.87,0.00,4558.88
1574102523000,20855.52,0.00,486.20,2296.00,10015.18,6586.36,3934.40,2346.38,2058.96,584.13,361.32,89.28,1081.13,114.45,11055.03,403.44,0.00,163.73,1053.26,645.77,1243.00,0.00,588.85,352.23,1033.87,66.17,24.88,11.72,309.97,0.07,161.27,253.18,0.00,175.86,152.65,0.00,4556.47
1574175364000,21463.55,0.00,2067.86,2314.06,9777.72,6596.82,4161.94,2355.88,2021.99,579.95,396.38,89.91,1092.95,111.96,10135.78,388.19,0.00,162.92,1029.07,651.58,1225.12,0.00,572.20,345.22,1031.13,65.39,24.79,12.59,313.77,0.07,159.38,254.83,0.00,181.07,155.67,0.00,4583.74
1574248216000,23301.69,0.00,2748.93,2312.70,9441.46,5602.90,4297.76,2343.96,2044.76,589.28,396.41,91.32,1084.33,113.71,8811.90,401.07,0.00,168.15,1031.29,654.73,1180.31,0.00,625.97,360.33,1030.99,65.78,25.64,13.98,311.99,0.07,154.02,261.93,0.00,182.40,155.59,0.00,4499.50
1574319702000,24333.48,0.00,2760.83,2282.88,9428.27,5558.34,4376.44,2369.23,1981.55,697.85,433.13,90.90,1085.43,113.58,8603.37,398.50,0.00,169.95,1037.70,654.73,1185.60,0.00,618.37,353.61,867.86,68.63,26.49,13.45,312.40,0.07,161.65,262.82,0.00,187.08,157.21,0.00,4502.96
1574390894000,25584.67,0.00,3736.09,2284.64,9581.45,5463.16,4575.35,2374.41,1996.03,712.07,475.09,91.87,1148.31,112.13,8387.26,395.44,0.00,166.35,1043.33,680.76,1186.23,0.00,627.75,368.95,875.87,70.32,26.08,14.53,322.36,0.07,160.14,265.37,0.00,182.84,163.55,0.00,4653.18
1574463158000,24765.62,0.00,4566.83,2361.71,9854.68,5476.24,4862.10,2405.43,2063.23,950.26,517.63,92.66,1172.63,157.06,7918.16,399.97,0.00,167.64,1014.21,701.32,1188.38,0.00,639.26,351.23,910.11,68.50,27.08,14.03,328.17,0.07,164.80,273.41,0.00,188.07,166.88,0.00,4674.20
1574534614000,24794.85,0.00,4568.04,2767.41,10539.28,5653.17,4856.79,2507.94,2057.55,1385.40,552.17,93.52,1175.84,162.80,7771.59,401.65,135.89,176.19,1026.05,701.32,1188.37,0.00,642.35,529.11,828.06,70.41,27.18,4.71,328.25,0.07,169.27,282.02,0.00,187.25,168.49,0.00,4601.25
1574606767000,24998.19,0.00,4691.14,2759.97,9926.61,5648.06,5172.29,2569.72,2075.67,1454.50,552.17,95.29,1190.83,164.07,7969.12,400.08,149.32,176.19,1015.94,701.31,1188.98,0.00,645.51,544.86,857.52,69.63,27.18,4.85,327.30,0.07,263.89,283.84,0.00,183.36,170.44,0.00,4709.39
1574677937000,25292.64,0.00,4917.48,3015.09,9551.44,5640.49,5349.13,2596.46,2108.04,1352.75,560.09,98.29,1224.07,160.21,7730.41,395.19,161.64,176.90,1013.45,740.79,1185.51,0.00,642.83,550.11,855.76,71.71,26.10,4.86,334.80,0.07,360.79,279.20,0.00,184.82,179.89,0.00,4602.81
1574753753000,25316.65,0.00,4730.94,2971.78,10031.80,5637.08,5300.21,2589.55,2049.31,914.82,576.38,98.18,1185.17,158.97,7474.46,394.84,191.94,179.29,1008.65,712.58,1149.28,0.00,642.07,596.43,866.79,80.99,27.07,4.56,329.80,0.07,368.43,288.78,0.00,173.09,172.07,0.00,4560.63
1574829912000,26205.09,0.00,4776.63,2984.79,10082.08,5608.58,5318.09,2590.37,2013.44,951.10,577.60,102.24,1206.97,159.46,7432.00,400.19,191.94,178.99,1021.04,712.58,1151.17,0.00,639.20,598.57,865.61,77.08,27.07,4.57,333.25,0.07,360.53,293.91,0.00,176.57,171.04,0.00,4595.70
1574906610000,25488.14,0.00,4487.32,3054.20,10071.72,5620.31,5324.03,2590.12,1990.97,986.32,583.54,105.57,1195.24,113.47,6607.66,401.35,199.04,174.12,1008.60,699.36,1149.55,0.00,635.17,607.14,902.32,76.70,27.04,4.68,329.86,0.07,351.08,289.99,0.00,182.73,167.24,0.00,4555.62
1574982967000,29218.14,0.00,5005.51,3117.71,10041.77,5617.13,5365.37,2603.59,2010.43,1043.30,615.17,107.43,1220.80,113.47,6683.86,404.79,201.77,167.69,1027.45,699.36,1157.51,0.00,636.33,617.85,903.23,77.65,27.05,4.62,331.41,0.07,362.05,290.53,2.04,189.34,168.08,0.00,4624.78
1575059347000,29377.68,0.00,4971.63,3061.27,10493.60,5607.89,5343.49,2628.46,2019.18,1046.51,642.42,147.23,1202.92,113.91,6587.06,415.46,204.28,167.20,1042.49,697.73,1150.80,0.00,636.83,618.19,913.15,94.81,27.33,21.97,330.53,0.07,360.68,291.56,2.05,191.31,166.58,0.00,4603.43
1575136068000,29503.58,0.00,5016.13,3167.00,10504.95,5624.88,5094.43,2640.28,1994.33,1036.99,637.54,154.66,1216.94,113.04,6740.35,406.00,214.59,168.25,1044.49,697.73,1170.94,0.00,635.23,603.40,913.45,91.55,27.21,23.95,331.52,0.07,363.46,285.16,14.97,193.12,168.00,0.00,4588.08
