timestamp,sETH,MKR,SAI,DAI,WETH,SNX,USDC,WBTC,BAT,sUSD,CBIX7,TKN,LINK,LRC,SPANK,XCHF,REP,ZRX,DGX,ANT,RLC,GNO,RCN,DZAR,FUN,RING,cDAI,RPL,NMR,KNC,TUSD,HOT,AMPL,NEXO,PAXG,PNK,CH-ZG1235d,ULT,SAN,SNT,Other
1553048481000,0.00,838.01,1154.27,0.00,0.23,0.00,0.00,0.10,50.83,0.00,0.00,131.14,1.55,0.00,14.59,0.14,6.32,33.22,0.00,5.56,3.76,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,10.79,0.00,1.98,0.00,11.07,0.00,11.52,143.96
1553115278000,0.00,911.14,1254.74,0.00,1.94,0.00,0.10,0.00,9.10,0.00,0.00,4.76,19.23,0.00,0.42,0.00,23.02,6.36,0.88,6.54,4.31,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,2.91,0.00,0.00,0.00,11.07,0.00,23.27,200.55
1553183074000,0.00,664.12,741.87,0.00,0.26,0.00,1.82,0.00,14.41,0.00,0.00,65.31,4.28,0.00,20.62,0.00,5.28,17.67,6.99,10.42,1.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.08,0.00,0.21,0.00,8.38,0.00,0.00,0.00,8.23,0.00,2.84,142.62
1553250112000,0.00,2615.37,1166.39,0.00,0.00,0.00,0.68,0.06,14.89,0.00,0.00,51.47,11.73,0.00,40.29,4.62,44.05,219.58,0.00,3.78,6.27,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,3.97,0.00,0.00,0.01,3.02,0.00,3.98,1846.76
1553317511000,0.00,637.35,316.35,0.00,1.77,0.00,0.99,0.00,11.96,0.00,0.00,5.24,0.94,0.00,11.76,0.00,8.28,26.12,0.99,3.41,12.91,0.00,0.00,0.00,6.09,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,91.88,0.00,4.34,0.00,59.36,0.00,1.38,231.08
1553384962000,0.00,633.84,855.31,0.00,0.06,0.00,0.27,0.00,10.78,0.00,0.00,37.58,0.00,0.00,48.03,0.00,5.31,4.00,0.00,4.15,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,18.04,0.00,2.09,0.00,4.14,0.00,1.62,107.40
1553452320000,0.00,819.38,1477.06,0.00,1.57,0.00,0.00,0.00,100.38,0.00,0.00,117.96,2.42,0.00,20.50,0.00,3.98,27.15,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.00,41.95,0.00,0.00,0.00,1.00,0.00,8.72,79.63
1553519035000,0.00,272.79,476.59,0.00,0.34,0.00,0.00,0.00,43.30,0.00,0.00,41.08,1.02,0.00,18.51,0.04,3.61,59.89,3.83,15.50,4.68,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,28.39,0.00,0.04,0.01,0.00,0.00,0.38,372.52
1553586275000,0.00,2093.75,1550.04,0.00,0.30,0.00,16.47,0.00,50.20,0.00,0.00,5.90,17.25,0.00,16.97,0.00,28.48,57.75,7.06,5.47,8.02,0.00,0.07,0.00,2.00,0.00,0.00,0.00,0.00,12.57,0.00,0.62,0.00,32.88,0.00,1.38,0.00,0.00,0.00,1.20,178.20
1553654855000,0.00,1582.75,1048.66,0.00,0.14,0.00,7.22,0.00,149.81,0.00,0.00,1.31,7.31,0.00,29.23,9.99,54.80,68.49,1.68,1.99,48.61,0.14,0.00,0.00,6.36,0.00,0.00,0.00,7.21,8.58,0.00,0.60,0.00,2.01,0.00,0.00,0.09,0.00,0.00,26.36,252.82
1553721327000,0.00,1117.94,894.86,0.00,0.49,0.00,13.68,0.00,42.26,0.00,0.00,13.38,9.47,0.00,44.12,7.55,10.92,23.10,2.82,4.93,4.40,0.00,0.00,0.00,14.86,0.00,0.00,0.00,3.30,0.20,0.00,0.00,0.00,14.40,0.00,0.20,0.01,2.39,0.00,3.10,666.50
1553789263000,0.00,3137.36,1156.79,0.00,0.17,0.00,0.32,0.00,97.68,0.00,0.00,2.11,20.98,0.00,7.42,0.00,72.07,47.60,2.86,9.96,17.84,0.00,0.00,0.00,1.90,0.00,0.00,0.00,1.79,0.63,0.00,0.35,0.00,3.61,0.00,31.44,0.00,5.01,0.00,3.82,494.79
1553856960000,0.00,750.70,790.10,0.00,0.00,0.00,0.36,0.00,448.17,0.00,0.00,0.51,82.02,0.00,2.11,6.49,38.69,12.18,5.69,0.70,6.12,0.00,0.00,0.00,4.17,0.00,0.00,0.00,1.87,5.33,0.00,0.00,0.00,13.88,0.00,8.96,0.21,4.38,0.00,1.99,234.87
1553924945000,0.00,606.22,2295.62,0.00,2.99,0.00,1.58,0.00,567.58,0.00,0.00,53.79,2.82,0.00,10.73,0.00,235.89,34.94,5.94,6.63,6.62,2.53,0.05,0.00,0.94,0.00,0.00,0.00,4.07,3.66,0.00,0.00,0.00,7.24,0.00,0.00,0.01,2.71,0.00,6.84,194.03
1553992486000,0.00,345.81,586.34,0.00,0.00,0.00,0.95,0.00,202.37,0.00,0.00,41.05,25.21,0.00,1.22,0.00,95.63,3.94,1.00,8.87,0.60,0.00,0.24,0.00,3.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,10.88,0.00,36.28,0.00,0.00,0.00,1.34,186.98
1554060309000,0.00,1042.26,961.33,0.00,1.10,0.00,0.00,0.31,139.07,0.00,0.00,8.62,11.82,0.00,6.27,0.00,40.21,43.24,1.96,0.92,16.49,0.00,0.14,0.00,2.75,0.00,0.00,0.00,7.20,1.90,0.00,0.22,0.00,3.47,0.00,9.09,0.00,0.00,0.00,25.25,237.91
1554127394000,0.00,767.76,692.31,0.00,0.45,0.00,0.07,0.00,266.66,0.00,0.00,28.48,1.82,0.00,18.48,4.15,46.43,26.09,0.00,3.23,13.01,0.00,0.00,0.00,1.56,0.00,0.00,0.00,10.22,0.61,0.00,0.00,0.00,3.36,0.00,49.14,0.03,0.00,0.00,3.40,370.86
1554195576000,0.00,1163.53,1964.00,0.00,26.76,0.00,1.76,0.94,128.49,0.00,0.00,23.78,43.73,0.00,21.98,26.28,94.46,30.36,17.98,97.55,4.98,0.00,0.10,0.00,3.26,0.00,0.00,0.00,0.00,4.66,0.00,0.16,0.00,15.89,0.00,0.77,0.00,0.01,0.00,13.95,350.95
1554262735000,0.00,2338.74,3403.21,0.00,38.87,0.00,15.36,0.28,230.64,0.00,0.00,10.77,21.80,0.00,46.57,27.17,301.14,35.26,29.95,93.69,13.97,0.06,0.00,0.00,6.01,0.00,0.00,0.00,6.29,5.48,0.00,1.23,0.00,11.93,0.00,31.16,0.00,3.33,0.00,49.40,699.93
1554331280000,0.00,3753.69,3793.05,0.00,42.24,0.00,16.59,3.95,139.74,0.00,0.00,2.40,18.99,0.00,10.80,9.93,766.39,19.92,23.81,32.49,9.23,0.00,0.05,0.00,4.40,0.00,0.00,0.00,33.18,2.17,0.00,0.71,0.00,6.55,0.00,0.00,0.00,21.65,0.00,19.88,1091.67
1554398543000,0.00,1403.07,2710.43,0.00,41.47,0.00,11.18,0.23,221.81,0.00,0.00,3.18,6.00,0.00,9.49,17.06,182.50,17.19,25.93,20.57,10.85,0.00,0.00,0.00,5.39,0.00,0.00,0.00,39.70,5.49,0.00,0.00,0.00,11.72,0.00,0.00,0.01,7.41,0.00,2.93,514.48
1554466199000,0.00,980.48,2000.25,0.00,22.98,0.00,2.28,0.12,281.92,0.00,0.00,0.00,8.79,0.00,7.41,30.25,38.75,57.79,17.50,23.62,12.60,0.00,0.05,0.00,4.72,0.00,0.00,0.00,6.71,1.48,0.00,0.69,0.00,33.09,0.00,0.00,0.02,1.00,0.00,2.14,422.52
1554532618000,0.00,562.47,652.50,0.00,58.02,0.00,2.17,1.74,134.32,0.00,0.00,1.60,4.68,0.00,3.36,0.01,26.64,21.53,6.48,23.50,1.89,0.00,0.00,0.00,0.80,0.00,0.00,0.00,11.46,4.83,0.00,0.00,0.00,12.10,0.00,0.76,0.07,1.00,0.00,1.95,195.93
1554599495000,0.00,990.11,1048.78,0.00,50.36,0.00,3.99,0.00,108.91,0.00,0.00,3.74,17.47,0.00,6.14,18.60,246.29,53.34,16.95,11.32,0.83,0.00,0.04,0.00,6.36,0.00,0.00,0.00,0.58,2.39,0.00,1.27,0.00,12.77,0.00,5.39,0.00,8.04,0.00,1.11,225.18
1554666574000,0.00,1212.73,463.06,0.00,25.87,0.00,0.18,0.00,40.04,0.00,0.00,0.75,0.36,0.00,30.22,0.00,96.53,9.63,0.79,1.29,2.25,0.00,0.00,0.00,12.03,0.00,0.00,0.00,1.16,1.98,0.00,1.37,0.00,21.92,0.00,0.00,0.00,3.00,0.00,8.74,475.04
1554733845000,0.00,4612.77,3749.19,0.00,115.42,0.00,1.50,1.07,117.80,0.00,0.00,4.14,19.57,0.00,13.16,27.11,112.04,28.38,25.03,30.13,6.57,0.00,0.00,0.00,10.53,0.00,0.00,0.00,56.74,3.38,0.00,2.00,0.00,23.41,0.00,9.91,0.04,3.04,0.00,4.78,603.35
1554800647000,0.00,6134.75,2861.63,0.00,49.06,0.00,2.18,0.03,45.85,0.00,0.00,2.76,7.94,0.00,19.73,3.77,155.37,16.56,8.23,31.08,0.47,0.00,0.04,0.00,2.00,0.00,0.00,0.00,4.55,0.60,0.00,0.00,0.00,3.86,0.00,1.83,0.00,11.59,0.00,1.36,198.17
1554867921000,0.00,5736.08,3526.85,0.00,38.94,0.00,5.73,0.03,46.67,0.00,0.00,22.79,3.24,0.00,30.62,0.00,122.62,21.94,1.51,27.27,0.61,0.25,0.00,0.00,11.91,0.00,0.00,0.00,22.91,4.15,0.00,0.00,0.00,14.71,0.00,2.65,0.00,0.10,0.00,2.07,265.37
1554934968000,0.00,5638.93,1861.83,0.00,254.00,0.00,3.88,0.39,69.95,0.00,0.00,92.56,15.50,0.00,12.92,6.79,128.43,8.65,12.83,23.26,0.75,0.00,0.00,0.00,5.77,0.00,0.00,0.00,55.23,1.63,0.00,0.00,0.00,2.06,0.00,0.43,0.03,6.75,0.00,31.73,429.82
1555002718000,0.00,1247.62,2141.63,0.00,211.86,0.00,11.04,5.14,399.83,0.00,0.00,14.13,31.66,0.00,22.50,19.01,73.96,21.74,11.25,64.42,2.67,0.00,0.00,0.00,2.96,0.00,0.00,0.00,11.09,10.95,0.00,0.00,0.00,6.55,0.00,0.33,0.00,0.00,0.00,19.79,539.60
1555070200000,0.00,4072.85,2126.70,0.00,22.56,0.00,0.48,0.21,45.36,0.00,0.00,15.27,11.27,0.00,62.40,5.75,169.51,39.69,4.36,34.01,0.80,0.00,0.00,0.00,0.90,0.00,0.00,0.00,1.00,2.78,0.00,0.58,0.00,3.07,0.00,2.26,0.00,7.86,0.00,2.48,1475.06
1555136518000,0.00,825.49,1601.88,0.00,62.32,0.00,1.63,1.23,127.87,0.00,0.00,7.31,27.00,0.00,28.40,0.00,75.10,16.10,0.00,226.01,4.30,0.01,0.00,0.00,1.32,0.00,0.00,0.00,8.74,0.00,0.00,0.00,0.00,11.72,0.00,8.68,0.06,0.00,0.00,9.62,115.70
1555203091000,0.00,1882.31,573.63,0.00,29.08,0.00,0.49,0.01,215.99,0.00,0.00,3.28,11.42,0.00,24.61,0.00,40.45,18.30,0.09,17.41,0.76,0.00,0.05,0.00,1.96,0.00,0.00,0.00,0.31,1.27,0.00,0.00,0.00,1.40,0.00,0.00,0.03,0.00,0.00,0.56,109.04
1555270669000,0.00,609.13,1186.87,0.00,28.99,0.00,0.00,0.00,207.36,0.00,0.00,3.20,8.17,0.00,6.99,0.00,39.80,8.05,1.00,9.80,0.30,0.00,0.00,0.00,5.35,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,9.60,0.00,1.25,0.00,4.12,0.00,10.68,114.43
1555337473000,0.00,1026.52,1544.14,0.00,42.73,0.00,0.10,0.00,104.71,0.00,0.00,30.82,4.25,0.00,1.78,1.75,80.60,27.14,100.26,11.08,0.30,0.00,0.00,0.00,2.02,0.00,0.00,0.00,30.61,0.69,0.00,0.61,0.00,3.64,0.00,2.14,0.00,0.00,0.00,1.90,148.24
1555405471000,0.00,1945.26,3291.53,0.00,60.01,0.00,0.64,3.29,107.19,0.00,0.00,0.86,3.86,0.00,54.09,7.50,26.15,21.25,5.60,22.28,13.91,1.82,0.00,0.00,2.01,0.00,0.00,0.00,7.53,1.04,0.00,0.56,0.00,5.89,0.00,0.00,0.00,0.00,0.00,1.06,365.60
1555472795000,0.00,1908.32,2206.95,0.00,2.29,0.00,4.69,0.00,129.18,0.00,0.00,1.69,4.20,0.00,37.31,5.10,77.01,4.82,6.64,18.65,0.70,0.26,0.00,0.00,0.32,0.00,0.00,0.00,20.65,0.35,0.00,0.00,0.00,4.44,0.00,9.05,0.00,3.00,0.00,26.72,254.22
1555539993000,0.00,2740.32,1039.66,0.00,1.75,0.00,2.20,0.00,113.47,0.00,0.00,0.36,1.77,0.00,43.61,0.00,37.36,0.99,0.00,5.09,24.19,0.00,0.00,0.00,1.65,0.00,0.00,0.00,3.10,1.10,0.00,6.80,0.00,0.86,0.00,12.20,0.03,0.00,0.00,0.67,122.50
1555608237000,0.00,1461.80,2182.27,0.00,32.36,0.00,0.56,0.22,254.94,0.00,0.00,17.62,14.17,0.00,25.10,16.47,175.08,11.58,6.76,3.84,2.37,0.00,0.00,0.00,3.11,0.00,0.00,0.00,5.62,4.35,0.00,1.02,0.00,2.53,0.00,1.70,0.04,3.12,0.00,1.47,369.53
1555674728000,0.00,3126.45,1171.78,0.00,11.20,0.00,0.16,0.00,159.42,0.00,0.00,153.84,3.75,0.00,12.99,3.14,100.85,42.81,1.22,9.99,0.85,0.00,0.00,0.00,1.32,0.00,0.00,0.00,3.80,3.52,0.00,0.00,0.00,11.69,0.00,4.76,0.00,5.74,0.00,1.22,105.23
1555741612000,0.00,2200.77,1006.16,0.00,33.36,0.00,2.52,0.00,192.06,0.00,0.00,207.86,13.08,0.00,5.00,0.00,320.37,4.72,0.01,16.49,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,3.23,0.50,0.00,1.02,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.11,83.51
1555809867000,0.00,1264.14,930.53,0.00,11.06,0.00,1.73,0.06,526.46,0.00,0.00,56.70,7.67,0.00,26.76,0.99,42.95,11.29,1.45,25.49,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,21.44,0.00,0.55,0.00,0.41,0.00,1.77,0.00,0.00,0.00,4.43,158.85
1555876621000,0.00,3572.66,806.81,0.00,34.70,0.00,2.44,0.76,1200.34,0.00,0.00,12.93,8.85,0.00,15.70,5.25,16.87,34.26,13.00,4.07,10.01,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.52,22.02,0.00,0.99,0.00,5.24,0.00,0.00,0.00,0.00,0.00,1.35,247.52
1555943613000,0.00,1914.55,807.73,0.00,66.52,0.00,0.20,0.00,348.41,0.00,0.00,1.62,3.47,0.00,31.29,0.01,178.56,5.64,0.24,7.78,0.99,0.00,0.00,0.00,1.32,0.00,0.00,0.00,12.25,7.30,0.00,0.00,0.00,10.14,0.00,2.26,0.00,0.02,0.00,3.88,197.43
1556011928000,0.00,1890.52,848.46,0.00,77.08,0.00,10.34,0.30,405.17,0.00,0.00,20.30,3.97,0.00,52.69,3.90,73.93,2.78,4.38,13.58,11.74,0.00,0.00,0.00,31.50,0.00,0.00,0.00,0.00,5.58,0.00,0.30,0.00,5.26,0.00,0.00,0.00,1.80,0.00,5.08,162.17
1556079702000,0.00,5607.21,2336.50,0.00,29.78,0.00,0.29,0.21,650.07,0.00,0.00,10.52,15.37,0.00,24.33,0.00,21.82,3.93,1.00,7.42,0.29,0.00,0.05,0.00,12.99,0.00,0.00,0.00,13.14,0.79,0.00,0.75,0.00,10.49,0.00,0.05,0.00,1.00,0.00,0.99,403.27
1556147660000,0.00,2747.68,1993.18,0.00,195.50,0.00,0.86,2.01,653.13,0.00,0.00,18.30,14.05,0.00,36.95,5.86,67.40,10.66,12.49,11.31,9.48,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.15,1.38,0.00,0.00,0.00,1.20,0.00,0.00,0.00,1.00,0.00,1.26,231.35
1556214175000,0.00,4680.84,982.92,0.00,52.04,0.00,11.84,6.15,296.94,0.00,0.00,20.16,36.45,0.00,54.23,3.66,73.19,11.48,0.00,6.19,4.01,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.55,1.93,0.00,0.00,0.00,1.43,0.00,0.21,0.00,1.00,0.00,0.29,186.99
1556281668000,0.00,8490.08,7664.02,0.00,224.74,0.00,11.50,1.41,305.17,0.00,0.00,4.35,7.22,0.00,15.01,25.00,85.96,46.50,26.57,3.29,3.15,0.00,0.04,0.00,2.97,0.00,0.00,0.00,16.51,3.03,0.00,0.90,0.00,0.74,0.00,0.05,0.00,0.00,0.00,3.29,343.54
1556348416000,0.00,3173.10,2807.50,0.00,43.16,0.00,0.23,0.65,213.54,0.00,0.00,1.15,0.65,0.00,50.78,0.05,139.22,32.77,0.00,27.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.69,0.00,0.00,0.00,2.12,0.00,0.01,299.95
1556415030000,0.00,1328.28,2103.09,0.00,24.37,0.00,0.19,0.49,215.68,0.00,0.00,19.24,1.50,0.00,18.90,0.03,18.50,126.95,2.58,43.40,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.10,0.00,0.00,123.98
1556482542000,0.00,807.77,1672.92,0.00,11.79,0.00,0.00,0.00,262.08,0.00,0.00,3.87,0.61,0.00,17.75,0.00,17.10,8.97,1.11,2.57,0.41,0.00,0.00,0.00,2.04,0.00,0.00,0.00,2.00,9.35,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,1.08,126.53
1556549842000,0.00,899.54,1568.98,0.00,10.72,0.00,27.59,0.66,206.22,0.00,0.00,5.44,0.85,0.00,20.50,0.05,68.41,3.57,2.00,3.94,3.30,0.00,0.00,0.00,0.22,0.00,0.00,0.00,2.59,5.52,0.00,0.00,0.00,1.06,0.00,0.00,0.00,22.61,0.00,2.50,119.95
1556616633000,0.00,1628.37,2427.51,0.00,122.28,0.00,35.48,5.09,132.11,0.00,0.00,5.03,10.52,0.00,164.02,0.00,33.60,10.43,0.00,51.62,31.08,0.34,0.05,0.00,7.70,0.00,0.00,0.00,1.21,0.98,0.00,0.46,0.00,0.10,0.00,0.00,0.00,0.00,0.00,4.33,439.92
1556684172000,0.00,881.30,3161.86,0.00,142.21,0.00,375.01,6.16,122.78,0.00,0.00,31.15,156.07,0.00,20.26,6.21,56.71,6.11,6.47,9.02,14.62,0.06,0.00,0.00,3.05,0.00,0.00,0.00,4.77,0.76,0.00,0.00,0.00,5.07,0.00,1.15,0.00,1.00,0.00,2.74,270.38
1556750704000,0.00,1093.14,890.32,0.00,163.38,0.00,23.26,0.86,56.09,0.00,0.00,22.28,3.11,0.00,7.28,0.00,29.94,104.02,0.00,16.16,20.15,0.00,0.00,0.00,2.93,0.00,0.00,0.00,0.00,7.56,0.00,0.00,0.00,0.90,0.00,2.50,0.00,0.03,0.00,0.01,115.29
1556818035000,0.00,484.34,1071.57,0.00,39.93,0.00,60.02,0.85,82.64,0.00,0.00,16.13,0.74,0.00,25.77,0.00,41.22,9.34,0.00,16.81,10.10,0.00,0.24,0.00,1.01,0.00,0.00,0.00,0.00,4.85,0.00,0.00,0.00,3.89,0.00,1.53,0.00,3.11,0.00,0.03,133.64
1556885912000,0.00,988.20,1776.05,0.00,100.61,0.00,72.63,38.06,87.36,0.00,0.00,17.47,2.15,0.00,109.63,6.10,64.23,16.44,9.86,28.36,18.31,0.00,0.14,0.00,1.34,0.00,0.00,0.00,0.99,1.97,0.00,20.90,0.00,6.23,0.00,1.54,0.01,0.00,0.00,2.18,705.49
1556953014000,0.00,661.10,1603.82,0.00,53.99,0.00,91.76,3.10,191.22,0.00,0.00,2.51,2.67,0.00,4.36,0.00,55.37,35.65,2.00,3.41,6.94,0.04,0.00,0.00,1.73,0.00,0.00,0.00,10.25,1.39,0.00,0.00,0.00,2.16,0.00,6.06,0.00,0.00,0.00,1.67,306.85
1557019302000,0.00,347.45,892.37,0.00,61.97,0.00,34.93,1.87,223.73,0.00,0.00,16.77,1.02,0.00,160.61,0.00,34.20,7.12,3.00,2.38,3.44,0.00,0.03,0.00,4.57,0.00,0.00,0.00,0.61,0.62,0.00,0.00,0.00,2.24,0.00,0.87,0.00,0.00,0.00,1.09,153.07
1557087154000,0.00,194.15,1875.47,0.00,54.61,0.00,24.34,17.05,85.52,0.00,0.00,3.86,3.17,0.00,85.99,0.00,32.15,5.27,0.00,3.64,2.85,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.69,150.94
1557155617000,0.00,2082.53,2466.43,0.00,54.52,0.00,35.73,1.64,103.62,0.00,0.00,1.53,3.71,0.00,66.88,0.00,33.00,21.64,3.89,1.50,1.66,0.00,0.03,0.00,2.02,0.00,0.00,0.00,1.24,4.05,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,599.69
1557223295000,0.00,2203.12,3135.37,0.00,61.76,0.00,80.39,16.82,193.96,0.00,0.00,32.17,40.84,0.00,183.04,23.15,133.53,16.31,16.10,37.40,6.47,0.00,0.03,0.00,2.11,0.00,0.00,0.00,9.59,9.06,0.00,0.96,0.00,2.03,0.00,6.70,0.00,11.53,0.00,4.68,737.17
1557291012000,0.00,2690.50,1936.02,0.00,139.52,0.00,77.43,2.26,183.17,0.00,0.00,42.64,26.59,0.00,74.18,0.00,50.50,11.77,19.03,4.06,11.07,0.00,0.04,0.00,7.10,0.00,0.00,0.00,0.86,0.96,0.00,0.00,0.00,1.79,0.00,7.05,0.00,8.02,0.00,2.59,407.20
1557358549000,0.00,2755.93,2136.61,0.00,111.65,0.00,30.00,18.86,134.64,0.00,0.00,23.90,19.47,0.00,126.06,4.59,31.11,2.57,0.00,30.45,6.79,0.11,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.00,11.10,0.00,0.00,0.00,0.00,0.00,0.65,258.69
1557426851000,0.00,411.73,1494.23,0.00,50.17,0.00,32.51,1.52,286.46,0.00,0.00,5.37,23.45,0.00,86.95,4.77,74.27,4.73,1.61,13.70,3.17,0.51,0.00,0.00,4.41,0.00,0.00,0.00,0.37,2.90,0.00,0.96,0.00,4.36,0.00,0.00,0.00,1.14,0.00,4.37,487.09
1557494292000,0.00,2505.22,1204.38,0.00,104.82,0.00,67.12,32.57,478.61,0.00,0.00,0.00,78.31,0.00,208.44,5.75,63.98,11.00,2.25,27.82,6.06,5.90,0.00,0.00,5.28,0.00,0.00,0.00,0.12,3.14,0.00,0.86,0.00,2.24,0.00,0.00,0.00,0.00,0.00,4.34,473.07
1557561044000,0.00,235.57,745.07,0.00,57.14,0.00,71.19,8.93,604.14,0.00,0.00,5.71,18.59,0.00,198.93,0.00,50.84,4.04,13.26,13.63,16.79,7.57,0.40,0.00,2.15,0.00,0.00,0.00,1.66,2.45,0.00,0.00,0.00,1.50,0.00,0.00,0.00,25.15,0.00,1.48,292.32
1557628854000,0.00,2281.41,8176.38,0.00,258.27,0.00,723.22,20.71,465.19,0.00,0.00,41.23,83.67,0.00,66.64,42.81,57.93,83.00,36.94,8.12,10.63,16.57,0.05,0.00,4.61,0.00,0.00,0.00,12.19,10.28,0.00,1.29,0.00,11.86,0.00,9.91,0.00,12.93,0.00,7.07,1224.90
1557695794000,0.00,1299.62,4094.53,0.00,430.26,0.00,525.83,3.66,201.22,0.00,0.00,18.02,15.23,0.00,10.89,11.32,46.31,16.43,31.30,20.63,18.29,11.29,0.00,0.00,0.93,0.00,0.00,0.00,237.45,12.04,0.00,0.00,0.00,14.87,0.00,10.52,0.00,1.07,0.00,16.95,784.13
1557763956000,0.00,1586.31,2257.32,0.00,82.03,0.00,127.48,5.39,140.59,0.00,0.00,0.24,36.28,0.00,19.39,10.15,47.41,10.43,10.69,14.97,11.61,13.36,0.00,0.00,11.60,0.00,0.00,0.00,11.84,4.58,0.00,0.00,0.00,1.51,0.00,1.17,0.00,0.00,0.00,7.39,422.71
1557830231000,0.00,1585.65,4488.37,0.00,212.50,0.00,411.43,13.98,300.11,0.00,0.00,3.97,33.29,0.00,46.97,25.09,106.07,29.69,20.36,147.13,26.62,27.62,0.05,0.00,14.41,0.00,0.05,0.00,8.08,44.39,0.00,1.55,0.00,18.99,0.00,0.05,0.00,0.20,0.00,13.26,560.72
1557897304000,0.00,1993.30,5179.72,0.00,152.17,0.00,214.53,6.78,174.56,0.00,0.00,27.37,105.69,0.00,40.17,5.32,58.64,33.62,23.46,6.81,49.08,4.65,0.00,0.00,5.99,0.00,0.00,0.00,35.97,8.31,0.00,0.00,0.00,89.80,0.00,0.00,0.00,0.00,0.00,6.13,330.64
1557964138000,0.00,3828.92,12217.31,0.00,867.87,0.00,258.85,6.70,351.93,0.00,0.00,23.76,79.13,0.00,40.26,49.22,104.32,59.32,14.00,13.45,32.23,9.89,0.00,0.00,13.34,0.00,0.00,0.00,29.20,13.19,0.00,0.00,0.00,55.75,0.00,7.82,0.00,24.47,0.00,7.82,565.07
1558032652000,0.00,7607.51,8221.12,0.00,409.52,0.00,686.56,16.87,357.20,0.00,0.00,5.42,37.25,0.00,47.69,88.67,166.37,42.57,57.10,52.02,5.46,15.64,0.00,0.00,7.11,0.00,0.00,0.00,69.03,43.72,0.00,2.19,0.00,25.65,0.00,0.00,0.00,20.10,0.00,78.08,1016.31
1558099488000,0.00,1162.73,8583.92,0.00,228.09,0.00,575.82,13.68,285.07,0.00,0.00,31.30,49.04,0.00,111.38,39.77,55.58,20.51,27.34,4.18,6.00,8.25,0.05,0.00,6.00,0.00,0.00,0.00,39.01,2.51,0.00,0.69,0.00,2.00,0.00,0.93,0.00,0.00,0.00,27.04,766.38
1558166754000,0.00,492.51,2264.47,0.00,220.46,0.00,155.05,3.34,173.95,0.00,0.00,44.92,11.02,0.00,47.24,41.03,49.20,14.89,18.03,31.14,1.23,8.50,0.00,0.00,1.04,0.00,0.00,0.00,11.06,4.42,0.00,9.34,0.00,3.57,0.00,11.09,0.00,7.68,0.00,9.26,322.05
1558234852000,0.00,329.12,1519.55,0.00,231.14,0.00,400.22,10.18,254.89,0.00,0.00,16.63,16.88,0.00,30.08,20.58,15.61,26.11,20.34,39.52,3.14,0.50,0.00,0.00,4.54,0.00,0.00,0.00,1.41,1.90,0.00,4.60,0.00,3.90,0.00,3.69,0.00,2.10,0.00,1.03,229.31
1558301987000,0.00,186.39,1678.82,0.00,332.95,0.00,298.84,0.00,44.97,0.00,0.00,114.89,45.89,0.00,24.18,7.83,43.06,10.62,1.71,19.84,6.43,8.71,0.00,0.00,4.60,0.00,0.00,0.00,4.86,1.47,0.00,1.00,0.00,32.95,0.00,0.05,0.00,0.00,0.00,21.88,150.55
1558370897000,0.00,1010.58,2767.04,0.00,173.48,0.00,246.40,0.94,200.44,0.00,0.00,1.86,25.08,0.00,2.30,18.18,18.58,8.01,10.81,11.91,4.64,9.14,0.00,0.00,2.65,0.00,0.00,0.00,18.74,2.31,0.00,1.58,0.00,7.89,0.00,0.05,0.00,4.86,0.00,2.30,301.44
