timestamp,BMCBNT,NPXSBNT,BATBNT,DAIBNT,ENJBNT,BNT-USD,POEBNT,DBETBNT,TKNBNT,BNBBNT,EURSBNT,RCNBNT,POA20BNT,MKRBNT,VIBBNT,OMGBNT,GNOBNT,NEXOBNT,ANTBNT,ELIBNT,REMBNT,TIOBNT,ELFBNT,POWRBNT,LOCBNT,KNCBNT,CHXBNT,GTOBNT,MDTBNT,XDCEBNT,ELETBNT,SANBNT,MTLBNT,MFTBNT,REQBNT,RDNBNT,MADBNT,AGRIBNT,ULTBNT,WBTC,DGDBNT,J8TBNT,MRPHBNT,RVTBNT,REALBNT,SNTBNT,RLCBNT,FTRBNT,XBPBNT,MNTPBNT,UPBNT,FKXBNT,PLRBNT,USDBBNT,X8XBNT,FLIXXBNT,HOTBNT,TAASBNT,MRGBNT,DATABNT,DTRCBNT,CEEKBNT,DRGNBNT,MYBBNT,SIGBNT,VEEBNT,ABXBNT,FTXBNT,SRNBNT,XNKBNT,LDCBNT,WINGSBNT,BOXXBNT,MFGBNT,CANBNT,LOCIBNT,QDAOBNT,EMCOBNT,SVDBNT,RBLXBNT,JOYBNT,CMCTBNT,FXCBNT,AMNBNT,ZIPTBNT,SPDBNT,AMPLBNT,SWMBNT,WANDBNT,HEDGBNT,GOLDBNT,SCLBNT,TBXBNT,Other
1546394518000,212716.60,408107.24,184310.39,198042.38,146340.95,476213.43,192952.79,167379.02,106664.59,58629.54,98231.65,48551.04,109000.89,75804.52,81309.50,96472.31,64225.95,87072.69,0.00,36626.94,83668.85,96625.85,82025.18,86936.31,90914.80,55261.87,68882.27,81009.26,28250.89,37162.93,0.00,0.00,36993.24,84316.52,66026.21,0.00,32249.80,44157.53,53824.02,0.00,36820.37,56073.74,0.00,234161.48,45106.34,0.00,25394.34,41098.61,28667.27,22952.38,43848.39,24421.44,38070.99,0.00,26409.10,38621.07,23805.95,17870.44,51714.93,25634.73,22102.34,22407.38,26618.15,0.00,32327.71,22958.42,43174.67,15206.27,33851.48,34016.16,19155.20,20948.45,31081.35,15102.27,12243.23,42126.18,0.00,282875.39,17404.16,13185.89,16427.27,0.00,0.00,5776.66,11892.09,25828.86,0.00,14536.25,16196.67,0.00,12684.96,21405.46,13961.24,482305.18
1546466952000,213815.36,408107.24,181224.31,190805.59,137641.40,459869.58,189546.89,167379.02,105080.30,56643.27,94417.88,47277.82,106484.05,75992.65,79682.71,95151.40,64668.43,83606.85,0.00,36187.63,84928.77,96625.85,80713.31,84950.78,87147.92,54297.30,69347.47,78760.86,27103.27,36599.31,0.00,0.00,36945.46,81792.05,65817.24,0.00,32250.25,44157.53,54060.43,0.00,37480.16,55035.57,0.00,232821.11,44524.82,0.00,25394.34,41098.61,28471.12,22740.89,43516.97,24265.67,39247.93,0.00,25224.75,39561.12,22934.82,17687.82,49423.45,25081.95,22034.77,22276.87,26527.95,0.00,32061.20,22274.31,43287.35,15206.27,32949.20,32364.46,19265.53,20635.18,30536.72,15729.90,12127.66,41358.42,0.00,273915.05,17702.46,13031.95,16427.27,0.00,0.00,5424.51,12047.42,26585.85,0.00,14536.25,16196.67,0.00,12684.96,21405.51,13311.78,469241.61
1546544000000,213815.36,408107.24,182088.46,195081.60,138463.24,466683.92,191004.59,167379.02,104470.60,57197.17,95973.47,47503.21,107199.87,76612.48,81145.78,95152.55,64668.43,84509.46,0.00,36188.04,84368.79,96625.85,81760.13,85408.51,88632.80,54155.82,70935.63,81241.79,27103.27,36637.63,0.00,0.00,36944.34,84019.75,65776.49,0.00,32250.25,44157.53,52690.41,0.00,38002.87,55035.57,0.00,234086.21,44536.98,0.00,25124.73,41098.61,28471.12,22271.35,43516.97,24271.76,38649.13,0.00,25180.80,40378.37,22326.52,17587.87,48143.61,25081.95,21344.75,21633.06,26564.84,0.00,32061.20,23363.47,43369.03,15206.27,33006.97,32808.84,19581.54,20792.37,30536.72,15729.90,12346.05,41237.09,0.00,276776.84,17689.04,13179.86,16427.27,0.00,0.00,5568.31,12421.01,25542.27,0.00,14536.25,16262.93,0.00,12684.96,21398.72,13311.78,472151.37
1546622719000,211760.48,408107.24,186351.43,194214.14,136738.25,464412.31,189105.71,167379.02,104506.38,57280.77,95721.56,46739.60,106624.68,77034.39,80750.18,95045.87,65798.27,83131.13,0.00,35683.33,82813.50,96625.85,81759.97,84905.79,89287.49,53743.04,72282.12,81613.58,29663.05,36717.32,0.00,0.00,36502.16,83685.64,65310.11,0.00,32250.25,43251.53,52896.18,0.00,37503.06,54715.25,0.00,233443.59,45638.61,0.00,24762.77,41098.61,28368.88,22441.62,43293.36,24265.56,38902.57,0.00,24710.84,38775.04,22350.85,16883.01,50903.42,25305.37,21919.67,20583.83,26395.68,0.00,32094.77,23469.06,43369.03,15206.27,32857.71,32132.43,18767.55,20623.59,30536.72,15729.90,12172.21,41237.09,0.00,277660.69,17409.45,13047.25,16427.27,0.00,0.00,5181.34,12306.85,25381.64,0.00,14536.25,16416.08,0.00,12684.96,22134.43,13311.78,475062.24
1546699391000,206762.38,408107.24,181685.75,189959.33,134483.83,456655.08,188212.19,167379.02,103173.22,56573.11,94426.89,46088.46,107343.16,76991.25,80754.25,95518.72,65720.78,82988.56,0.00,35564.94,85200.94,96625.85,80516.74,84301.30,88531.11,52929.11,67167.18,81031.77,34969.53,36087.45,0.00,0.00,36183.16,82033.24,65681.40,0.00,32250.25,43251.53,52896.18,0.00,37921.73,54715.25,0.00,233501.69,46719.13,0.00,24762.77,41098.61,28642.05,22468.99,42659.95,24490.70,38161.87,0.00,24915.61,39419.33,21665.01,16444.88,49110.92,25082.84,21095.87,22924.96,26277.59,0.00,31716.65,22882.79,43369.03,15270.83,32550.27,31975.37,18767.55,20454.56,30306.38,15729.90,11550.33,40601.41,0.00,273274.08,16531.86,12531.72,16427.27,0.00,0.00,5220.74,12306.85,24094.09,0.00,14536.25,16380.10,0.00,12684.96,22908.01,13311.78,469183.88
1546776424000,206762.38,408107.24,182566.49,191738.77,133514.97,458570.92,190911.61,167379.02,98657.07,57216.56,95344.57,46264.22,107349.86,77756.07,80752.86,95332.25,65940.83,83774.16,0.00,35564.94,86122.91,96625.85,82262.88,85181.88,88933.38,54957.63,66621.96,81475.05,34396.47,35855.04,0.00,0.00,36180.88,82033.24,66417.80,0.00,32250.25,43245.04,53103.65,0.00,38209.07,54188.73,0.00,233501.69,46719.13,0.00,25209.53,41098.61,28215.25,22249.50,42659.95,24366.81,37667.27,0.00,23946.52,39344.68,21665.01,16100.50,49110.92,24871.42,21008.60,23541.04,26555.72,0.00,29857.31,24121.42,43369.03,15000.87,32895.33,31957.37,18597.30,20739.03,30079.84,15725.18,12097.91,40200.21,0.00,271541.09,16397.52,10797.76,16427.27,0.00,0.00,4965.14,11460.63,24208.50,0.00,14536.25,16026.20,0.00,12684.96,21410.07,13311.78,468315.49
1546854270000,205205.74,408107.24,184309.44,190940.79,134162.63,454872.06,192189.22,167379.02,98794.51,57763.15,94632.53,47178.94,109606.73,77041.62,82465.93,96216.91,65625.61,83878.58,0.00,35564.94,85117.97,96625.85,82101.56,85186.96,93616.97,54856.12,67154.53,81084.13,35432.72,36792.67,0.00,0.00,36405.90,82978.29,68633.68,0.00,32250.25,43245.04,53103.65,0.00,38300.15,53795.19,0.00,230713.60,46719.92,0.00,25878.99,41098.61,27629.14,22249.50,43219.54,24368.18,37748.11,0.00,23497.92,39681.04,21665.01,16100.50,49129.69,25835.78,20982.28,23797.24,27162.58,0.00,29857.31,24274.48,43369.03,15000.87,32684.69,32179.70,19115.45,21118.49,30079.84,15706.25,12053.08,37238.71,0.00,268815.63,16301.94,11009.50,16427.27,0.00,0.00,5052.36,11525.34,24774.76,0.00,14536.25,15915.60,0.00,12684.96,21410.07,12881.22,466371.58
1546931422000,205205.74,408107.24,187148.26,195017.31,138723.97,465012.56,199507.21,167379.02,98705.51,58787.99,95216.85,47848.60,109626.41,76706.09,83979.70,95926.56,66741.31,85221.43,0.00,35705.06,84935.96,96625.85,82773.63,85633.27,94399.82,54757.79,68630.88,82962.12,35321.00,36617.87,0.00,0.00,36262.21,82413.04,69371.59,0.00,32250.25,41349.39,51938.94,0.00,38851.22,53795.19,0.00,230802.66,48582.58,0.00,26317.50,41098.61,27429.60,22580.97,43219.54,24139.26,38096.01,0.00,24701.50,39548.96,22137.08,16313.10,48945.56,25804.21,20383.81,23034.60,27364.26,0.00,29918.17,24744.00,43369.03,15000.87,33130.58,31862.35,18599.36,21453.43,30303.05,15718.69,12671.15,36829.07,0.00,269677.36,17068.06,11229.61,16427.27,0.00,0.00,5138.49,11559.63,26171.39,0.00,14536.25,15915.60,0.00,12684.96,21410.09,12881.22,447015.63
1547008514000,205205.74,408107.24,187965.65,191937.20,137574.88,460543.46,199339.55,167379.02,99666.35,60336.07,95439.96,48073.36,109626.41,76349.54,83788.08,96234.35,65247.74,84221.92,0.00,34763.69,83987.55,96625.85,82773.63,85294.04,92756.78,54643.62,68429.24,83258.78,36467.49,36872.13,0.00,0.00,36036.04,86010.87,70141.13,0.00,32250.25,38722.31,51938.94,0.00,38580.83,50840.69,0.00,231514.09,48694.17,0.00,26095.26,41098.61,26755.93,22470.74,44336.18,24311.64,37880.59,0.00,24834.29,38683.81,22137.18,16478.20,48936.97,25804.21,21318.19,25029.23,33819.11,0.00,29918.17,25044.04,43369.03,15000.87,32755.07,34033.14,18599.36,21834.53,30303.05,15718.69,12332.64,36055.37,0.00,270672.20,16837.65,11338.48,16427.27,0.00,0.00,5313.47,11496.65,22208.35,0.00,14536.25,15915.60,0.00,12684.96,21410.09,13100.89,449594.94
1547086233000,207382.73,408107.24,188239.94,192593.76,138744.88,460370.37,200515.02,167379.02,99498.54,59918.96,95439.96,48248.84,110927.02,76567.77,85150.13,97726.86,65472.39,87333.03,0.00,34763.69,84223.32,96625.85,82999.15,85519.17,90196.71,55090.62,67991.17,83035.76,36865.73,36266.40,0.00,0.00,36259.35,87415.44,69476.78,0.00,32250.25,38366.61,51938.94,0.00,38407.11,50682.78,0.00,231168.90,48859.87,0.00,26318.85,41082.16,26683.40,22470.74,44336.18,24196.61,36781.51,0.00,24141.24,38683.81,21937.23,17124.65,48936.97,25804.21,21123.65,23115.50,30138.54,0.00,30020.48,25373.09,43520.81,15000.87,32767.07,33286.92,18634.11,22058.03,30077.95,15718.69,12100.19,35711.11,0.00,280668.29,16975.86,11259.49,16427.27,0.00,0.00,5958.32,10991.47,21197.88,0.00,14536.25,16360.37,0.00,12684.96,21410.09,12908.47,461309.00
1547163262000,215609.96,408107.24,191088.50,209107.83,137786.12,503391.71,201636.62,167379.02,97074.32,61409.74,102253.53,47732.35,112139.38,77370.84,83471.14,96615.05,66911.03,86928.03,0.00,34763.69,86321.71,96625.85,83263.48,85738.78,93872.95,55244.18,69328.37,83163.02,38534.05,37081.08,0.00,0.00,36538.05,87693.78,69054.34,0.00,32250.25,37781.47,51938.94,0.00,38411.48,50896.53,0.00,232162.61,48899.01,0.00,26345.94,41084.31,27091.26,22911.56,45000.39,24196.61,37553.30,0.00,24731.92,40338.02,22351.56,17124.65,48936.97,26046.10,21615.09,23875.09,29703.67,0.00,30020.48,27263.49,43520.81,15217.94,32941.10,32621.52,19142.40,21718.76,29853.34,15718.69,12945.16,36973.65,0.00,269927.71,17213.57,11103.94,16427.27,0.00,0.00,5808.94,11212.00,20211.32,0.00,14536.25,16988.22,55182.35,12684.96,21391.96,13233.84,508599.66
1547240860000,216040.75,408107.24,194380.72,210025.37,141249.48,503463.40,202798.00,167379.02,101765.31,62736.08,103314.07,48396.66,112231.68,77750.66,84600.45,97285.82,66849.71,87826.63,0.00,34763.69,86710.72,96625.85,84597.30,86088.52,97759.03,56319.40,70292.64,84042.54,38534.05,36877.11,0.00,0.00,36724.54,87992.57,69334.28,0.00,32250.25,37137.05,51938.94,0.00,38602.77,49563.40,0.00,232162.76,49452.95,0.00,26568.10,41084.31,27119.47,22911.56,45222.12,24196.61,36280.27,0.00,25248.83,40228.31,22021.33,17124.65,47968.79,26267.31,21385.28,25206.09,29169.78,0.00,25944.80,28758.45,43520.81,15217.94,32958.88,33398.70,19471.06,21857.78,29853.34,15493.69,12586.36,36987.04,0.00,270787.69,17213.57,11945.83,16427.27,0.00,0.00,6052.63,11352.95,19613.04,0.00,14536.25,16988.22,55154.03,12684.96,21392.06,13233.84,510720.03
1547318473000,216040.75,408107.24,197733.58,209732.02,145667.77,502164.49,201166.95,167379.02,97696.33,62204.08,103316.10,49000.36,112272.34,77903.37,84258.81,97591.34,66849.71,88751.79,0.00,34763.69,86968.58,96625.85,84312.92,86857.22,97985.97,55724.09,70444.02,83557.49,38534.05,37531.08,0.00,0.00,37174.24,87314.46,68455.32,0.00,30785.62,37137.05,51938.94,0.00,38602.77,49204.02,0.00,230311.45,49423.52,0.00,26789.35,41084.31,28137.50,22922.63,45222.12,24096.03,36300.80,0.00,26355.76,40228.31,21798.22,16673.46,44341.69,26488.58,20695.99,25877.08,28955.90,0.00,26580.26,29520.82,43221.89,15282.35,33070.26,33398.70,19471.06,21857.78,29853.34,15493.69,12768.01,37385.28,0.00,269666.63,17761.06,11305.89,16427.27,0.00,0.00,5921.79,11352.95,19618.84,0.00,14536.25,16971.22,55154.03,12684.96,21392.06,13233.84,507597.85
1547396030000,219629.55,408107.24,195804.12,214724.02,141795.31,504873.39,203792.97,167379.02,97696.33,62826.82,103379.40,49306.93,113551.24,78942.91,84588.56,97795.72,67509.26,88012.75,0.00,34763.69,87771.38,96625.85,85738.02,87306.48,98220.72,55608.09,69233.04,84614.59,38534.05,37301.53,0.00,0.00,36953.18,87314.46,69133.00,0.00,30829.81,36764.79,51938.94,0.00,38602.77,48746.50,0.00,235133.20,49098.50,0.00,26789.35,41084.31,28391.30,23143.41,45555.28,24096.03,37011.62,0.00,27538.05,40228.31,21798.22,16800.63,46973.42,26705.99,19676.98,26406.37,28843.44,0.00,26452.37,31139.99,43221.89,15217.94,33090.13,33618.99,19471.06,22237.68,29853.34,15493.69,12567.08,36146.54,0.00,269906.39,17761.06,11311.79,16427.27,0.00,0.00,5937.78,11352.95,19128.01,0.00,14536.25,16971.22,55154.03,12684.96,21392.06,13233.84,507200.74
1547472692000,219849.06,408107.24,195081.74,216813.28,142775.49,520593.93,204534.57,167379.02,97927.51,62666.76,106613.17,49306.93,114248.77,79844.50,84750.08,97233.78,67616.74,88953.83,0.00,34763.69,88652.90,96625.85,85182.25,90316.22,97576.23,55383.70,70704.94,83952.34,38861.81,37543.77,0.00,0.00,36950.26,87316.21,69349.67,0.00,30829.81,36764.79,51938.94,0.00,38272.25,47501.45,0.00,235133.20,49644.61,0.00,27045.62,41084.31,27246.09,23143.41,47085.16,24096.03,35972.29,0.00,26871.95,40345.14,20006.96,17150.91,50416.60,26924.58,19932.71,27506.94,29059.71,0.00,25431.79,29500.77,43221.89,14968.73,33097.06,35707.86,19689.68,22072.24,29853.34,15493.69,12567.08,34409.08,0.00,270873.57,18542.32,11325.73,16427.27,0.00,0.00,6253.99,11392.00,19122.24,0.00,14536.25,16971.22,55154.03,12684.96,21392.06,12124.73,507911.20
1547549533000,219849.06,408107.24,191024.43,209906.51,139530.49,500634.92,204396.25,167379.02,97094.06,61599.44,102843.91,50076.00,113251.38,80108.90,85148.10,96233.64,67124.22,88258.48,0.00,34763.69,88575.29,96625.85,84009.90,87713.20,98561.35,54555.83,74146.72,88142.46,38861.81,37327.63,0.00,0.00,36694.25,86156.15,69301.59,0.00,30829.81,36520.75,51938.94,0.00,38061.55,44355.12,0.00,235123.29,49644.61,0.00,27266.16,41111.15,28687.16,23143.41,47085.16,24075.04,34760.45,0.00,27380.75,39219.93,19187.14,17305.32,50416.60,26903.14,19624.75,26058.98,28677.31,0.00,26095.76,29469.04,43221.89,15190.01,32958.91,36653.36,19547.03,22013.92,29641.47,15058.02,12163.73,35161.63,0.00,262706.07,18542.32,10849.03,16427.27,0.00,0.00,6098.61,11501.41,19515.44,0.00,14536.25,16708.79,55154.03,12684.96,22746.58,12124.73,497492.49
1547626847000,222719.42,408107.24,193243.62,215020.86,143867.03,516446.47,212305.64,167379.02,96741.69,63373.28,105172.37,50982.94,114647.66,80436.91,86144.26,97026.33,67819.16,86995.60,0.00,34763.69,88667.77,96625.85,84849.63,93888.61,99490.58,54588.45,73179.32,101663.45,37661.39,36877.86,0.00,0.00,37993.19,87141.81,72571.81,0.00,30829.81,37181.80,51938.94,0.00,38282.72,44109.06,0.00,237328.55,49644.61,0.00,29923.58,41111.15,28386.40,23143.24,47085.16,24075.04,36307.21,0.00,25996.04,38700.86,19403.39,17299.72,50416.60,27187.31,19624.75,25233.22,29197.73,0.00,26669.56,29690.07,43221.89,15190.01,33532.29,39133.23,19503.97,22399.82,29862.00,15395.65,12717.02,36578.36,0.00,260812.42,18542.32,11159.24,16427.27,0.00,0.00,6233.84,11501.41,19264.45,0.00,14536.25,16708.79,55254.17,12684.96,23188.22,12124.73,496837.63
1547704633000,222053.44,408107.24,193967.74,213313.13,140862.97,507242.90,207864.90,167379.02,97902.41,63345.30,104116.66,51404.35,119479.80,80328.51,87071.51,97362.57,68035.28,88739.08,0.00,34764.88,88885.95,96625.85,87621.77,106289.44,100050.38,55122.04,75071.82,97441.49,38384.78,36475.21,0.00,0.00,39096.33,87359.88,72814.00,0.00,30829.81,38092.44,51938.94,0.00,38939.51,44094.08,21298.28,238115.58,49644.61,0.00,28528.41,41111.15,28484.22,23143.24,51422.02,24074.85,36418.90,0.00,26679.49,38518.54,18002.42,17136.78,50416.60,27839.62,19624.75,26159.67,29303.70,51185.13,26669.56,29411.64,42791.95,15310.67,34440.99,37980.23,20395.11,22321.66,29862.00,15415.39,12835.53,34243.18,0.00,256763.87,18542.32,11167.23,16427.27,0.00,0.00,6288.63,11643.77,19264.45,0.00,14536.25,16708.79,55432.63,12684.96,23188.22,12124.73,494784.20
1547781728000,222053.44,408107.24,196665.76,210651.03,140857.39,506377.82,209591.58,167379.02,95280.83,64245.42,103642.68,52735.14,119203.27,81524.62,94615.51,97824.13,68480.45,88462.71,0.00,35439.40,89172.08,96625.85,86907.36,105418.14,100176.23,55535.47,78267.91,96475.98,38384.78,34510.47,0.00,0.00,38076.28,89191.23,71243.19,0.00,30829.81,39019.24,51938.94,0.00,39872.24,44094.08,22275.41,238196.09,49646.87,0.00,28580.47,41108.75,29066.81,23143.24,79718.57,23962.61,37338.34,0.00,25237.04,39316.88,17803.26,17136.78,50416.60,27767.27,17660.03,25714.82,29540.99,51298.36,26169.81,29383.12,42798.44,15310.67,33983.93,39676.97,20248.83,22538.86,29862.00,15415.39,12570.86,34019.25,0.00,221556.21,18542.32,9890.44,16427.27,0.00,0.00,6237.53,11509.97,18562.68,0.00,14536.25,15565.18,55750.59,12684.96,23970.11,11028.14,459618.89
1547859045000,222053.44,408107.24,195420.41,213848.55,141562.35,508019.88,215503.27,167379.02,94877.19,65844.44,104491.94,53322.85,120383.12,81946.56,89516.43,97737.88,68698.28,87821.10,0.00,35398.47,90042.95,96625.85,86693.51,106220.06,97504.61,55957.13,78663.88,93164.22,38364.42,36671.74,0.00,0.00,37829.30,88025.73,72411.72,0.00,30829.81,39019.24,51938.94,0.00,39519.32,43200.89,22275.41,238230.25,49646.87,0.00,28363.89,41108.75,29184.21,23248.33,74124.70,23962.61,37743.44,0.00,26662.06,38876.63,17601.79,16971.70,50416.60,28778.15,17485.45,26278.68,29413.77,51296.23,27186.77,30248.58,42863.48,15310.67,34064.85,38866.04,20121.48,22736.11,31274.81,15379.08,12788.82,34140.10,0.00,211035.73,18917.29,9801.09,16427.27,0.00,0.00,6167.14,11589.00,18812.03,0.00,14536.25,15354.72,48726.67,12684.96,23970.11,11028.14,439766.77
1547934719000,222038.42,408107.24,194759.43,210295.70,141223.09,503007.12,212621.46,167379.02,94926.55,65456.87,103158.96,53079.60,125910.69,81049.00,89359.92,97657.86,68062.55,86942.67,0.00,35398.47,90433.67,96625.85,88104.08,110929.69,100125.36,55907.57,76490.28,93013.02,38364.42,36393.83,0.00,0.00,38195.18,90591.66,72591.23,0.00,30829.81,39019.24,51938.94,0.00,39734.62,43417.73,21902.38,241066.84,49646.87,0.00,28147.77,41108.75,30066.62,23462.27,68443.85,23848.52,38484.40,0.00,25709.99,38876.63,17606.20,16971.70,50416.60,28558.75,17376.97,26255.84,29413.77,50924.58,27186.77,32126.54,42864.56,15310.67,34224.00,38676.76,20011.53,28714.23,30834.20,15379.08,12788.82,34140.10,0.00,210505.95,19091.05,10066.64,16427.27,0.00,0.00,6120.38,11589.00,18965.89,0.00,14536.25,15579.72,48727.26,12684.96,23970.11,11019.53,439980.17
1548012002000,222039.29,408107.24,194654.67,215637.87,140205.18,511138.63,210069.54,167379.02,94926.55,66019.95,105843.03,53873.13,121503.39,81764.00,87201.36,97535.42,70644.22,85339.02,0.00,35398.47,91022.95,96625.85,87493.54,110635.17,100899.59,55576.01,77354.74,92362.12,38364.42,36395.17,0.00,0.00,37609.24,93574.46,72477.22,0.00,30829.81,39019.24,51938.94,0.00,39734.62,43417.73,21902.38,245902.30,50515.97,0.00,27928.52,41108.75,30208.59,23279.54,63126.29,23848.52,37900.93,0.00,25952.49,38284.62,18761.48,16771.25,48364.38,29241.92,17843.63,26936.25,28911.45,50416.81,27186.98,30908.11,42864.56,15310.67,34080.26,39219.46,20016.43,27336.72,30611.14,15566.90,12386.01,34140.10,0.00,211198.67,19091.05,9768.49,16427.27,0.00,0.00,5952.96,11589.00,19036.90,0.00,14536.25,15185.36,48765.59,12684.96,24228.25,10685.00,441637.57
1548095978000,222039.29,408107.24,194982.73,216447.32,142603.92,513358.94,211672.06,167379.02,95637.46,66446.18,105843.03,55996.19,125861.07,80805.78,88502.17,98520.73,71080.04,82884.68,0.00,36025.18,90719.25,96625.85,88199.36,109657.73,103287.73,55904.07,80012.28,94065.34,38473.31,36506.91,0.00,0.00,37935.16,92568.12,73734.94,0.00,30829.81,39019.24,51938.94,0.00,40280.20,44750.81,21902.38,246212.27,50515.97,0.00,28364.34,41108.75,30208.59,23706.92,61752.66,23848.52,36223.14,0.00,25912.83,38284.62,18035.39,17280.33,49428.99,28752.97,17733.44,27430.03,29936.34,50075.13,27186.98,31344.19,42864.56,15611.49,34254.23,38355.57,20166.57,27622.15,32205.61,14688.71,12462.22,34962.30,0.00,209012.30,18571.15,9625.04,16427.27,0.00,0.00,6107.95,11589.00,18959.43,0.00,14536.25,15321.43,48763.87,12684.96,24490.12,10685.00,439995.68
1548180548000,220634.74,408107.24,196747.01,216521.74,144962.96,513396.33,213466.47,167379.02,94536.72,66670.17,106191.88,54320.32,124195.44,81686.12,91449.65,99531.71,71047.79,85787.55,0.00,36049.09,89762.62,96625.85,88132.59,105582.21,102273.87,55680.85,77642.54,95236.26,38975.55,36608.31,0.00,0.00,37935.16,92438.42,73816.80,0.00,30829.81,39019.24,51938.94,0.00,40474.33,45185.50,21902.51,245837.90,52110.98,0.00,28566.58,41108.75,30215.56,23925.18,59577.86,23848.52,37008.48,0.00,23383.53,38243.23,18189.71,17644.33,49448.66,28531.93,17970.74,26813.04,29636.31,49846.42,27186.99,31693.49,42864.56,15361.70,34254.23,38355.57,20322.21,26496.15,31765.05,14928.42,12377.20,34849.02,0.00,209347.35,18128.07,9950.19,16427.27,0.00,0.00,6489.79,11675.91,18873.14,0.00,14536.25,15321.43,48768.42,12684.96,24490.12,10618.98,440976.44
1548266597000,220853.77,408107.24,196097.22,215713.61,147143.75,514429.15,215901.33,167379.02,93907.49,66767.49,105785.91,54147.27,125998.53,82571.98,91453.85,99784.32,70957.47,84084.29,0.00,36688.94,90027.53,96625.85,89367.13,105966.19,101762.78,56213.08,82186.94,94798.84,38590.67,36762.11,0.00,0.00,41009.23,94430.09,73600.60,0.00,30829.81,39019.24,51938.94,0.00,40911.44,45773.64,21852.79,247026.03,51927.65,0.00,28302.41,41108.75,30635.46,23979.77,60935.61,24165.50,37274.12,0.00,23058.82,38243.23,18539.56,17804.46,49448.66,28750.24,17971.26,25886.97,29654.36,49799.83,26362.77,32186.01,43317.26,15690.56,34074.95,37919.35,20165.59,26726.69,33057.39,14928.42,12486.52,32851.26,0.00,208326.36,18143.34,10467.18,16427.27,0.00,0.00,6662.36,11694.93,18967.27,0.00,14536.25,15321.43,48768.42,12684.96,24492.30,10764.96,438568.31
1548351788000,219974.56,408107.24,197500.83,218544.53,147654.01,521318.77,220423.19,167379.02,93982.80,67048.92,106503.22,52871.27,123632.18,84105.37,90708.00,99552.03,71829.83,84153.75,0.00,36688.94,89747.83,96625.85,92678.23,103009.02,102037.26,56658.56,79551.15,95772.92,38852.76,36700.19,0.00,0.00,42819.92,94457.95,73514.34,0.00,30375.41,39019.24,51938.94,0.00,42286.86,47145.55,22267.17,247925.37,51763.27,0.00,29365.42,41108.75,30567.24,24722.39,68241.81,24451.30,37489.99,0.00,23058.82,38243.23,18282.64,17491.78,49448.66,28532.80,18009.86,26671.59,29436.49,42150.28,26362.77,32186.01,43317.26,16046.29,34276.03,38246.96,20254.42,25919.27,33605.46,14928.42,12488.70,33183.14,0.00,206428.14,18110.03,11073.15,16427.27,0.00,0.00,6446.58,11694.93,18963.60,0.00,14536.25,16217.95,48983.92,12684.96,24492.30,10502.49,436673.97
1548436981000,219974.56,408107.24,200958.19,219041.26,145662.50,520392.42,213678.23,167379.02,93697.14,67576.87,107156.27,52871.27,125010.51,83994.70,91090.23,98522.96,70835.76,83408.81,0.00,36662.66,91198.36,96625.85,89481.86,101551.32,106206.95,56677.03,81643.16,97890.89,38852.76,36333.45,0.00,0.00,40571.26,93542.75,73250.31,0.00,30375.41,37571.34,51938.94,0.00,41427.82,48479.77,24254.22,248711.39,51056.81,0.00,31528.48,41108.75,31234.91,28307.21,71356.10,24451.30,38974.21,0.00,23058.82,38016.06,18086.80,17544.84,49014.88,28845.55,18062.46,26393.68,29069.18,45694.71,26362.77,32616.98,43317.26,16703.00,34364.02,37802.25,20112.83,26515.04,33056.02,14946.46,12925.08,33183.14,0.00,198877.44,17949.89,11055.04,16427.27,0.00,0.00,7064.95,12283.86,19140.21,0.00,14536.25,16255.05,53457.71,12684.96,24492.30,10261.71,432998.60
1548521909000,219759.00,408107.24,193196.54,211923.81,141106.52,508650.90,209199.67,167379.02,94123.49,66646.14,105019.33,52054.98,125702.88,80855.47,89472.55,95843.39,70434.27,83912.29,0.00,35951.32,90599.90,96625.85,86067.79,99194.32,102812.85,54973.76,81564.86,92343.53,39004.43,35552.74,0.00,0.00,40583.18,90007.51,71293.01,0.00,30375.41,37571.34,51938.94,0.00,40282.98,47512.58,24254.96,248711.39,50863.27,0.00,30762.53,41108.75,32269.75,26643.45,68883.11,24451.30,39379.65,0.00,22575.88,37839.89,18086.80,17805.68,48169.78,28852.13,19061.73,26161.41,28150.68,44361.22,26395.29,31939.66,43342.96,16703.00,33131.45,38569.65,19821.62,24801.85,32524.55,14946.46,12930.49,33399.96,0.00,196740.64,17892.68,11108.43,16427.27,0.00,0.00,6851.82,12021.24,18638.51,0.00,14536.25,16255.05,53504.48,12684.96,24492.30,10318.03,428338.57
