timestamp,BATBNT,DAIBNT,ENJBNT,BNT-USD,POEBNT,TKNBNT,BNBBNT,EURSBNT,RCNBNT,MKRBNT,POA20BNT,VIBBNT,OMGBNT,GNOBNT,ANTBNT,ELFBNT,ELIBNT,REMBNT,POWRBNT,MDTBNT,LOCBNT,GTOBNT,KNCBNT,REQBNT,MFTBNT,RLCBNT,SANBNT,ELETBNT,MTLBNT,XDCEBNT,RDNBNT,WBTC,AGRIBNT,DGDBNT,MADBNT,PLRBNT,FXCBNT,J8TBNT,RVTBNT,SNTBNT,UPBNT,MRPHBNT,REALBNT,USDBBNT,MNTPBNT,XBPBNT,TAASBNT,HOTBNT,DATABNT,MYBBNT,X8XBNT,FLIXXBNT,DTRCBNT,CEEKBNT,FKXBNT,DRGNBNT,ABXBNT,SIGBNT,SRNBNT,FTXBNT,VEEBNT,CMCTBNT,XNKBNT,LDCBNT,MRGBNT,WINGSBNT,EMCOBNT,BOXXBNT,LOCIBNT,SVDBNT,MFGBNT,AMNBNT,QDAOBNT,ZIPTBNT,RBLXBNT,CANBNT,WANDBNT,HEDGBNT,SPDBNT,SCLBNT,AMPLBNT,TBXBNT,Other
1553816450000,50972.31,23603.24,14579.64,1108.93,9826.13,1802.07,2530.55,0.00,1471.21,8037.75,2666.32,43559.36,264.73,4357.39,1312.68,4883.29,4720.14,49.92,8471.60,0.00,20197.90,668.84,3038.51,4001.55,32031.27,7706.12,534.11,0.00,2616.24,2053.31,1491.34,0.00,0.00,77.94,0.00,18344.50,0.00,332.22,2691.76,2575.26,0.00,1030.34,16.68,0.00,1867.51,3198.36,2085.34,677.76,1377.46,1466.73,5831.81,0.00,128.30,2948.71,0.26,2446.08,0.00,274.57,1775.78,3535.86,0.00,0.00,0.00,2976.23,51.24,62.27,60480.50,1551.42,2731.44,0.00,1063.66,3067.12,0.00,787.08,0.00,42.58,0.00,0.00,8749.31,0.00,0.00,67.27,0.00
1553884334000,119959.52,34625.69,21560.05,4692.57,7149.31,11027.56,7549.95,2129.71,7703.66,4968.27,16172.50,13265.72,13324.48,4087.69,1240.36,5947.23,6898.54,1384.10,5764.56,2406.21,2366.09,5366.16,20418.46,2098.74,3351.50,758.53,684.65,0.00,2807.15,3161.36,2633.62,0.00,0.00,5247.82,0.00,6093.66,0.00,659.61,1145.05,1785.47,463.31,2347.77,18.34,0.00,7192.55,2664.59,110.84,747.63,599.07,437.42,18979.88,1107.87,0.00,1552.07,0.00,3687.03,0.00,227.24,2305.99,7539.13,119.96,0.00,327.72,762.64,0.00,0.00,24558.61,135.54,277.32,715.85,4236.98,7035.18,0.00,9732.59,2393.19,459.58,9.95,0.00,6401.45,0.00,0.00,0.09,0.00
1553953102000,52426.57,57335.57,105478.61,1992.74,6353.04,11548.24,7643.73,1836.37,33722.22,3781.53,1586.03,2709.36,14354.28,4023.35,376.25,2333.77,252.82,13915.21,4616.12,981.56,10617.85,856.94,7479.79,2076.47,1682.82,2744.01,446.71,0.00,1771.32,8888.46,4594.21,0.00,0.00,3888.11,3785.56,23.65,0.00,0.00,445.86,4114.97,890.94,2506.36,0.00,0.00,1457.22,2023.21,233.42,978.72,0.56,758.75,3347.58,0.00,0.00,12422.60,0.26,788.81,0.00,0.00,2346.93,6221.43,423.80,0.00,452.90,309.33,0.00,0.00,8592.80,343.49,433.74,0.00,3671.43,4735.35,0.00,1041.72,0.00,227.40,0.00,0.00,8066.74,0.00,0.00,0.00,0.00
1554019932000,38663.80,14119.15,47321.38,0.00,4043.66,39234.87,6446.57,258.47,22504.77,9717.49,667.52,1123.80,2458.51,1396.83,1015.36,884.71,0.00,2336.34,3446.96,1051.41,8709.51,1398.86,2220.81,568.94,9523.43,508.08,309.85,0.00,13028.96,1326.38,531.44,0.00,0.00,0.00,1309.79,2373.08,0.00,540.72,0.00,420.60,0.00,526.11,34.58,0.00,730.13,130.94,0.00,710.07,678.21,0.00,909.73,0.00,4.45,723.69,0.00,840.28,6243.52,0.00,354.01,2852.70,341.58,0.00,3172.86,78.89,0.00,959.02,47674.92,0.00,1602.02,102.99,289.96,7874.91,0.00,235.15,1708.65,674.10,0.00,0.00,6611.98,536.76,0.00,0.00,0.00
1554086578000,49966.45,31871.92,35333.53,0.00,3480.11,29200.58,13993.63,0.00,4548.66,1888.64,2677.24,5334.17,1564.50,1051.41,1477.79,1941.92,624.78,18.03,9161.79,40.17,15375.49,5367.69,6952.99,1687.73,12875.12,16848.60,2392.95,0.00,86238.26,1605.86,811.71,0.00,0.00,244.75,222.58,310.61,0.00,658.30,930.27,11693.94,0.00,3290.99,2142.00,0.00,1605.53,0.00,228.11,222.65,3672.89,832.91,6228.18,336.93,252.51,2956.01,0.00,2205.37,204.35,400.66,8296.11,905.61,272.96,0.00,4672.01,131.09,0.00,285.15,79763.20,2170.51,27.34,118.39,476.85,1061.59,0.00,218.46,1643.58,1397.63,568.96,0.00,8499.03,465.01,0.00,26.13,0.00
1554153946000,31687.54,33526.03,28352.30,481.70,2746.41,39180.44,29527.90,0.00,1269.80,838.79,1617.96,7876.91,2698.14,3461.99,13689.99,1394.78,0.00,3088.60,2922.87,442.96,8138.70,2057.02,3485.71,4447.02,3982.95,7719.16,2043.54,0.00,9193.22,2145.22,191.82,0.00,0.00,208.68,0.00,8657.19,0.00,1235.16,770.66,4416.72,773.90,9673.43,12167.35,0.00,1548.87,172.20,1869.69,2928.28,7182.41,8980.17,5998.12,24.46,0.00,5489.31,0.00,1897.09,0.00,0.00,3210.09,1112.61,1629.13,0.00,15743.46,364.70,0.00,0.08,50227.78,450.11,0.00,383.60,0.00,3081.35,0.00,6549.36,38.42,638.53,136.96,0.00,9742.61,0.80,0.00,157.16,0.00
1554222678000,28857.36,41964.09,69583.93,0.00,16030.37,20357.69,15592.38,8593.89,8741.68,2274.27,1605.83,7640.33,5952.29,7344.92,17189.59,6065.48,0.00,14911.54,4525.09,5039.67,15484.40,13193.39,17504.52,21632.06,4603.65,7787.86,452.84,0.00,51715.23,5050.03,4042.79,0.00,0.00,2683.85,0.00,6618.83,0.00,2361.82,9677.24,2127.78,962.35,29931.58,128.11,0.00,509.46,0.00,1237.90,1282.48,1707.62,3591.18,2943.15,346.34,122.49,1690.05,0.00,1692.91,0.00,8.08,1678.41,3014.62,7.25,0.00,12171.80,2037.55,3926.34,943.37,71649.10,1796.23,225.43,468.73,43.02,2243.91,0.00,4464.87,2006.06,1174.57,603.70,0.00,18959.62,0.00,0.00,0.00,0.00
1554290288000,41770.64,107722.30,68777.00,23939.04,24087.90,5556.69,18001.66,8064.35,4573.51,14663.61,8422.43,5932.71,5808.39,10446.65,1466.72,6516.92,171.92,3558.77,9801.10,1401.77,7793.85,12765.39,6708.45,8853.95,5774.08,4827.84,175.13,0.00,28268.85,5825.54,3697.70,0.00,0.00,9008.10,0.00,0.00,0.00,1060.22,8608.26,11497.91,1983.11,8709.27,3783.73,0.00,110.69,191.76,2406.91,3088.18,2069.15,1524.35,0.00,843.02,45.35,1387.96,0.52,2844.52,0.00,410.91,2774.52,10862.22,948.69,0.00,9417.14,5501.69,689.85,0.08,60563.96,220.94,786.25,366.57,599.99,4505.87,0.00,23.10,1525.59,4660.80,184.04,0.00,15063.30,231.93,0.00,0.00,0.00
1554358137000,23904.59,111891.10,94768.26,19028.93,13406.47,3240.31,24945.22,9946.29,5422.68,15555.13,6931.95,5108.76,12351.02,6773.98,5015.91,8482.09,216.53,342.14,6683.77,2895.90,9758.15,7268.10,8421.65,6316.57,3196.16,6217.80,6205.67,0.00,18569.07,14759.68,4577.80,0.00,20.88,907.75,105.02,1337.28,0.00,1245.78,1299.50,1852.77,90.89,2447.21,1318.27,0.00,689.73,1.90,4194.01,4789.08,1228.98,3598.09,440.04,1272.52,114.01,3984.95,0.00,2225.33,24.10,282.60,1723.25,5026.71,884.85,0.00,532.88,13132.94,0.00,809.30,55073.24,240.12,5459.13,240.54,223.61,2443.56,0.00,76.98,596.34,1667.38,1475.67,0.00,9273.93,69.69,0.00,0.00,0.00
1554425436000,35960.06,36204.71,210217.70,6020.69,12928.57,3101.02,14916.34,3998.24,2296.15,4462.60,1913.50,2720.75,20338.10,9825.31,2207.22,32160.68,562.58,753.73,1320.55,0.00,9896.46,3730.97,4399.13,9126.99,5021.53,10102.26,960.48,0.00,6421.23,2227.37,1095.90,0.00,20.86,7218.65,0.00,4946.42,0.00,240.84,8749.03,2594.94,1189.54,7831.04,154.32,0.00,379.34,24533.85,494.55,1862.12,369.91,3634.65,251.59,374.99,37.64,1835.85,0.00,499.32,30.96,0.00,1757.16,1049.24,0.00,0.00,1866.81,4114.08,8612.16,1619.05,15374.41,0.00,662.11,152.36,1140.34,3519.53,0.00,254.00,1454.93,1828.79,2867.30,0.00,5066.22,240.52,0.00,206.25,0.00
1554493384000,26092.53,41827.04,58860.01,4295.54,32855.14,572.24,7215.36,3594.12,1717.71,902.75,1849.84,5420.77,22070.81,4371.35,1290.65,10445.27,0.00,4600.41,4600.60,857.53,7929.65,3203.66,3261.18,2539.92,6351.38,2172.02,0.00,0.00,2415.57,7187.62,522.42,0.00,0.00,788.27,407.06,3915.17,0.00,259.87,6490.03,1799.09,2094.49,3959.57,0.00,0.00,1051.84,7180.75,517.43,340.55,734.50,233.38,2954.40,3333.83,44.74,168.61,0.00,1846.43,0.00,0.00,565.03,6491.27,481.87,0.00,126.55,978.93,3.00,259.71,24108.24,4023.38,210.15,37.24,3547.93,1874.94,0.00,4434.78,0.00,667.52,241.90,0.00,2587.30,0.00,0.00,0.00,0.00
1554559454000,8698.78,13424.31,14940.98,2900.63,4435.68,5418.75,1446.81,1611.03,699.52,723.08,5439.67,7747.49,8731.48,1624.66,2015.61,4246.49,0.00,0.00,1263.77,1243.65,4252.23,1780.14,8360.11,848.38,4807.35,1472.35,0.00,0.00,1083.24,4109.39,384.85,0.00,19.66,1519.63,10.58,650.41,0.00,0.00,1727.54,585.73,235.54,7303.17,19.66,0.00,3603.04,1541.65,4734.11,472.71,0.00,226.47,7354.84,665.13,0.00,1385.59,189.95,297.18,134.01,20.99,949.97,5399.90,7.06,0.00,1278.91,798.54,1990.10,0.00,20107.53,329.77,247.45,105.89,481.58,1794.00,0.00,1042.63,8.10,1207.38,772.86,0.00,1139.05,0.00,0.00,0.00,0.00
1554626505000,16088.63,32791.37,46519.86,4296.67,5462.93,3637.71,12621.45,4320.70,1441.53,2565.26,11792.74,3187.25,10946.54,2996.39,5650.21,8535.44,323.52,6410.88,5262.19,1172.47,4127.38,6954.37,2319.86,2899.68,4366.76,706.13,925.23,0.00,2669.83,2530.67,1244.33,0.00,169.21,835.41,0.00,5946.08,0.00,0.00,1090.15,854.90,239.99,3940.06,4.65,0.00,1803.69,1991.93,696.83,7465.11,1262.41,0.00,9841.60,1795.10,11.86,372.61,0.00,1175.36,2901.98,0.00,13532.13,2971.83,11.84,0.00,0.00,688.76,0.00,0.00,29979.68,0.00,200.42,8.20,969.55,4757.00,0.00,1262.94,1436.98,897.86,724.92,0.00,5951.71,0.00,0.00,0.00,0.00
1554693632000,16161.49,34472.77,52611.94,4235.81,12914.28,3725.71,9773.41,4185.30,1839.34,25990.81,5265.19,11012.50,9410.83,6335.52,1123.48,5233.06,151.69,4242.65,5565.14,2542.33,9554.75,2552.43,6347.91,3838.33,13560.93,4609.07,0.00,0.00,2696.15,4051.72,1611.38,0.00,0.00,7034.02,491.28,3701.52,0.00,52.22,104.70,3245.90,514.56,757.58,32.46,0.00,982.85,895.20,1123.67,7809.94,2559.85,3804.77,3589.64,2883.08,0.28,10104.45,0.00,4964.16,0.00,0.00,6854.20,9982.25,503.22,0.00,412.30,3109.83,5186.78,0.33,42585.83,506.37,589.39,36.01,0.00,834.48,0.00,250.37,0.00,990.66,471.69,0.00,4027.02,237.51,0.00,0.00,0.00
1554760411000,15564.50,77499.38,30106.33,1916.59,7205.85,4585.19,11598.47,7175.98,778.00,16443.15,3331.73,51157.42,15760.38,19226.33,10036.38,3663.83,540.61,1606.98,2439.32,47931.39,6633.40,3471.63,3833.61,3052.93,9353.14,823.81,256.98,0.00,3870.54,6360.30,641.14,0.00,461.95,1849.44,0.00,1939.47,0.00,1415.52,380.51,1313.10,0.00,4452.89,0.00,0.00,114.49,3855.45,3515.24,17048.62,135.01,205.82,105.23,1263.46,892.70,7173.76,0.00,761.62,2759.18,40.25,1630.39,1327.82,4156.18,0.00,2324.03,1057.92,0.00,2805.45,67085.96,249.82,943.50,398.40,111.96,879.49,0.00,2626.54,0.00,865.33,273.35,0.00,7386.49,0.00,0.00,0.00,0.00
1554827345000,8924.49,75296.49,77888.13,562.93,3794.81,15424.88,10657.22,2307.95,1006.96,39802.05,894.72,23359.14,21363.50,3839.29,5668.30,3192.56,2025.08,4839.28,1624.44,17986.37,2060.84,6131.19,2983.69,2110.78,3856.59,52.87,3493.48,0.00,6195.56,1570.52,2362.79,0.00,579.46,168.66,0.00,939.94,0.00,658.82,0.00,2047.42,0.00,5246.85,3030.70,0.00,131.98,766.93,1521.61,18529.09,1516.13,911.03,359.09,166.90,0.00,124.60,0.00,4879.87,160.02,0.00,1397.26,9486.36,185.71,0.00,1240.44,552.56,2497.20,406.93,9145.56,124.85,819.56,48.52,43907.44,1311.23,0.00,439.06,1465.73,1831.19,572.02,0.00,2062.29,0.00,0.00,0.00,0.00
1554894627000,11481.78,13648.21,40812.94,483.41,6687.13,19700.25,6341.75,968.29,1371.83,6164.24,17274.27,2179.23,1828.30,4009.23,786.52,1874.19,0.00,5040.75,2382.60,7208.69,10127.99,4801.97,12418.55,3009.43,7009.01,139.68,716.33,0.00,14410.64,4669.09,3637.04,0.00,8649.03,1416.12,0.00,387.80,0.00,0.00,386.87,727.57,0.00,1421.84,779.28,0.00,892.74,1056.97,780.15,12985.35,1157.28,0.00,1134.36,14166.91,14.99,6228.93,0.25,796.24,3171.85,234.32,938.55,1473.67,313.72,0.00,850.98,0.00,1102.77,528.53,23666.15,0.00,15.04,0.00,589.28,12.52,0.00,2307.43,0.00,438.88,100.89,0.00,2303.89,0.00,0.00,287.26,0.00
1554961787000,10673.64,76155.93,30795.43,2556.65,3482.49,102265.11,8374.36,6130.49,406.92,12395.99,33787.67,6657.76,5987.16,5868.79,2087.38,4302.91,607.93,5064.71,4188.28,1439.91,10575.41,8341.01,6152.47,3842.02,5846.97,979.30,2073.40,0.00,11961.10,3988.47,1067.33,0.00,645.13,1707.52,0.00,470.35,0.00,0.00,250.43,2049.16,0.00,1669.05,0.00,0.00,4981.17,1162.02,695.84,2699.94,1480.76,277.61,19.27,3051.48,104.60,7928.18,0.00,4041.09,1743.04,0.00,2265.60,4411.58,1938.25,0.00,0.00,759.11,149.51,196.08,23333.69,280.82,123.74,44.63,2877.97,1319.23,0.00,694.85,1507.11,1520.41,0.00,0.00,238.77,2.00,0.00,1928.35,0.00
1555029655000,35045.21,31760.14,32486.01,5314.89,13154.19,15348.20,4467.45,3493.26,22.71,26747.69,10785.78,3567.13,5110.77,12116.57,4802.64,5436.27,31.16,2513.64,2127.87,8879.61,1956.80,3507.72,27315.96,4092.27,7604.04,1409.07,511.01,0.00,5935.01,1525.33,2406.47,0.00,5.14,2520.61,0.00,448.22,0.00,4.25,4272.29,1997.50,2203.21,1297.54,139.81,0.00,1779.92,0.00,577.30,5906.02,146.36,2638.09,10237.13,4853.32,65.87,2486.27,0.00,2844.73,0.00,251.55,3940.47,1839.63,369.34,0.00,2511.28,1320.09,2673.33,436.44,41857.71,1972.31,80.00,1548.31,0.00,1705.53,0.00,135.01,1502.09,774.75,407.39,0.00,2027.35,0.00,0.00,1389.07,0.00
1555096914000,13499.13,39643.67,90364.91,1118.01,2857.06,22359.47,10958.49,2114.33,979.91,9190.23,4834.73,4524.90,6367.10,12406.50,26322.37,6292.95,0.00,2473.64,5168.32,6407.39,4067.91,3151.73,4267.61,3273.89,5079.78,1204.00,647.82,0.00,3366.54,1676.48,883.84,0.00,500.37,962.07,0.00,117.72,0.00,14.96,4168.40,2002.85,503.63,3647.62,3420.88,0.00,5730.05,1999.06,125.98,3624.08,1006.39,8610.04,3216.60,0.00,0.00,2021.20,0.00,411.69,0.00,0.00,2425.40,8435.90,8.97,0.00,1874.54,867.51,1260.14,488.84,10066.62,1.03,59.13,1138.46,2038.05,959.01,0.00,1724.03,1487.59,708.54,1344.29,0.00,1729.41,75.22,0.00,2.86,0.00
1555163830000,42624.82,10709.94,53995.46,198.95,3622.47,3100.53,2633.97,138.54,2909.54,11825.40,2622.44,3189.68,2389.45,2195.38,8756.53,3561.59,137.24,722.12,1352.56,3253.72,9645.37,2291.39,2763.86,843.25,5164.89,2814.80,404.65,0.00,4202.96,1337.73,0.00,0.00,0.00,1340.10,0.00,756.17,0.00,0.00,977.61,329.53,1572.60,1236.13,317.36,0.00,1499.51,504.72,1466.63,394.59,652.14,1556.58,141.35,3536.75,82.36,182.11,283.36,314.74,0.00,0.00,475.69,0.00,302.55,0.00,1812.25,364.92,0.00,248.85,18131.26,0.00,319.30,64.18,823.80,220.03,0.00,945.69,0.00,1908.08,1226.93,0.00,181.15,0.00,0.00,0.00,0.00
1555230712000,37039.22,13568.95,143225.61,0.00,2655.49,6431.20,12032.56,0.00,996.65,1885.13,5689.08,1493.47,6109.28,2765.62,356.53,3281.10,20.11,3731.45,1987.41,1791.02,1613.65,3422.43,2641.01,1306.20,4472.59,453.58,0.00,0.00,2097.98,579.36,3276.43,0.00,27725.57,793.45,0.00,823.58,0.00,0.00,519.41,442.11,288.94,1661.91,104.78,0.00,516.55,717.12,4619.16,1132.52,389.18,695.54,2840.05,1257.16,28.71,369.40,253.35,602.43,203.91,20.91,4441.52,317.28,222.52,0.00,95.73,136.81,0.00,0.00,19900.11,247.09,1245.46,44.92,489.73,748.08,0.00,150.65,1676.64,411.93,808.39,0.00,1751.98,0.00,0.00,325.63,0.00
1555297496000,23439.75,19118.57,77565.62,1678.65,3723.45,7112.19,14529.57,1387.33,5070.32,18172.85,28803.88,1231.76,4280.31,8181.45,818.80,1765.50,0.00,3076.14,3334.68,248.80,2318.28,9754.42,1449.35,4513.10,26815.37,0.00,27.36,0.00,5609.40,4142.88,1159.52,0.00,4980.45,49.89,984.23,3894.83,0.00,0.00,834.29,1974.15,1266.44,4161.65,0.00,0.00,3882.10,573.58,171.09,126.60,123.66,502.62,1694.57,286.72,1287.47,4347.28,0.00,109.31,0.00,0.00,1857.49,1527.39,0.00,0.00,156.01,80.89,0.00,1081.02,19782.54,6890.34,0.00,246.87,0.00,300.03,0.00,136.58,0.00,10.39,0.00,0.00,526.51,0.00,0.00,839.44,0.00
1555364629000,12778.95,58333.70,29926.11,4055.64,2952.69,17572.79,2825.49,1732.89,1362.65,28224.50,7557.10,3958.30,4810.98,3114.19,1520.57,4284.44,669.30,2896.58,2702.81,579.42,1376.15,4314.01,3465.78,1743.90,17963.52,5783.21,2761.41,0.00,25537.42,2023.62,1628.73,0.00,1458.43,441.12,14.32,1564.62,0.00,396.75,584.81,911.56,24.60,2995.98,1116.03,0.00,1271.32,269.14,2933.39,758.25,1531.22,7343.98,15.85,846.22,196.84,5540.29,0.00,4750.70,482.95,28.51,1834.99,1633.24,241.01,0.00,100.31,1753.64,0.00,588.75,11713.62,5643.23,12.31,101.75,0.00,517.14,0.00,197.14,1857.88,762.37,23.80,0.00,594.21,0.00,0.00,93.43,0.00
1555431616000,17634.34,12088.71,19309.00,731.67,1694.36,973.62,3617.33,1186.42,2006.48,29021.24,1637.13,5431.95,1038.94,8879.85,177.42,2522.61,0.00,5330.38,1357.64,90.39,1437.34,1296.04,1071.35,1430.37,11593.66,3119.84,141.93,0.00,7694.54,2054.35,721.03,0.00,408.03,0.00,0.00,1139.46,0.00,280.16,1364.62,3733.84,56.35,770.32,0.00,0.00,460.05,46.80,481.71,1455.30,484.00,7299.37,726.89,373.37,1239.22,370.16,145.62,497.77,0.00,0.12,2689.07,3202.05,493.24,0.00,489.90,112.39,12.40,764.70,12479.37,1309.24,0.00,283.87,263.33,396.65,0.00,115.67,1872.80,501.05,0.00,0.00,4212.74,0.00,0.00,0.00,0.00
1555500111000,20900.43,39969.48,49977.81,3059.46,1426.71,1065.98,11822.86,1508.14,3572.11,18835.03,2556.46,3063.64,8398.45,2189.97,433.40,1763.81,343.41,4403.18,2341.04,949.86,1723.21,2549.96,2513.00,812.31,2896.53,72.33,5.73,0.00,4468.13,2782.13,1041.38,0.00,1254.73,740.58,243.08,1816.38,0.00,287.56,7174.60,1248.30,22.50,1110.40,0.00,0.00,0.00,216.44,6662.30,2717.77,0.00,126.32,974.19,729.54,250.16,482.88,0.00,731.95,483.44,138.72,550.82,3212.28,292.43,0.00,0.00,6330.45,1421.61,0.00,21097.84,737.59,19.30,83.42,263.88,326.52,0.00,71.73,0.00,272.36,58.24,0.00,3961.60,0.00,0.00,0.00,0.00
1555566912000,45657.95,30184.42,100647.27,2613.87,966.35,2394.56,8909.08,1043.79,2113.28,5412.93,5856.58,43908.43,4499.12,1232.86,0.00,2933.96,59.01,2501.59,10588.19,469.60,1348.53,6374.48,8017.97,1221.00,3202.34,20441.12,2605.28,0.00,2705.01,5391.28,38735.66,0.00,1468.78,696.29,242.18,2365.93,0.00,226.53,5671.39,595.10,0.00,1654.40,32.61,0.00,773.96,2481.80,180612.83,471.68,31.46,1177.37,9.00,806.46,997.75,470.55,121.21,125.09,0.00,16.45,1291.47,6289.55,1425.50,0.00,0.00,575.84,6.00,119.17,32839.52,0.00,0.00,0.00,800.25,758.04,0.00,20.36,1587.12,939.31,5312.52,0.00,4184.96,42.68,0.00,564.48,0.00
1555634415000,27384.62,6138.62,72397.73,99.15,716.56,18502.16,24615.43,1198.67,0.00,14382.61,4254.09,10252.06,1823.37,729.71,699.29,957.91,219.73,1493.35,7939.93,432.28,1321.42,3457.35,568.73,7340.91,2254.89,82.21,0.00,0.00,4014.13,2268.13,602.44,0.00,0.86,9064.34,0.00,4419.09,0.00,0.00,28.23,797.08,289.80,823.97,0.00,0.00,312.36,1584.15,24293.36,1715.31,101.61,4149.27,2085.22,0.00,0.00,1401.41,0.00,2384.22,0.00,11.57,1424.98,1849.18,0.00,0.00,72.84,167.44,0.00,0.00,7496.58,427.97,0.00,65.58,680.07,352.13,0.00,0.00,1865.62,0.00,0.00,0.00,2926.84,0.00,0.00,0.00,0.00
1555701653000,38954.52,33907.02,84879.77,459.34,7237.58,257971.02,31376.46,868.92,1469.28,20079.70,819.91,10032.79,8958.33,329.43,571.26,512.19,230.35,8364.23,1136.86,3045.45,6773.07,45431.06,2300.48,8499.22,3129.50,454.36,0.04,0.00,1562.80,1518.73,804.53,0.00,1041.60,3633.37,0.00,28734.07,0.00,133.16,6325.80,979.82,3669.90,179.64,0.00,0.00,162.17,934.31,16612.50,209.16,2205.83,1085.26,279.48,2849.72,134.55,38.45,139.28,2269.67,245.87,39.35,985.22,2033.73,515.51,0.00,126.80,22.00,0.00,0.00,17904.78,489.63,0.00,582.89,764.20,2847.52,0.00,244.87,4.08,1124.48,0.00,0.00,1116.07,0.00,0.00,0.00,0.00
1555769476000,27861.73,28789.66,66555.00,0.00,2519.28,90588.51,48032.87,1287.79,6452.62,4133.15,904.94,7806.46,12463.95,5393.69,4878.89,3696.58,1820.44,5924.48,860.24,6994.10,26697.85,6251.62,16246.19,1681.39,2153.65,418.14,0.00,0.00,1832.27,5091.69,2630.67,0.00,419.77,873.68,0.00,5299.73,0.00,1401.50,42.10,633.95,1479.02,162.49,0.00,0.00,0.00,515.56,14685.20,538.34,247.82,712.53,2662.94,50.70,15200.21,3136.76,137.65,644.02,0.00,0.00,244.81,260.64,500.34,0.00,43.25,237.20,0.00,520.24,32497.05,0.00,521.28,0.00,481.84,2880.58,0.00,2437.66,4303.69,15.88,1327.30,0.00,383.07,0.00,0.00,0.00,0.00
1555837014000,155916.04,34808.06,88708.14,0.00,7139.39,32211.15,33725.74,1442.25,876.70,4395.53,367.30,2180.45,10428.41,36.78,245.04,5830.66,416.80,1973.57,3810.32,964.85,5681.97,4108.59,20202.29,1242.18,4549.78,4352.65,0.00,0.00,3005.05,7325.34,15.94,0.00,378.06,5594.43,0.00,16385.68,0.00,158.04,794.44,547.82,665.89,80.48,0.00,0.00,39.87,1178.43,14675.46,730.69,241.55,613.80,0.00,15.94,9670.29,17537.65,0.00,1101.95,489.36,0.00,2983.03,2031.22,490.49,0.00,318.77,1762.61,0.00,0.00,22056.45,475.85,517.87,15.94,741.93,1507.43,0.00,1030.27,15.94,0.00,193.61,0.00,3679.11,0.00,0.00,15.94,0.00
1555904097000,99793.38,28127.54,50520.43,4396.87,4739.20,7097.83,9632.49,1145.21,1294.59,8152.48,4774.35,5260.47,9300.14,1192.84,507.97,940.02,4756.52,15084.55,5370.70,2105.59,8497.43,2199.75,9091.37,1325.11,2032.80,7269.25,1072.46,0.00,1685.82,12580.48,24.59,0.00,0.00,2443.69,0.00,5719.62,0.00,0.00,879.33,236.39,0.00,232.30,11.96,0.00,18.80,1636.10,15245.77,881.52,0.00,1271.83,273.62,3101.99,3038.49,11616.17,485.16,1902.92,0.00,0.00,7464.61,2770.23,491.79,0.00,505.10,967.18,0.00,191.28,22308.93,0.00,8.16,437.06,51.54,5763.43,0.00,984.23,1884.11,0.00,152.39,0.00,1769.81,0.00,0.00,598.47,0.00
1555970540000,55268.33,20586.09,32969.46,2496.86,2355.78,6328.08,22274.66,285.12,0.00,10858.13,242.66,9170.70,3911.10,799.20,3253.30,6210.07,937.35,2401.10,1330.18,746.14,3391.82,3426.71,6941.98,998.38,838.34,5727.55,869.11,0.00,644.31,3760.11,525.09,0.00,72.63,66356.12,296.87,638.31,0.00,162.86,1416.05,2737.79,2620.86,864.25,770.26,0.00,302.25,4193.85,19375.25,6185.52,16668.41,3779.67,14.35,3438.66,719.43,6708.77,1665.88,399.61,225.05,0.00,3570.92,494.21,1264.16,0.00,557.11,1791.84,0.00,429.39,26910.02,5896.70,136.27,12.34,225.66,2050.31,0.00,38.34,115.05,311.54,0.00,0.00,1020.30,0.00,0.00,444.48,0.00
1556038531000,32810.38,15565.37,28018.77,703.55,5060.14,23414.44,20758.69,628.65,1455.26,7212.96,5234.20,15420.75,1569.79,5296.20,1963.55,3753.52,1300.92,4902.36,4617.42,600.39,6874.84,9359.18,3964.41,2027.51,3740.58,5473.97,324.91,0.00,2433.67,9771.28,1086.54,0.00,0.00,52811.08,0.00,3273.43,0.00,1003.57,0.00,1800.20,876.95,95.05,147.10,0.00,87.20,1567.85,21026.93,2043.81,1346.83,4710.04,7068.14,10711.82,1189.87,194.47,38.73,2385.55,12.43,6.77,3495.91,3731.61,501.60,0.00,2488.29,962.00,1096.94,667.84,14543.90,372.05,34.90,588.45,308.44,1117.76,0.00,154.91,893.90,763.74,0.00,0.00,2108.61,0.00,0.00,416.87,0.00
1556107407000,87798.87,49775.29,58862.95,8243.07,11852.24,3729.12,11645.35,3725.72,2288.12,11521.34,5311.08,10546.49,4418.56,2470.75,2749.23,1621.05,646.95,841.60,5545.89,639.24,10792.95,51308.02,4146.68,5321.37,7645.14,6137.78,1959.06,0.00,3670.62,1410.01,1506.37,6976.96,0.00,22743.26,0.60,3561.81,0.00,890.81,0.00,475.42,5569.06,210.02,6.17,0.00,145.46,0.00,18508.44,2582.40,3277.70,396.96,1319.73,2294.86,1444.04,292.31,0.51,1064.59,3.13,107.79,2853.14,402.70,5366.34,0.00,11992.16,1477.86,0.00,217.82,21297.52,1667.99,0.00,720.17,255.54,2294.44,0.00,209.08,1984.82,2919.80,0.03,0.00,4118.19,0.00,0.00,0.72,0.00
