timestamp,​0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7,​0x36691C4F426Eb8F42f150ebdE43069A31cB080AD,​0x9Ce8f85083FCF364467A827CB15730102306ed1C,​0x107B8C8a12f24f6bfec6aB480B4C843291e1575e,​0x409B512e1cf94500877C5353B2a0C13B2d24914F,​0x533344cFdF2a3E911E2CF4c6f5ED08e791F5355f,​0xb80C9b1b4F894F9669796A0605A9DAA0E80E6912,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x40ddBf3BdE9c33661C8B4a4E9045eE7Ade9E7102,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0xfF43229E1A7257CEcD40e112AC35B5219CD2D076,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0xE7F21B524afB11775Fbe4406584Ce82d758E36C0,​0x8afaeD312996c8a3984c83e9d092fAa970F9D055,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xA540fb50288cc31639305B1675c70763C334953b,​0xfFd70ED81Bd9eeFe8D0ef4cBbfAfb40C234Ff957,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x97deC872013f6B5fB443861090ad931542878126,​0xB944d13b2f4047fc7bd3F7013bcf01b115fb260d,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x1b25Cd78c96e5d311D322D93f59fEA85d9E45d1B,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x839E279E912416EBE17860319F177cB10A145070,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x4072738015369c0DEC57Dc81567a4E645b41b335,​0xE23b713BF714E0EA9A319A54a8c3eB0f6687346E,​0x8c117a0661568a6189Dc65a53A5E1CC2312a22a3,​0x2c9Bd9Db61eCCF16eD766b598bC5e0706c992296,​0x8455A0a413b5304a6780f4a249315dE756400941,​0x5ae7d1C67Bb65751379c895E74ae9A8bdd71d8d2,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0x84D99eF0F45A7D16a61F83955Cc3147fFaeA9a3A,​0x8e5272Cec02272e232C4C8bDd1d64D3a4AA532e5,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0xaEA57cBf427757d9D51F0FB024cd7DFEB15c0275,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0xC7F9Ee3468BF061F64eCb960ed51Ab2362f122d7,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x82da82DBe384736e4Dd95615D8036Cc472773F5A,​0x0EeE4F79425Fa32181B208C5F65a2E799cd24959,​0x0000000000C90bc353314b6911180ED7E06019A9,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x785CfC135cd5E26f55a791D177C3cbDFB16F9fEA,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0x387f28c3560464FbA2dcbAC7BfE331F023108bd9,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0x778FDaf34BB5993D69968f541152451241Fab7e3,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,​0x169098F5d8dAA1Dbf114a32592d857C537C39944,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0x22a8758b1746648d0928deDbbbc5D8A54dd69840,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x00000000016697Fa9A9C8e2889E28D3D9816A078,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x00413793A34097c1A89f70a0c6917d67948eCA8a,​0x6d5fe1342745230063BE26117Abb4612d9876Ba5,​0x8c2fD1F3Ae6162FD3CB3157222DC3979B42E699e,​0xaA6B5fCb8bc2C3d6C4b56735fFcC44390820ed2C,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x3496B716605d96Ecb50c10Fea2e0bAf11439bD7C,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0x54bc3fE4E8C377246aCd5b4c25705c1b4324e859,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x8108341228820d723C757f0113529999EBE4336d,​0xA7327e2F824CA49c95390d288aAe54c671C67333,​0x6a0c50788E462f322959A2458687096994d66316,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x8f9F67770C8CBfff7d5748d15996DC1CFB2FC5fC,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xC5D5656a0E1fcaed203128B32121acb8F008a3Dc,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0xD1a06725e9fee446b4a49cEE85c9C213cC13F39A,​0xd64AF081df9673A1472fBe878828AB119d33D612,​0x513B7b3993db3E7E7107D9cdf3Aca44DFCB52984,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x79B062583CA4421a0c97Eb3458815051E6302343,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0x1b60364F43598F1C4F95e25d5BDd0408E0FC939f,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0xaa6Ad7089a5Ce90b36bd2a839ACdCA240F3E51C8,​0x65297D558C7D6D3E28F3F64FB6F742e51C0eC59E,​0x9697E724610505474936ec1382Edceb5AA52F295,Other
1572822749000,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,,,,12.09,,0.02,,4.28,1.76,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60
1572893104000,,,,,,,,,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,0.82,,,,,,,,,0.47,,3.13,,,0.45,,,,2.63,,0.77,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,1.88
1572962724000,,,,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,7.64,,2.10,,,0.31,,,,5.54,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
1573031855000,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,1.12,,,,4.71,,2.57,,7.09,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,5.91,,,,,,,,8.39
1573101222000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,1.30,,,1.50,,,,,,,,,,,,,3.05,,4.25,,,,,2.30,,3.70,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,15.36
1573171451000,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,3.25,,6.75,5.29,,,,1.11,,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28
1573240765000,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,7.07,,,2.57,,,,5.84,,5.42,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,2.58
1573311556000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,,,,,,,,,,,,,,,,2.17,,,0.20,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77
1573382543000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,,,3.50,,,,,,,,,,,7.12,,4.39,,,1.35,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67
1573455245000,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,4.59,,2.17,0.03,,0.70,,,,,,2.54,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,4.07
1573527153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80,,,,,,,,,,,,,,,,3.99,,,0.12,,,,0.61,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
1573598526000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,1.22,,,0.74,,,,5.61,,2.01,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,7.47
1573670409000,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,0.89,,2.02,,,,,6.57,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24
1573742983000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,2.34,,4.77,,,0.28,,,,1.60,,2.25,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,,3.33
1573814675000,,,,,,,,,,,0.02,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,,,,,,,,,,,0.69,,1.37,,,2.46,,,,1.90,,0.53,,,,,,,,,,,0.79,,,,,,,,,,,0.08,,,,,,,,10.01
1573886613000,,,,,,,,,,,0.20,,,,,,,,,,,,,3.06,,,,,,,0.04,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,,,,,,0.63,,,,,,,3.35,,1.54,,,,,,,,,,,,,,2.06,,,,,,,,7.40,,,,,,,,6.33
1573958177000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40,,,1.32,,,,2.10,,1.52,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,8.93
1574030120000,,,,,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,2.74,,,0.01,,,,0.50,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,9.22
1574102523000,,,,,,,,,,,,,,,,,,,,6.14,2.34,,,5.81,0.27,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,5.61,,,1.39,,,,11.30,,4.43,,,,,,,,,,,,,,,,,,,,,,10.73,,,,,,,,6.94
1574175364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,0.75,,,,,0.57,,0.18,,,,,,1.45,,,,,,,2.72,,10.55,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,3.12
1574248216000,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,0.05,,,,,,,,6.48,,,,,,,7.42,,0.86,,,,,,,,,,,,,,3.10,,,,,,,,0.38,,,,,,,,2.25
1574319702000,,,,,,,,,4.81,,,,,,,,,,,0.97,2.09,,,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,,,,,9.84,,,,,,,1.42,,1.08,,,,,,,,,,,3.64,,,1.63,,,,,,,,2.10,,,,,,,,15.91
1574390894000,,,,,,,,0.65,,,,,,,,,,,,9.06,0.01,,2.57,,,,0.67,,,,3.26,,,,,,,,,,,,,,,,2.47,,,1.01,,,,,,,,,,,25.93,,17.09,,,20.29,,,,11.28,,10.34,,,,,,,,,,,,,,0.81,,,3.00,,,,,4.01,,,,3.00,,,,21.09
1574463158000,,,,,,,,2.59,,,,,,,,3.00,,,,7.86,,,,,,,,,,,9.67,,,,,,,,,,,,,,,,0.85,,,6.00,,,,,0.56,,53.09,3.00,,,10.45,,5.54,,,0.09,,,,19.18,,17.53,,,,,,,,,,,,,,2.83,,,,,,,,1.10,,,,3.00,,,,26.67
1574534614000,,,,,,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,2.34,,,,,,,,,,,,,,13.65,,4.65,,,0.25,,,,10.18,,,,,,,,,,,,,,,,3.40,,,,,,,,,,,,,,,,6.76
1574606767000,,,,,,,,,5.51,,,,,,3.79,,,,,,,2.10,,0.23,3.36,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,0.59,,,,19.03,,4.86,,,,,,,5.64,,3.55,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,20.55
1574677937000,,,,,,,,4.72,11.50,,,,,,8.71,3.00,,,,,,,,31.91,,,,,,,,,,,,,,,,,,,,,3.00,,2.81,,,,,,,,0.07,,2.76,3.00,,,19.06,,3.55,,,,,,,29.88,,8.84,,,,,,9.64,,,,,,,,1.78,,40.76,,,,,,0.00,,,,,,,,28.21
1574753753000,,,,,,,,0.45,,,,,,,,,,,,,,,,,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12,,,,,1.40,,,,21.57,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69
1574829912000,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,14.59,,0.91,,,,,,,2.10,,8.95,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,6.82
1574906610000,,,,,,,,,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,,,2.01,,,,,9.75,,9.82,,,,17.53,,1.02,,,0.52,,,,3.73,,13.38,,,,,,8.65,,,,,,,,,,,,,,,,0.33,,,,,,,,24.86
1574982967000,,,,,,,,,,,,,,,,,,,,14.84,,,,,,,0.90,,,,,,,,,,,,,,,,,,,,4.99,,,5.51,,,,,1.94,,,,,,20.66,,4.39,,,9.70,,,,15.98,,17.57,,,,,,2.16,,,,,,,,3.54,,,,,,,,,,,,,,,,56.08
1575059347000,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,13.54,,0.09,,,0.01,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.12
1575136068000,,,,,,,,,4.75,,,,,,8.59,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,11.93,,4.18,,,,,,,2.01,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08
1575212493000,,,,,,,,,27.08,,,,,,6.51,,,,,,,29.53,,,,,,,,,,,,,,,,,,,3.36,,,,,,3.90,,,3.02,,,,,,,,,,,2.56,,0.81,,,,,,,1.31,,6.44,,,,,,,,,,,,,0.17,1.12,,,,,,,,3.08,,,,,,,,7.92
1575288653000,,,,,,,,,4.29,,,,,,,,,,,7.62,,3.33,,,,,,,,,,,,,,,,,,,0.01,,,,,,6.20,,,,,,,,,,,,,,,,6.37,,,,,,,3.01,,6.91,,,,,,,,,,,11.97,,,0.99,,,,,,,,,,,,,,,,8.16
1575366165000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,0.32,,,,,,2.07,,,,,,,1.61,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28
1575442393000,,,,,,,,,,,,,,,,,,,,,0.18,,,1.36,,,,,,,,,,,,,,,,,,,,,,,4.46,,,,,,,,0.68,,0.51,,,,,,2.92,,,0.36,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,2.45
1575519604000,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,10.81,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,2.57,0.00,,,,,,0.71,,9.02,,,,,,,,,,,,,0.63,4.49,,,,,,,,,,,,,,,,15.22
1575596839000,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,0.84,,,0.00,,,,2.81,,0.98,,,,,,,,,,,,,,3.90,,,,,,,,,,,,,,,,4.64
1575673602000,,,,,,,,,,,,,,,,,,,,8.72,,,2.00,0.61,,,,,,,,,,,,,,,,,,,,,4.00,,6.91,,,2.00,,,,,,,,6.00,,,,,9.31,,,4.03,,,,11.86,,11.68,,,,,,,,,,,,,,2.09,,,,,,,,,,,,1.00,,,,29.37
1575749392000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,1.06,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29
1575826602000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,3.31,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91
1575903384000,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,1.75,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
1575979374000,,,,,,,,,,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,,1.66,0.01,,0.67,,,,,,5.68,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,1.35
1576056123000,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,4.69,,0.02,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81
1576132843000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,3.02,,,,,,,,5.33,,,1.00,,,10.72,,3.88,,,,,,,9.57,,1.98,,,,,,,,,,,,,,,,,,,,,,0.00,,,,1.00,,,,0.27
1576208669000,,,,,,,,,,,,,,,,,,,,,4.55,,,3.02,,,,,,,4.31,,,,,,,,,,,,,1.13,,,,,,,,,,,4.98,,,,,,,,0.95,0.48,,0.23,,,,6.92,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,6.36
1576288118000,,,,,,,,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40,,,,,,,,,,,1.81,,,,,,5.74,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,2.55
1576372313000,,,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,,,,8.87,,1.93,,,,,,,1.11,,1.33,,,,,,,,,,,,,,0.95,,,,,,,,0.48,,,,,,,,1.87
1576456679000,,,,,,,,,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.09,,,,,,11.00,,,,,1.22,,,,55.65,,6.73,,4.53,,,3.63,,,,6.61,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75
1576541361000,,,,,,,,,,,,,,,,,,,,14.18,,,,8.42,,,,,,,,,,,,,,,,,,,,8.29,,,,,,,,,,,3.75,,15.21,,,,25.47,,12.34,,,0.39,,,,9.90,,8.82,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,1.91
1576627001000,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,,,,,,,,,2.28,,,1.45,,,,,,,,,,11.01,3.00,,,17.56,,3.63,,,1.99,,,,8.84,,4.91,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,8.78
1576713534000,,,,,,,,,,,,,,,,,,,,,0.01,,,5.26,,,,,,,,,,,,,,,,,,,,5.58,,,10.45,,,,,,,,2.76,,,,,,31.49,,15.05,,,,,,,1.81,6.00,16.12,,,,,,,,,,,,,,7.42,,,,,,,,,,,,,,,,5.10
1576799699000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.92,,,4.71,,,,,,,,,,,,,,20.02,,8.75,,,,,,,3.03,0.74,5.20,,,,,,,,,,,,,,6.01,,,,,,,,,,,,,,,,0.13
1576886273000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,,,,,,1.01,,,,,,11.64,,3.27,,,,,,,1.21,,3.03,,,,,,,,,,,,,,2.75,,,,,,,,1.34,,,,,,,,0.66
1576971438000,,,,,,,,,,,0.39,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,4.79,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44
1577057861000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,1.12,,,,,,1.20,,0.01,0.01,,1.39,,,,,3.19,5.91,,,,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,0.92
1577143907000,,,,,,,,,4.30,,,,,,,,,,,,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,0.97,,,1.00,,,,,,8.70,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,1.18
1577229621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,3.96
1577315631000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84,,,1.80,,,,,,,,,,,,,,,,2.28,,,0.95,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,0.13
1577402327000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.39,,,,,,,,,,,,,,,,,0.83,,0.99,,,1.40,,,,,,,,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,2.41
1577488582000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.34,,,,,,,,,,,3.24,,,,,,5.49,,,,,,,,,,0.61,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
1577573599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,1.57,,,,,,4.29,,,,,0.61,,,,,0.61,,,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,0.03
1577659927000,,,,,,,,,2.53,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,8.78,,,3.47,,,,,,,,18.53,,,,,,26.02,,17.80,1.83,,0.07,,,,5.42,1.92,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07
1577746179000,,,,,,,,,9.29,,,,,,,,,,,55.95,,,21.50,62.68,,,,,,,26.13,,,,,,,,,,25.59,,,6.82,,,1.10,,,6.70,,,,,3.78,,63.73,1.00,,,10.84,,6.12,,,32.68,,,,17.67,6.88,15.82,,,,,,,,,,,,,,1.70,,,,,,,,,,,,,,,,47.12
1577832303000,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,1.50,,,,,,,,0.08,,,,,,0.58,,2.82,,,,,,,3.07,2.02,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85
1577918935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,5.44,,,0.04,,,,2.20,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.32
1577997589000,,,,,,,,,24.25,,,,,,,,,,,6.69,,,16.00,2.30,,,,,1.00,,,,,,,,,,,,,,,34.18,,,,,,5.25,,,,,1.53,,,1.00,,,,,14.03,,,2.85,,,,10.81,5.25,,,,,,,,,,,,,,,0.99,,,,,,,,,143.18,,,,,,,24.44
1578063677000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,,,5.61,,,,2.82,5.60,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61
1578129566000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,2.50,,,,,,,,,,,,,5.61,,,1.47,,,,,4.19,1.38,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,4.43
1578195701000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,5.87,,,,,,,,6.20,,,0.08,,,,,0.46,3.74,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,1.43
1578261907000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90,,,,,,,,,,,2.16,,,,,,,,0.82,,,0.69,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
1578327837000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.46,,,,,,,,,,,6.72,,,,,,,,,,,0.07,,,,1.61,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,0.14
1578393679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.96,,,,,,,,,,,1.59,,,,,,,,,,,2.26,,,,1.00,0.47,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
1578459841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,,,39.59,,,1.20,,,2.01,,,,,5.43,,,,,,,,6.10,,,2.32,,,,2.22,0.86,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.39
1578526345000,,,,,,,1.39,,,,0.22,,,,,,,,,13.72,,,9.50,,,,,,7.00,2.51,15.31,37.40,,,,,,,,,,,,110.77,6.00,,1.49,,,7.00,,,,,5.97,,,,,,,,25.80,,,50.23,,,,49.47,5.64,36.74,,,,,,3.11,,,,,,,,6.08,,,3.00,,,,,,,,,4.00,,,,7.80
1578592894000,,,,,,,,,,,,,,,,,,,,12.96,,,,,,,,,,,,,,,,,,,,,,,,31.51,,,,,,1.01,,,,,1.02,,,,,,,,,,,1.36,,,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
1578658814000,,,,,,,5.36,,,,,,,,13.34,,,,,7.11,,,,2.11,,,,,,2.01,12.04,,,,,,,,,,,,,48.58,,,1.35,,,3.02,,,,,8.51,,,,,,,,2.20,0.07,,0.92,,,,4.24,5.02,5.99,,,,,,,,,,,3.82,,,2.04,,,,1.00,,,,0.08,,,,,,,,42.15
1578724741000,,,,,,,2.28,1.55,,,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,,,,,19.55,,,4.50,,,,,,,,3.14,,,,,,,,12.72,,,22.34,,,,2.51,11.26,2.11,,,,,,,,,,,,,,6.14,,,,1.00,,,,0.39,,,,,,,,2.95
