timestamp,​0x747797665F5016895682EF40513A5EDD51261B89,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xD8595ac2836B7a8040f046E751B42088436B6365,​0x90079aABC47b5BeA2dFC358d7114Ade57Ee39209,​0x05BB2C35cB56E149c310c5c1447d382eEda3A80d,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x0bc7355686A264DEDDc239dD30D4D201612aEB8B,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0x00B8FE7C85998bbAB5e71D2378e927B554b6d78f,​0x040F0c01b45Dfed88A397f9C3f00E48953d61490,​0xA2345C7DB212Ab9c478B1C206fB9b14C0E7c11C7,​0x0EeE7bcE7D0A676794fb8186AF5DBe7b6713806a,​0x2608E261b8df00025a6f69e13B1a4165Adf294c1,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0xef764BAC8a438E7E498c2E5fcCf0f174c3E3F8dB,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x96FE94c07Ee88fC2A4B3E978D875202fD113e654,​0x2AF14b279C08d3627D34A5d8734c2eD771F3eF41,​0x82da82DBe384736e4Dd95615D8036Cc472773F5A,​0x57Ef012861c4937A76B5D6061bE800199A2b9100,​0x006004fFA18E3cf78fA3b50393ec44C1ab89cF6c,​0x074976a8D5F07dA5DADa1Eb248AD369a764bB373,​0x0087366b4a4e44FCB96b7D0897d68C3dAf45780a,​0x5D154c145Db2ca90B8aB5e8Fe3E716AfA4AB7Ff0,​0x74740c72e7b667344084772D2fdBB4646099c705,​0x13032DeB2d37556cf49301f713E9d7e1d1A8b169,​0xe1723E41058cb01859E9826022a390DC68a9AB71,​0x54bc3fE4E8C377246aCd5b4c25705c1b4324e859,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x8c2fD1F3Ae6162FD3CB3157222DC3979B42E699e,​0xb146907392eD12031F7715B0376833E3f7C5b98c,​0x618b00849b3B0D42F05f7B4A64ae373B93e3d98F,​0x31fA3643F5CEF78C1790d494d7E3F2a59E2ad0c4,​0xF79Af034a5E41d70C90Bf5fFa1A79B3AC65Da72F,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,Other
1554262735000,,,,107.50,,,,43.61,,,,,,,,,,,,,,,,8.27,244.19,,,,,,136.30,,,,,,,26.65
1554331280000,,,,60.63,,,,35.97,,,,,,,,,,,,,,,,21.97,518.39,,,,20.20,,142.87,,,,,,,30.19
1554398543000,,,,,,,,10.03,,,,,,,,22.60,,,,,,,,17.53,214.47,,,,5.09,,150.06,,,,,,,5.36
1554466199000,,,,15.01,,,,35.46,,,,,,,,,,,,,,,,4.64,121.63,,,,,,69.04,,,,,,,
1554532618000,,,,,,,,20.00,,,,,,,,,,,0.07,,,,,4.77,51.45,,,,,,37.73,,,,,,,
1554599495000,,,,,,,,,,,,,,,,,,,,,,,,8.92,53.16,,,,,,85.51,,,,,,,1.11
1554666574000,4.01,,,,,,,20.06,,,,,,,,,,,,,,,,4.01,90.44,,,,,,55.52,,,,,,,
1554733845000,14.98,,,16.68,24.06,,,30.03,,,,,,,,5.04,,,,,,,,20.61,235.65,,,,3.03,,131.29,,,,,,,3.34
1554800647000,,,,,11.09,,,,,,,,,,,,,,1.94,,,,,2.01,17.26,,,,3.07,,68.83,,,,,18.65,,3.01
1554867921000,,,,16.38,9.03,,,,,,,,,,,,,,,,,5.00,,3.20,137.88,,,,,,37.59,,,,,,,
1554934968000,,10.03,,27.40,40.04,,,,,,,,,,,,,,0.02,,,3.00,,6.72,158.61,,,,,,45.84,,,,,,,
1555002718000,,10.05,,10.14,49.72,,,15.00,,,,,,,,,,,,,,,,10.71,294.47,,,,,,75.70,,,,,,,
1555070200000,13.20,,,,,,,,,12.24,,,,,,,,,,,,,,4.79,1036.21,,,163.34,,,126.45,,,,,0.83,,
1555136518000,12.00,,,,,,,,,,,,,,,,,,,,,,,3.61,23.09,,,,0.01,,25.09,,,,,,,
1555203091000,,,,,,,,,,,,,,,,,,,,,,,,1.67,23.70,,,,,,12.98,,,,,,,
1555270669000,,,,,,,,,,,,,,,,,,,,,,,,2.01,9.16,,,,,,7.84,,,,,,,9.79
1555337473000,,,,,,,,,,,,,,,,,,,,,,,,,31.72,,,,,,32.68,,,,,,,1.48
1555405471000,21.61,10.05,,,,,,38.94,,,,,,,,,,,,,,,,4.09,192.80,,,,,,40.32,,,,,,,0.97
1555472795000,8.86,,,13.46,,,,10.03,,,,,,,,,,,,,,1.39,,,80.54,,,,,,58.55,,,,,2.99,,0.28
